headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"For Workers, No Sign of ‘What Normal Is Going to Look Like’",2020-05-07,article,News,"Initial steps to reopen businesses have yet to offset continuing job losses, with a “secondary wave” of layoffs hitting white-collar industries.",The New York Times,Business,Business Day,"['United States Economy', 'Unemployment', 'Unemployment Insurance', 'Labor and Jobs', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Recession and Depression', 'States (US)']"
What Can 9/11 and the Great Recession Tell Us About Coronavirus Recovery?,2020-05-07,article,News,Examining the Manhattan housing market’s recovery from past economic traumas for clues about how long it may take this time.,The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'September 11 (2001)', 'Cooperatives', 'Condominiums']"
Homes for Sale in Manhattan and Brooklyn,2020-05-07,article,News,"This week’s properties are in Chelsea, Manhattan Valley and Mill Basin.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Homes for Sale in New York and Connecticut,2020-05-07,article,News,"This week’s properties include a four-bedroom in Irvington, N.Y., and a six-bedroom in Monroe, Conn.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Wildfires in Florida Force Hundreds to Evacuate: ‘All You Could See Is Smoke’,2020-05-07,article,News,"More than 1,000 residents were told to move away from fires that a state official called “extremely dangerous.”",The New York Times,Express,U.S.,"['Wildfires', 'Fires and Firefighters', 'Evacuations and Evacuees']"
"In Defense of a Good Cry, and Other Options for ‘Losing It’",2020-05-07,article,News,"Lie in the fetal position, eat a sundae, call a friend: In these tough times, there’s an argument to be made for losing control (within reason).",The New York Times,Smarter Living,Smarter Living,"['Crying', 'Brain', 'Therapy and Rehabilitation', 'Coronavirus (2019-nCoV)', 'Research', 'Mental Health and Disorders', 'Psychology and Psychologists']"
Senators Want to Know if Amazon Retaliated Against Whistle-Blowers,2020-05-07,article,News,Democratic senators sent a letter to the company asking for more details after it fired four employees who raised health concerns about its warehouses.,The New York Times,Business,Technology,"['Workplace Hazards and Violations', 'E-Commerce', 'Coronavirus (2019-nCoV)', 'Whistle-Blowers']"
Generic Drug Maker Admits to Fixing Prices for Cholesterol Medication,2020-05-07,article,News,"For conspiring to inflate drug prices, Apotex will pay $24 million and cooperate with the Justice Department’s investigation into the pharmaceutical industry.",The New York Times,Washington,U.S.,"['Drugs (Pharmaceuticals)', 'Antitrust Laws and Competition Issues', 'Fines (Penalties)', 'United States Politics and Government', 'Cholesterol', 'Quarantines', 'Ethics and Official Misconduct']"
"Neiman Marcus, a Symbol of Luxury, Files for Bankruptcy",2020-05-07,article,News,"The high-end retailer is not liquidating, and expects to emerge from restructuring later this year.",The New York Times,Business,Business Day,"['Shopping and Retail', 'Mergers, Acquisitions and Divestitures', 'Private Equity', 'Fashion and Apparel', 'Luxury Goods and Services', 'Coronavirus (2019-nCoV)', 'Bankruptcies', 'Shutdowns (Institutional)']"
"Cardinal George Pell Knew of Clergy Sex Abuse, Australian Report Finds",2020-05-07,article,News,"The cardinal, whose sexual abuse conviction was overturned last month, knew decades ago that priests had victimized children but failed to take action, a government inquiry concluded.",The New York Times,Foreign,World,"['Sex Crimes', 'Priests', 'Child Abuse and Neglect', 'Clergy']"
Supreme Court Unanimously Overturns ‘Bridgegate’ Convictions,2020-05-07,article,News,"The court said there was evidence of “wrongdoing” by two associates of Chris Christie, the former New Jersey governor, but no federal crime.",The New York Times,Washington,U.S.,"['George Washington Bridge Scandal (2013)', 'Ethics and Official Misconduct']"
"Eager to Corral the Coronavirus, U.K. Tests a Disputed Tracing App",2020-05-07,article,News,The British government’s tool to track infected people puts it at odds with Apple and Google on privacy.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Mobile Applications', 'Surveillance of Citizens by Government', 'Smartphones', 'Privacy', 'Epidemics']"
News Outlets Want More Advertisers to Act Like Burger King,2020-05-07,article,News,"The Home of the Whopper, Verizon and Amazon are among the relative few that haven’t been afraid to run ads near coverage of the coronavirus.",The New York Times,Business,Business Day,"['News and News Media', 'Online Advertising', 'Coronavirus (2019-nCoV)', 'ADVERTISING AND MARKETING', 'Newspapers']"
"U.S. Military Killed 132 Civilians in Wars Last Year, Pentagon Says",2020-05-07,article,News,"The tally has changed little since the previous year’s report, which put the total at 120 civilians killed. Civilian deaths in Afghanistan again eclipsed those in Syria and Iraq.",The New York Times,Washington,World,"['United States Defense and Military Forces', 'Civilian Casualties']"
No Yeast at the Store? No Problem. It’s Everywhere in Your Home.,2020-05-07,article,News,"You just need to corral and nurture the stuff, which should be easy for anyone with some time and patience.",The New York Times,Climate,Climate,"['Yeast', 'Bread', 'Bakeries and Baked Products', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']"
"As Local Health Systems Buckle, Russia’s Oligarchs Take Charge",2020-05-07,article,News,The growing role of business tycoons in the fight against the coronavirus highlights the weaknesses of the state apparatus built by President Vladimir V. Putin.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'High Net Worth Individuals']"
"Zoom, Xoom, Zum: Why Does Every Start-Up Sound Fast Now?",2020-05-07,article,News,"An investigation into Zoomd, Zoomi, Zoomy and Zoomies. Also, Zoomin. And Zoomvy and Zoomly. And …",The New York Times,SundayBusiness,Technology,"['Names, Organizational', 'Start-ups', 'Venture Capital', 'ADVERTISING AND MARKETING', 'Trademarks and Trade Names']"
"Coronavirus May Lurk in Semen, Researchers Report",2020-05-07,article,News,"It was not clear whether the scientists had found infectious virus or inert fragments, so sexual transmission of the virus still seems very unlikely.",The New York Times,Science,Science,"['Coronavirus (2019-nCoV)', 'Infertility', 'Sperm', 'Research', 'Sexually Transmitted Diseases']"
McDonald’s Employee Is Shot After Store Is Partly Closed for Virus,2020-05-07,article,News,"At least four employees were injured after one told a woman that the dining area was closed, the police said.",The New York Times,Express,U.S.,['Assaults']
A Retro Way to Buy Meat Thrives in a Modern Pandemic,2020-05-07,article,News,Joshua Applestone's throwback vending machines are well suited for the coronavirus.,The New York Times,SundayBusiness,Business Day,"['Vending Machines', 'Small Business', 'Coronavirus (2019-nCoV)', 'Meatpacking Plants and Slaughterhouses', 'Butchers and Butchering']"
Google Sibling Abandons Ambitious City of the Future in Toronto,2020-05-07,article,News,"In scrapping the project, the company cited the economic upheaval caused by the coronavirus pandemic, but critics say it was a loser from the start and a failure in “surveillance capitalism.”",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Privacy', 'Computers and the Internet', 'Area Planning and Renewal']"
Jobless Aid Fuels Partisan Divide Over Next Pandemic Rescue Package,2020-05-07,article,News,"Democrats hope to extend a program that increased unemployment benefits by $600 a week. Republicans have criticized it as overly generous, creating a disincentive to work.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Unemployment Insurance', 'United States Economy', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Unemployment']"
An Arctic Blast Is Headed for the Northeast,2020-05-07,article,News,"Temperatures could drop below 40 in New York City, and parts of Massachusetts could see 2 inches of snow.",The New York Times,Express,U.S.,['Weather']
Your iPhone Costs Too Much,2020-05-07,article,News,"It’s a failure that all the energy and marketing muscle goes to the Lexus of smartphones, not the Corollas. This is starting to change.",The New York Times,Business,Technology,"['Smartphones', 'iPhone']"
Push for Profits Left Nursing Homes Struggling to Provide Care,2020-05-07,article,News,"Some with private equity owners, focused on making money, were particularly ill equipped and understaffed to handle Covid-19.",The New York Times,Business,Business Day,"['Nursing Homes', 'Coronavirus (2019-nCoV)', 'Private Equity']"
Coronavirus Killing Black Britons at Twice the Rate of Whites,2020-05-07,article,News,That gap grows to four times when class and health differences aren’t considered. South Asians have also been dying disproportionately.,The New York Times,Foreign,World,"['Black People', 'Blacks', 'Race and Ethnicity', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']"
Israeli Army’s Idea Lab Aims at a New Target: Saving Lives,2020-05-07,article,News,"The country has engaged defense contractors, doctors, engineers, scientists — and most of the senses — in its battle against the coronavirus.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Defense and Military Forces', 'Ventilators (Medical)', 'Telemedicine', 'Medical Devices', 'Artificial Intelligence', 'Microbiology']"
Supreme Court Is Asked to Block House From Seeing Mueller’s Grand Jury Secrets,2020-05-07,article,News,"The Justice Department asked the justices to temporarily halt a lower-court order, arguing that the executive branch would suffer irreparable harm if the evidence is disclosed.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)']"
Dallas Salon Owner Who Was Jailed for Reopening Is Released,2020-05-07,article,News,"The salon owner, Shelley Luther, had become a symbol of conservative outrage over state lockdowns and stay-at-home orders.",The New York Times,National,U.S.,"['Shutdowns (Institutional)', 'Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)']"
"Failing to Override a Veto, Senate Falls Short of Curbing Trump’s Iran War Powers",2020-05-07,article,News,"The defeat of the measure allows President Trump to continue to act unilaterally on Iran, in defiance of Congress.",The New York Times,Washington,U.S.,"['War Powers Act (1973)', 'Vetoes (US)', 'United States Politics and Government', 'War and Emergency Powers (US)', 'United States Defense and Military Forces']"
Pandemic Forces Poland to Delay Presidential Election,2020-05-07,article,News,"Europe’s first presidential election since the outbreak of coronavirus will not take place in Poland on Sunday, despite a chaotic push by the governing party to press ahead with an all-postal ballot.",The New York Times,Foreign,World,"['Elections', 'Politics and Government', 'Absentee Voting', 'Coronavirus (2019-nCoV)', 'Postal Service and Post Offices', 'Human Rights and Human Rights Violations', 'Epidemics']"
"U.S. Drops Michael Flynn Case, in Move Backed by Trump",2020-05-07,article,News,"The extraordinary move came after Mr. Flynn, the former national security adviser, fought the case in court for months, a reversal after pleading guilty twice and cooperating with investigators.",The New York Times,Washington,U.S.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'United States International Relations']"
"For Latinos and Covid-19, Doctors Are Seeing an ‘Alarming’ Disparity",2020-05-07,article,News,"The outsized infection rate among Hispanics in some states could hobble efforts to quash the spread of Covid-19, prompting states like Oregon to step up testing and take emergency measures.",The New York Times,National,U.S.,"['Hispanic-Americans', 'Migrant Labor (Agriculture)', 'Coronavirus (2019-nCoV)', 'Agriculture and Farming', 'Epidemics']"
Indianapolis Police Face Growing Questions After Killing 3 People in 8 Hours,2020-05-07,article,News,"The deaths included two police shootings, one of which was streamed live on Facebook, and an officer fatally striking a pregnant woman with his car.",The New York Times,National,U.S.,"['Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots', 'Deaths (Fatalities)', 'Black People', 'Blacks']"
Trump’s Pick to Lead Navy Assails Past Leaders and Promises Change,2020-05-07,article,News,"Kenneth J. Braithwaite, a retired admiral nominated to be the Navy secretary, cited poor leadership in the service’s handling of recent scandals and accidents.",The New York Times,Washington,U.S.,"['United States Defense and Military Forces', 'USS Theodore Roosevelt (CVN-71) (Ship)', 'Coronavirus (2019-nCoV)']"
White House Rejects C.D.C.’s Coronavirus Reopening Plan,2020-05-07,article,News,Detailed guidelines for reopening drafted by the Centers for Disease Control and Prevention were blocked from publication after Trump administration officials labeled them “overly prescriptive.”,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Civil Rights and Liberties', 'United States Economy', 'Restaurants', 'Churches (Buildings)', 'Religion-State Relations']"
The School Year Really Ended in March,2020-05-07,article,News,"Abrupt closings have stalled the learning of millions of students. U.S. education needs a rescue, an economist says, and it won’t be cheap.",The New York Times,SundayBusiness,Business Day,"['E-Learning', 'Education (K-12)', 'Shutdowns (Institutional)', 'Children and Childhood', 'Summer School', 'Quarantine (Life and Culture)', 'Computers and the Internet', 'Parenting', 'Income Inequality', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)', 'Families and Family Life', 'Home Schooling', 'Tutors and Tutoring']"
This Brooklyn High School Found a Way to Honor Its Graduating Seniors,2020-05-07,article,News,"With almost all Class of 2020 ceremonies canceled, high schools like James Madison have devised creative methods to celebrate their departing students.",The New York Times,Metro,New York,"['Education (K-12)', 'Education (Secondary)', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Quarantines']"
"F.D.A. Bans Faulty Masks, 3 Weeks After Failed Tests",2020-05-07,article,News,The Food and Drug Administration prohibited 65 manufacturers from selling masks for medical use. But the move came after tests last month showed the masks didn’t meet standards.,The New York Times,Science,Health,"['your-feed-science', 'Masks', 'Shortages', 'Coronavirus (2019-nCoV)']"
Coronavirus Could Disrupt Weather Forecasting,2020-05-07,article,News,"The amount of atmospheric data routinely gathered by commercial airliners has dropped sharply as a result of the coronavirus, the World Meteorological Organization announced.",The New York Times,Climate,Climate,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Weather', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Satellites']"
The Results Are In for the Sharing Economy. They Are Ugly.,2020-05-07,article,News,"Lyft, Uber and Airbnb depend on travel, vacations and gatherings. That’s a problem when much of the world is staying home.",The New York Times,Business,Technology,"['Layoffs and Job Reductions', 'Company Reports', 'Coronavirus (2019-nCoV)', 'Freelancing, Self-Employment and Independent Contracting', 'Computers and the Internet']"
"After Recovery From the Coronavirus, Most People Carry Antibodies",2020-05-07,article,News,A new study adds to evidence of immunity among those who have already been exposed to the pathogen.,The New York Times,Science,Health,"['Tests (Medical)', 'Antibodies', 'Coronavirus (2019-nCoV)', 'Quarantines', 'your-feed-science', 'Research']"
Tara Reade Says Joe Biden Should Withdraw From Presidential Race,2020-05-07,article,News,"In an interview with Megyn Kelly, Ms. Reade, who has accused Joseph R. Biden Jr. of sexual assault, said he “should not be running on character.” Mr. Biden has  denied the allegation.",The New York Times,Politics,U.S.,"['Sex Crimes', 'News and News Media', 'Presidential Election of 2020']"
Reopenings Mark a New Phase: Global ‘Trial-and-Error’ Played Out in Lives,2020-05-07,article,News,"As countries move ahead despite limited knowledge, whole societies are becoming unwitting test subjects of what works — and what they’re willing to give up.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government', 'Unemployment', 'Economic Conditions and Trends']"
"Nearly 20,000 Georgia Teens Are Issued Driver’s Licenses Without a Road Test",2020-05-07,article,News,Gov. Brian Kemp suspended the requirement that most Georgians pass a behind-the-wheel test when applying for licenses last month.,The New York Times,Express,U.S.,"['Coronavirus (2019-nCoV)', 'Drivers Education', 'Traffic Accidents and Safety', 'Drivers Licenses']"
Moderna Gets OK to Start Larger Trial for a Coronavirus Vaccine,2020-05-07,article,News,The company announced that the Food and Drug Administration had cleared its application to proceed to a clinical trial involving about 600 people.,The New York Times,Science,Health,"['your-feed-science', 'Coronavirus (2019-nCoV)', 'Clinical Trials', 'Vaccination and Immunization', 'Drugs (Pharmaceuticals)', 'Biotechnology and Bioengineering']"
Scientists Consider Indoor Ultraviolet Light to Zap Coronavirus in the Air,2020-05-07,article,News,"Some researchers hope a decades-old technology might get its moment and be deployed in stores, restaurants and schools.",The New York Times,Science,Science,"['Coronavirus (2019-nCoV)', 'Ultraviolet Light', 'Fans (Airflow)', 'Electric Light and Power']"
"An Incursion Into Venezuela, Straight Out of Hollywood",2020-05-07,article,News,"The operation to overthrow the president failed miserably, and eight rebels were killed. But a former Green Beret who was not on the mission has emerged as the central character.",The New York Times,Foreign,World,"[""Coups D'Etat and Attempted Coups D'Etat"", 'Politics and Government', 'United States International Relations']"
Scrutiny of Social-Distance Policing as 35 of 40 Arrested Are Black,2020-05-07,article,News,"Mayor Bill de Blasio said the police had enforced rules properly, but other officials expressed concern about tactics similar to unfair “stop and frisk” practices.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Racial Profiling', 'Police Brutality, Misconduct and Shootings', 'Search and Seizure', 'Black People', 'Blacks', 'Hispanic-Americans']"
F.D.A. Paves Way for Home Testing of Coronavirus,2020-05-07,article,News,"New findings, scientists say, will speed up the mass production of affordable self-collection kits that can be dropped in the mail.",The New York Times,Science,Health,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Laboratories and Scientific Equipment', 'Medicine and Health']"
The New Culture War,2020-05-07,article,News,You’re either a liberal snowflake controlled by big government or a greedy conservative willing to sacrifice Grandma for the economy. It took less than two months for Americans to get here.,The New York Times,Politics,U.S.,"['United States Politics and Government', 'Presidential Election of 2020', 'Conservatism (US Politics)', 'Coronavirus (2019-nCoV)', 'Rural Areas', 'Governors (US)']"
"Criticized on Virus, Trump Goes to His Playbook: Deflect, Reject and Minimize",2020-05-07,article,News,The president has served up a series of false and misleading statements as he seeks to counter uncomfortable facts about the spread of Covid-19 and questions about his push to reopen the economy.,The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Hydroxychloroquine (Drug)', 'Chloroquine (Drug)', 'United States Politics and Government', 'Tests (Medical)', 'Ventilators (Medical)', 'Stockpiling', 'Epidemics']"
G.O.P. Revolt in Ohio: Governor Faces Attacks From Within Over Shutdowns,2020-05-07,article,News,The intraparty warfare in Ohio is part of a growing rebellion by Republicans who say closures are smothering the economy and violating rights.,The New York Times,National,U.S.,"['State Legislatures', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Unemployment']"
Screenings Were Porous as Trump Spurred Exodus From Virus Hot Spots,2020-05-07,article,News,A House report found that Americans fleeing Asia and Europe to beat the president’s travel bans faced few temperature checks or other rigorous screenings to see if they were bringing the virus home.,The New York Times,Washington,U.S.,"['Airport Security', 'Travel Warnings', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'AIRPORTS', 'Epidemics']"
Postal Service Pick With Ties to Trump Raises Concerns Ahead of 2020 Election,2020-05-07,article,News,The growing appetite for mail-in voting is adding to worries about the selection of a Republican fund-raiser and Trump donor to be the postmaster general.,The New York Times,Washington,U.S.,"['Postal Service and Post Offices', 'Presidential Election of 2020', 'United States Politics and Government', 'Absentee Voting', 'Appointments and Executive Changes']"
Report Paints Scathing Picture of Nursing Home Where 17 Bodies Piled Up,2020-05-07,article,News,"Members of the National Guard will disinfect the New Jersey home, where residents were placed in “immediate jeopardy,” a federal review found.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Nursing Homes', 'Elderly', 'Elder Care', 'Reserves (Military)']"
White House Rattled by a Military Aide’s Positive Coronavirus Test,2020-05-07,article,News,"President Trump said he and Vice President Mike Pence, as well as the White House staff, would now be tested on a daily basis.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'World War II (1939-45)', 'White House Building (Washington, DC)', 'Veterans']"
De Blasio Strips Control of Virus Tracing From Health Department,2020-05-08,article,News,"Leading health officials expressed serious concerns over the transfer of contact tracing to the agency that runs public hospitals, a departure from current and past practice.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Tests (Medical)', 'Epidemics', 'Medicine and Health']"
2 Suspects Charged With Murder in Ahmaud Arbery Shooting,2020-05-08,article,News,"Gregory McMichael and Travis McMichael were arrested in connection with the killing of Mr. Arbery, which had led to protests in Georgia.",The New York Times,National,U.S.,"['Murders, Attempted Murders and Homicides', 'Black People', 'Blacks', 'Race and Ethnicity']"
‘Never Seen Anything Like This’: Experts Question Dropping of Flynn Prosecution,2020-05-08,article,News,Abandoning the case is the latest step in a pattern of dismantling the work of the Russia investigators. A former prosecutor likened it to eating the department from the inside out.,The New York Times,Washington,U.S.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Special Prosecutors (Independent Counsel)', 'Presidential Election of 2020']"
New York Man Charged With Fraud Over Coronavirus Home Tests,2020-05-08,article,News,"Henry Gindt II, 34, shipped stolen test kits to several customers, who never received the results despite spending as much as $200 per test, the authorities said.",The New York Times,Express,U.S.,"['Frauds and Swindling', 'Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Laboratories and Scientific Equipment', 'Telemedicine', 'Quarantines']"
G.O.P. Coronavirus Message: Economic Crisis Is a Green New Deal Preview,2020-05-08,article,News,"As the economy melts down, embattled conservatives are testing a political response: saying Democratic climate policies would bring similar pain.",The New York Times,Climate,Climate,"['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Presidential Election of 2020', 'Green New Deal', 'Coronavirus (2019-nCoV)', 'United States Economy']"
"Summer Is Coming, but the Virus Won’t Be Going",2020-05-08,article,News,"Whatever effect warm weather has on the coronavirus, it won’t be enough to safely drop social restrictions.",The New York Times,Science,Health,"['your-feed-science', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Epidemics']"
"Mexican Government Is Hiding Huge Coronavirus Toll, Especially in the Capital",2020-05-08,article,News,"India has started a major operation to repatriate its people. In Kenya, people held in quarantine for weeks were forced to pay to be released.",The New York Times,Foreign,World,['Coronavirus (2019-nCoV)']
U.S. Jobs Report Shows Clearest Data Yet on Economic Toll,2020-05-08,article,News,The latest on stock market and business news during the coronavirus outbreak.,The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'United States Economy', ""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds']"
A Philosopher-Banker Who’s Shaking Up a Nation,2020-05-08,article,News,"Steven Coutinho had long wanted to help Suriname, his homeland, overcome its colonial past. A huge financial scandal gave him his chance.",The New York Times,Foreign,World,"['Corruption (Institutional)', 'Banking and Financial Institutions', 'Embezzlement']"
The Persistence of May,2020-05-08,article,News,"In the season of rebirth, finding both the Virgin Mary and my grandmother, Mary Grace, among the Mother’s Day blossoms.",The New York Times,Well,Well,"['Grandparents', 'Flowers and Plants', 'Gardens and Gardening', 'Children and Childhood', ""Mother's Day"", 'Parenting']"
How to Grow a Victory Garden of Any Size,2020-05-08,article,News,"If it’s spring where you live, the time is now to start planning for your future fruits and vegetables.",The New York Times,Smarter Living,Smarter Living,"['Gardens and Gardening', 'Weeds', 'Seeds', 'Flowers and Plants', 'Coronavirus (2019-nCoV)', 'Vegetables', 'Quarantine (Life and Culture)']"
Enduring Lessons From My Mom,2020-05-08,article,News,"For Mother’s Day, high achievers reflect on what they most appreciate learning from their mothers: the magic of creation, self-discipline and the courage to change.",The New York Times,Well,Well,"[""Mother's Day"", 'Families and Family Life', 'Parenting', 'Dancing', 'Art', 'Books and Literature']"
She Just Wanted to Play Bass. That Life Is Gone.,2020-05-08,article,News,It was always hard making a living as a musician in New York City. The quarantine has made it impossible.,The New York Times,Metropolitan,New York,"['Blues Music', 'Pop and Rock Music', 'Bars and Nightclubs', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)']"
A Stranger’s Gift to an I.C.U. Nurse: A Free N.Y.C. Apartment,2020-05-08,article,News,New Yorkers who have fled the city are donating their empty homes to front-line workers and others in need.,The New York Times,Metropolitan,New York,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Nursing and Nurses', 'Real Estate and Housing (Residential)']"
Doctors and Nurses Should Think More About Their Necks,2020-05-08,article,News,"Hospital workers spend a lot of time donning personal protective equipment, but their ears and necks are often left exposed.",The New York Times,Well,Well,"['Protective Clothing and Gear', 'Workplace Hazards and Violations', 'Coronavirus (2019-nCoV)', 'Masks', 'Nursing and Nurses', 'Doctors', 'Neck', 'Shoes and Boots', 'Hair']"
He Had Never Sold a Ventilator. N.Y. Gave Him an $86 Million Deal.,2020-05-08,article,News,An engineer landed one of the state’s biggest coronavirus-related contracts after FEMA volunteers forwarded his name.,The New York Times,Metro,New York,"['Government Contracts and Procurement', 'Ventilators (Medical)', 'Coronavirus (2019-nCoV)']"
"With Red Tape Lifted, Dr. Zoom Will See You Now",2020-05-08,article,News,"The pandemic pushed Medicare to make telemedicine more financially attractive. Now doctors, patients and regulators will see if they want to stick with it.",The New York Times,Upshot,Health,"['Telemedicine', 'Coronavirus (2019-nCoV)', 'Elderly', 'Health Insurance and Managed Care', 'Medicare']"
This Is the Future of the Pandemic,2020-05-08,article,News,Covid-19 isn’t going away soon. Two recent studies mapped out the possible shapes of its trajectory.,The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Quarantines', 'your-feed-science', 'your-feed-health']"
‘Full Steam Ahead’ for Trump’s Convention? North Carolina Has Doubts,2020-05-08,article,News,"The president craves a nationally televised coronation with cheering supporters, but even Republican lawmakers in North Carolina are expressing doubts it can take place as planned.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Republican National Convention', 'Democratic National Convention', 'Coronavirus (2019-nCoV)']"
‘I Cry Night and Day’: How It Took One Woman 8 Weeks to Get Unemployment,2020-05-08,article,News,Nadine Josephs has not worked since March 13. Trying to get benefits from New York became a full-time job.,The New York Times,Metro,New York,"['Unemployment', 'Unemployment Insurance', 'Labor and Jobs', 'Shutdowns (Institutional)', 'Computers and the Internet', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)']"
"Back in Session, State Legislatures Challenge Governors’ Authority",2020-05-08,article,News,"Mayors, governors and President Trump have been the main players in disputes over how to reopen states and cities. But now state lawmakers are leaping into the fray.",The New York Times,National,U.S.,"['State Legislatures', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Governors (US)', 'Coronavirus (2019-nCoV)']"
A Quarantine Hospital So Unwelcome that New Yorkers Burned it Down,2020-05-08,article,News,"In the 1850s, irate locals destroyed the New York Marine Hospital, a Staten Island complex that treated immigrants with diseases like cholera and smallpox.",The New York Times,RealEstate,Real Estate,"['Coronavirus (2019-nCoV)', 'Immigration and Emigration', 'Smallpox', 'Yellow Fever', 'Cholera', 'Quarantines', 'Hospitals', 'Discrimination']"
Why Get All Made Up With Nowhere to Go?,2020-05-08,article,News,"Staying at home has caused many people to change their makeup, hair-care and skin-care routines. Companies are feeling the effects.",The New York Times,Business,Business Day,"['Cosmetics and Toiletries', 'Shopping and Retail', 'Quarantines', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']"
How an Edible Arrangements Delivery Worker Spends Her Sundays,2020-05-08,article,News,"‘Everyone is over-the-top happy that I’m coming out,’ said Sandy Matthews, whose deliveries have quadrupled since the outbreak.",The New York Times,Metropolitan,New York,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Delivery Services']"
Small Farms in N.Y. Are Experiencing a Surprising Boom. Here’s Why.,2020-05-08,article,News,"When the restaurants closed, factory farms lost their customers. Local produce is suddenly in demand.",The New York Times,Metropolitan,New York,"['Coronavirus (2019-nCoV)', 'Agriculture and Farming', 'Organic Foods and Products', 'Restaurants', 'Local Food']"
Coronavirus Escape: To the Suburbs,2020-05-08,article,News,The pandemic has convinced some New Yorkers that it’s time to finally give up on city living.,The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'Suburbs', 'Population']"
Hidden Toll: Mexico Ignores Wave of Coronavirus Deaths in Capital,2020-05-08,article,News,"More than three times as many people may have died from Covid-19 in Mexico City than federal statistics show, according to a Times analysis.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Deaths (Fatalities)', 'Ventilators (Medical)']"
F.D.A. Clears First Home Saliva Test; Pence’s Press Secretary Has Virus,2020-05-08,article,News,"The U.S. lost 20.5 million jobs in April, the worst devastation since the Great Depression. Flaws in the Paycheck Protection Program could leave small-business owners saddled with debt.",The New York Times,National,U.S.,['Coronavirus (2019-nCoV)']
The Dirty Secret About Weeding,2020-05-08,article,News,"The most experienced gardeners know that you just have to keep doing it. They know something else, too: It’s easier if you can identify the enemy.",The New York Times,AtHome,Real Estate,"['Real Estate and Housing (Residential)', 'Gardens and Gardening', 'Weeds']"
