headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
The Battle Over State Voting Rights Is About the Future of Texas,2021-07-14,article,News,The current skirmish is the latest in a tug of war being waged between the state’s increasingly Democratic cities and its deeply conservative rural areas.,The New York Times,National,U.S.,"['State Legislatures', 'Voter Registration and Requirements', 'Voter Fraud (Election Fraud)', 'Politics and Government', 'Law and Legislation', 'Presidential Election of 2020']"
Democrats Call for a Tax on Imports From Polluting Countries,2021-07-14,article,News,"The party’s $3.5 trillion budget plan would include a carbon tariff, as well as a host of other climate actions.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Customs (Tariff)', 'International Trade and World Market', 'Carbon Caps and Emissions Trading Programs', 'United States Politics and Government', 'United States International Relations']"
Cleveland Clinic and Mount Sinai Won’t Administer Aduhelm to Patients,2021-07-14,article,News,The rejection of the new Alzheimer’s drug by the two major medical centers is one of the starkest signs of concern over its approval by the F.D.A.,The New York Times,Science,Health,"['your-feed-science', 'Drugs (Pharmaceuticals)', 'Aduhelm (Drug)', ""Alzheimer's Disease"", 'Clinical Trials', 'Elderly', 'your-feed-healthcare']"
"Treatment for gun injuries costs more than $1 billion a year, federal watchdog says.",2021-07-15,article,News,"Medicaid and other public programs cover more than 60 percent of those emergency bills, but the costs of long term health care are still unknown.",The New York Times,Washington,U.S.,"['Firearms', 'Gun Control', 'United States Politics and Government', 'Health Insurance and Managed Care', 'Medicaid']"
Johnson & Johnson Recalls Sunscreen Because of Benzene Traces,2021-07-15,article,News,"The company said it had determined that daily exposure to five Neutrogena and Aveeno sprays would not cause adverse health effects, but recalled the products out of an abundance of caution.",The New York Times,Express,U.S.,"['Product Tests', 'Hazardous and Toxic Substances', 'Sunscreen', 'Drugs (Pharmaceuticals)', 'Recalls and Bans of Products']"
Biden to Restore Protections for Tongass National Forest in Alaska,2021-07-15,article,News,"Former President Donald J. Trump invited mining and logging to a vast wilderness of bald eagles, black bears and 800-year-old trees. President Biden is reversing course.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Forests and Forestry', 'Land Use Policies', 'Wilderness Areas', 'United States Politics and Government', 'Roads and Traffic']"
Soho House Enters Club of Its Own: The Stock Market,2021-07-15,article,News,"The chain of exclusive clubs has lost money for its entire existence, but it pitched investors on plans for rapid growth and a pandemic-proof business.",The New York Times,Business,Business Day,"['Initial Public Offerings', 'Stocks and Bonds', 'Organizations, Societies and Clubs']"
China’s Growth Slows as Pandemic Fears Persist,2021-07-15,article,News,"Growth in the world’s second-largest economy lost steam as more expensive raw materials weighed on factories, though retail sales showed signs of stabilizing.",The New York Times,Business,Business Day,"['Coronavirus (2019-nCoV)', 'Economic Conditions and Trends', 'International Trade and World Market', 'Consumer Behavior', 'Shopping and Retail', 'Small Business', 'Coronavirus Reopenings']"
Suspects in Haitian President’s Killing Met to Plan a Future Without Him,2021-07-15,article,News,"Haitian officials accuse the suspects of meeting to plot President Jovenel Moïse’s assassination, but participants say the sessions were intended to plan a government once the president stepped down.",The New York Times,Foreign,World,"['Politics and Government', 'Assassinations and Attempted Assassinations']"
A blame game intensifies over Australia’s sluggish immunization campaign.,2021-07-15,article,News,Only about 9.5 percent of the population has been fully inoculated. Prime Minister Scott Morrison said that “cautious” guidance from the country’s vaccine advisory body had “put us behind.”,The New York Times,Foreign,World,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
"Haiti receives its first shipment of vaccines: 500,000 doses from the U.S.",2021-07-15,article,News,The donation comes amid political turmoil after the assassination of President Jovenel Moïse.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
Song of the Subway: Walt Whitman on the Downtown Express,2021-07-15,article,News,"As New York returns, and the trains are running 24 hours a day again, let us pause to marvel at the convulsive wonder underneath our very feet.",The New York Times,Metropolitan,New York,"['Subways', 'Poetry and Poets']"
Nature as a Salve for Children With Autism,2021-07-15,article,News,The intense focus that some kids bring to video games can carry over to being captivated by minute details in the natural world: the sound of a single insect or the texture of a blade of grass.,The New York Times,Well,Well,"['Children and Childhood', 'Autism']"
The Curious Case of the Quirky Mortgage Ads Boosting Biden Online,2021-07-15,article,News,"A mortgage-related firm called Lower My Bills has spent more than $10 million on Facebook ads in recent months, invoking President Biden’s name in ostentatious pitches.",The New York Times,Politics,U.S.,"['United States Politics and Government', 'Online Advertising', 'American Rescue Plan (2021)', 'Social Media']"
"Co-Working Spaces Are Back. And There Are Many, Many Options.",2021-07-15,article,News,"As the office world adjusts to a new normal and workers grow tired of their homes, WeWork and its competitors reap the benefits.",The New York Times,Metropolitan,New York,"['Work-Life Balance', 'Real Estate (Commercial)', 'Co-Working']"
Hubert Joly Turned Around Best Buy. Now He’s Trying to Fix Capitalism.,2021-07-15,article,News,"“The more taxes I pay, the happier I am,” says Mr. Joly, who is waging a campaign to get big business to be more socially responsible.",The New York Times,SundayBusiness,Business Day,"['Executives and Management (Theory)', 'Shopping and Retail', 'Executive Compensation', 'Labor and Jobs', 'Corporate Social Responsibility', 'Content Type: Personal Profile']"
Biden’s nominees to lead ICE and the Border Patrol are a sharp departure from the Trump era.,2021-07-15,article,News,"If they are confirmed, Ed Gonzalez and Chris Magnus would be responsible for delivering on President Biden’s promise to return compassion to the immigration system.",The New York Times,Washington,U.S.,"['Illegal Immigration', 'Immigration and Emigration', 'United States Politics and Government', 'Police Brutality, Misconduct and Shootings', 'Police']"
Former Official Wanted by Mexico Takes Refuge in Israel,2021-07-15,article,News,"Israel has refused to extradite Tomás Zerón, accused of torture and evidence tampering, because of Mexico’s criticism of the country, an Israeli official said.",The New York Times,Foreign,World,"['International Relations', 'Politics and Government', 'Extradition', 'Asylum, Right of', 'Human Rights and Human Rights Violations', 'Torture']"
The Cure for Overtourism? Try Viljandi.,2021-07-15,article,News,"Doubly off the beaten track, the Estonian town is full of life and culture, especially music. And if travel is going to change its ways, it’s a good place to start.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Saunas and Sweat Lodges', 'Festivals', 'Folk Music', 'Quarantine (Life and Culture)']"
Millions of children missed out on basic vaccinations during the pandemic.,2021-07-15,article,News,"About 23 million young people were not inoculated against diseases like measles and polio last year. The number was the highest since 2009, the W.H.O. and UNICEF said.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Vaccination and Immunization']"
Hundreds Missing and Scores Dead as Raging Floods Strike Western Europe,2021-07-15,article,News,"Strong rains caused rivers to burst their banks and wash away buildings in Belgium and Germany, where at least 1,300 remained missing. Homes and streets in the Netherlands and Switzerland also flooded.",The New York Times,Foreign,World,"['Floods', 'Deaths (Fatalities)', 'Evacuations and Evacuees', 'Rescues', 'Global Warming']"
"It’s a Jeep Thing, but by Now, You Probably Understand",2021-07-15,article,News,"After 80 years, the King of the Off-Road is vying to maintain its cult following while it charts its electric future.",The New York Times,Business,Business Day,"['Electric and Hybrid Vehicles', 'Sports Utility Vehicles and Light Trucks', 'Content Type: Personal Profile']"
Inflation? Not in Japan. And That Could Hold a Warning for the U.S.,2021-07-15,article,News,"If the United States’ bout of rising prices soon eases, its economy could fall back into the cycle of weak inflation that preceded the pandemic — a situation much like Japan’s.",The New York Times,Business,Business Day,"['Economic Conditions and Trends', 'Inflation (Economics)', 'Deflation (Economics)', 'Prices (Fares, Fees and Rates)', 'United States Economy', 'Coronavirus (2019-nCoV)']"
A human case of bird flu is reported in China.,2021-07-15,article,News,State news media said that a 55-year-old man had been hospitalized with the H5N6 virus but that the risk of large-scale transmission was low.,The New York Times,Express,World,['Avian Influenza']
"Fed Ponders Inflation ‘Night and Day,’ Fed Chair Tells Lawmakers",2021-07-15,article,News,"Jerome H. Powell told senators that price gains should fade, but he made it clear that the Fed is watching them carefully.",The New York Times,Business,Business Day,"['United States Economy', 'Inflation (Economics)', 'Interest Rates', 'Prices (Fares, Fees and Rates)', 'Labor and Jobs', 'Coronavirus (2019-nCoV)']"
What Happens When a Private Club Goes Public?,2021-07-15,article,News,Soho House will begin trading. All eyes are on whether stock market investors will sign up.,The New York Times,Business,Business Day,"['Initial Public Offerings', 'Organizations, Societies and Clubs']"
Haiti Police Hold President’s Palace Security Chief,2021-07-15,article,News,Dimitri Hérard was placed in police custody as accusations focused on any possible insider connection to President Jovenel Moïse’s assassination.,The New York Times,Foreign,World,['Assassinations and Attempted Assassinations']
"After marches in Europe against vaccination rules, the W.H.O. warns the pandemic is ‘nowhere near finished.’",2021-07-15,article,News,,The New York Times,Foreign,World,[]
"After Fires, Chevrolet Bolt Owners Are Warned: Don’t Park Indoors",2021-07-15,article,News,"Even electric vehicles serviced in response to a recall last year may still be at risk, the vehicle’s manufacturer and federal safety officials said.",The New York Times,Express,Business Day,"['Electric and Hybrid Vehicles', 'Fires and Firefighters', 'Batteries', 'Automobile Safety Features and Defects', 'Recalls and Bans of Products']"
"Acknowledging disagreements, Biden and Merkel signal warmer U.S.-German ties.",2021-07-15,article,News,"Chancellor Angela Merkel’s trip appeared to be a triumph of the personal over policy. The two leaders exchanged friendly banter, but there were no apparent breakthroughs on a Russian pipeline or how to approach China.",The New York Times,Washington,U.S.,"['United States International Relations', 'United States Politics and Government', 'Pipelines']"
India bars Mastercard from adding new customers over a data violation.,2021-07-15,article,News,The Reserve Bank of India said financial services company had not complied with a 2018 order to store data on local transactions only in the country.,The New York Times,Business,Business Day,"['Credit Cards', 'Data Storage', 'Regulation and Deregulation of Industry']"
"Covid Is Especially Risky for People With H.I.V., Large Study Finds",2021-07-15,article,News,"An H.I.V. infection increases the odds of dying from Covid-19 by at least 30 percent, researchers said.",The New York Times,Science,Health,"['Acquired Immune Deficiency Syndrome', 'Coronavirus (2019-nCoV)', 'Clinical Trials', 'Vaccination and Immunization', 'Research', 'your-feed-science', 'your-feed-healthcare']"
"Homes for Sale in Brooklyn, Manhattan and the Bronx",2021-07-15,article,News,"This week’s properties are in the Williamsburg, the East Village and Fieldston.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
Homes for Sale in New York and Connecticut,2021-07-15,article,News,"This week’s properties are in Thornwood, N.Y., and Westport, Conn.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
China Criticized the Afghan War. Now It Worries About the Withdrawal.,2021-07-15,article,News,An explosion that killed Chinese workers in Pakistan has stirred fears in Beijing of regional instability.,The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'Terrorism', 'Uighurs (Chinese Ethnic Group)', 'United States International Relations', 'United States Defense and Military Forces']"
What Happened to Airbnb During the Pandemic?,2021-07-15,article,News,"According to a study, the number of listings dropped in many major U.S. markets, but people who rented stayed longer.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)', 'Hotels and Travel Lodgings', 'Coronavirus (2019-nCoV)']"
Dutch Crime Reporter Dies After Being Shot Outside TV Studio,2021-07-15,article,News,"Peter R. de Vries, who was shot in the head last week, “fought until the end,” his family said in a statement. Two suspects have been arrested.",The New York Times,Foreign,World,"['Murders, Attempted Murders and Homicides', 'News and News Media', 'Television']"
Tech Workers Who Swore Off the Bay Area Are Coming Back,2021-07-15,article,News,"Critics said the pandemic would make the industry flee San Francisco and its southern neighbor, Silicon Valley. But tech can’t seem to quit its gravitational center.",The New York Times,Business,Technology,"['Computers and the Internet', 'Relocation of Business', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)']"
"‘Faster, Harder, Louder’: Rolling Stone Hires Daily Beast Editor",2021-07-15,article,News,"Noah Shachtman, an experienced online journalist with a newsy sensibility, will lead the pop music bible founded in 1967.",The New York Times,Business,Business Day,"['Magazines', 'Appointments and Executive Changes', 'Pop and Rock Music', 'News and News Media', 'Content Type: Personal Profile']"
"As the first child tax credit payments go out, Biden hails it as a step toward ending child poverty.",2021-07-15,article,News,"For now, the monthly payments apply to 2021 only, although President Biden and some members of Congress hope to extend it for years.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Child Tax Credits and Stipends', 'American Rescue Plan (2021)', 'Speeches and Statements']"
"Africa records a million new cases in a month, its fastest increase so far.",2021-07-15,article,News,"The continent, undergoing a third wave of the coronavirus, has reported about six million infections in total, along with some 153,000 deaths.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Deaths (Fatalities)']"
Lebanon’s Designated Prime Minister Quits Amid Swirling Crises,2021-07-15,article,News,"After nine months of political wrangling, Saad Hariri gave up on trying to form a government, opening a new political void.",The New York Times,Foreign,World,"['Politics and Government', 'Beirut, Lebanon, Explosions (2020)']"
"As Covid Rages in Myanmar, Army Hoards Oxygen, Doctors Say",2021-07-15,article,News,"The military has ordered oxygen withheld from private clinics and even stopped charities from giving it away, medical workers and others say.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Oxygen', 'Doctors', ""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces', 'Politics and Government', 'Human Rights and Human Rights Violations']"
"Justice Breyer, under pressure to retire from the Supreme Court, says he has not decided on his future.",2021-07-15,article,News,Justice Breyer says he is enjoying a new position of influence on the court as the most senior of its liberal faction.,The New York Times,Washington,U.S.,[]
Homeopathic Doctor Is Charged With Selling Fake Covid-19 Vaccine Cards,2021-07-15,article,News,"Juli Mazi of Napa, Calif., also sold “immunization pellets” to patients, federal prosecutors said.",The New York Times,Express,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Frauds and Swindling', 'Alternative and Complementary Medicine', 'Vaccination Proof and Immunization Records']"
Schumer says he will force a test vote as early as Wednesday on the infrastructure plan.,2021-07-15,article,News,The majority leader’s announcement ratchets up pressure for Republicans and Democrats to finalize the details of the still-unfinished bipartisan infrastructure deal.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Infrastructure (Public Works)']"
Poland Escalates Fight With Europe Over the Rule of Law,2021-07-15,article,News,"Hungary and Poland are fighting with Brussels over values and rule of law. So, after a fashion, is Germany.",The New York Times,Foreign,World,"['Politics and Government', 'Homosexuality and Bisexuality', 'Legislatures and Parliaments']"
Iraqi Authorities Revise Down Death Toll in Covid Hospital Fire,2021-07-15,article,News,"Regional health officials now say 60 died, not 92 as initially reported by the state news media.",The New York Times,Foreign,World,"['Fires and Firefighters', 'Deaths (Fatalities)', 'Accidents and Safety']"
California’s heat wave could wipe out all of the young salmon in the Sacramento River.,2021-07-15,article,News,Officials said that the drought is also contributing to to the crisis.,The New York Times,National,U.S.,[]
"Biden makes a new push in fight against ransomware, including a $10 million reward.",2021-07-15,article,News,,The New York Times,Washington,U.S.,"['Extortion and Blackmail', 'Virtual Currency', 'Cyberattacks and Hackers', 'Computers and the Internet']"
"Wearing a Head Scarf Can Be Grounds for Job Suspension, E.U.’s Top Court Rules",2021-07-15,article,News,The court upheld a decision that companies can ban head scarves or other religious symbols in the workplace in the interest of “a neutral image.”,The New York Times,Business,Business Day,"['Muslim Veiling', 'Suits and Litigation (Civil)', 'Discrimination', 'Muslims and Islam', 'Freedom of Religion', 'Workplace Environment']"
"In England, a Call to Tax Sugar and Salt",2021-07-15,article,News,The tax on salt and sugar in processed and restaurant-made foods was among several measures proposed in a sweeping review into England’s food industry.,The New York Times,Foreign,World,"['Taxation', 'Sugar', 'Salt', 'Diet and Nutrition', 'Obesity', 'Agriculture and Farming']"
Court Overturns F.D.A. Ban on School’s Electric Shock Devices,2021-07-15,article,News,The ban sought to stop a school in Massachusetts from using shock therapy to prevent harmful behaviors in students with disabilities.,The New York Times,National,U.S.,"['Intellectual Disabilities', 'Electroshock Therapy', 'Special Education', 'Disabilities', 'Abuse of the Disabled', 'Autism', 'Decisions and Verdicts']"
‘The Market Is Insane’: Cars Are Sold Even Before They Hit the Lot,2021-07-15,article,News,"A shortage of computer chips is keeping automakers from producing enough cars to meet rising demand. Used cars are scarce, too.",The New York Times,Business,Business Day,"['Automobiles', 'Used Cars', 'Production', 'Shortages', 'Computer Chips', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']"
They Risked Their Lives During Covid. They Still Don’t Earn Minimum Wage.,2021-07-15,article,News,Surveys of food deliverers and others who work for app-based services illustrate the hazards they have faced during the pandemic.,The New York Times,Metro,New York,"['Wages and Salaries', 'Mobile Applications', 'Delivery Services', 'Car Services and Livery Cabs', 'Freelancing, Self-Employment and Independent Contracting', 'Workplace Hazards and Violations', 'Labor and Jobs', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Disease Rates']"
"White flags along the National Mall will mark more than 600,000 U.S. Covid deaths.",2021-07-15,article,News,"For two weeks starting on Sept. 17, the flags will blanket 20 acres of federal parkland near the Washington Monument.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'National Mall (Washington, DC)', 'Art', 'Funerals and Memorials', 'Monuments and Memorials (Structures)']"
Gunman Is Found Criminally Responsible for Killing 5 at Capital Gazette,2021-07-15,article,News,The finding means that Jarrod W. Ramos will be sentenced to spend the rest of his life in prison for one of the deadliest attacks on American journalists.,The New York Times,Express,U.S.,"['Murders, Attempted Murders and Homicides', 'Newspapers', 'Decisions and Verdicts', 'Mass Shootings']"
English Soccer Player Urges Facebook and Twitter to Crack Down on Abuse,2021-07-15,article,News,"After facing a torrent of racist abuse online, Bukayo Saka said he didn’t want anyone to deal with such “hateful and hurtful messages.”",The New York Times,Business,Technology,"['Soccer', 'Social Media', 'Hate Speech', 'Cyberharassment', 'Rumors and Misinformation', 'Discrimination', 'Black People', 'Blacks', 'Politics and Government', 'Regulation and Deregulation of Industry']"
Jeff Bezos Picks 18-Year-Old Dutch Student for Blue Origin Rocket Launch,2021-07-15,article,News,Oliver Daemen will fly to the edge of space after another passenger who paid $28 million for the seat had a scheduling conflict.,The New York Times,Science,Science,"['Private Spaceflight', 'Space and Astronomy']"
Ex-Military Commander in Canada Is Charged With Obstruction of Justice,2021-07-15,article,News,The criminal charges against the former chief of the defense staff came out of an investigation into sexual misconduct.,The New York Times,Foreign,International Home,"['Defense and Military Forces', 'Ethics and Official Misconduct', 'Sexual Harassment']"
Regrets in South Africa After Lives and Livelihoods Lost in Mass Unrest,2021-07-15,article,News,The manager of a looted supermarket in Soweto and a man who joined in ransacking it reflect on the causes and consequences of some of the worst unrest to hit parts of South Africa since the fall of apartheid.,The New York Times,Foreign,World,"['Looting (Crime)', 'Demonstrations, Protests and Riots']"
The West’s fourth major heat wave will roast the northern Rockies.,2021-07-15,article,News,"Potentially record-setting temperatures are coming to parts of Montana, Idaho, Wyoming and Utah.",The New York Times,National,U.S.,"['Weather', 'Wildfires']"
Cuomo to Be Questioned in Sexual Harassment Inquiry,2021-07-15,article,News,Gov. Andrew Cuomo is expected to face investigators on Saturday in a sign that the attorney general’s inquiry may be nearing its final stages.,The New York Times,Metro,New York,"['Sexual Harassment', 'Workplace Hazards and Violations', 'Governors (US)', 'Politics and Government']"
"Records of Arizona’s review of the 2020 election must be made public, a judge rules.",2021-07-15,article,News,,The New York Times,Washington,U.S.,[]
"Work Injuries Tied to Heat Are Vastly Undercounted, Study Finds",2021-07-15,article,News,"New data underline how heat waves can hurt people, especially the poorest workers, in unexpected ways.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Accidents and Safety', 'Workplace Hazards and Violations', 'Research', 'Income Inequality', 'Workplace Environment', ""Workers' Compensation Insurance""]"
Coronavirus Briefing: What Happened Today,2021-07-15,article,News,The Delta surge.,The New York Times,NYTNow,U.S.,[]
Los Angeles County will require masks to be worn indoors as Delta variant spreads.,2021-07-15,article,News,"Public health officials in the county had already been urging residents to wear masks indoors. The mandate will begin Saturday night, just before midnight.",The New York Times,National,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
Los Angeles Criticized After Release of 17 Million Gallons of Sewage Closes Beaches,2021-07-15,article,News,"Officials took more than 12 hours to alert the public about the discharge, drawing a rebuke from environmental watchdogs and elected representatives.",The New York Times,Express,U.S.,"['Sewers and Sewage', 'Water Pollution', 'Beaches']"
He Paid His Subway Fare. Then He Was Tasered by the Police.,2021-07-15,article,News,A video of a violent arrest raised questions about balancing a push to enforce laws in the subway against concerns about police abuses.,The New York Times,Metro,New York,"['Subways', 'Police Brutality, Misconduct and Shootings', 'Black People', 'Blacks', 'Stun Guns']"
Canada Nixes Plan to Bring Extra Michigan Vaccines to Border Tunnel,2021-07-15,article,News,"Since the Canadian government won’t allow surplus U.S. vaccines into the country, one mayor proposed an ambitious plan to vaccinate residents inside a tunnel under the Detroit River.",The New York Times,Express,World,"['Vaccination and Immunization', 'Bridges and Tunnels', 'Coronavirus (2019-nCoV)']"
Push to ‘Free Britney’ Gains Steam on Capitol Hill,2021-07-15,article,News,"As lawmakers share social media posts and messages of solidarity, activists hope the increased attention on Britney Spears’s conservatorship case will prompt legislative change.",The New York Times,Washington,U.S.,"['Civil Rights and Liberties', 'United States Politics and Government', 'Wills and Estates', 'Suits and Litigation (Civil)']"
"After a Steep Plunge in Virus Cases, Every State Is Seeing an Uptick",2021-07-15,article,News,"Hospitals are stretched thin in a few hot spots, but the vaccines are working and the national outlook remains far better than during previous surges.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Vaccination and Immunization', 'Masks', 'States (US)']"
Surgeon General Assails Tech Companies Over Misinformation on Covid-19,2021-07-15,article,News,Dr. Vivek Murthy issued an advisory declaring health misinformation an “urgent threat” and said tech and social media companies needed to fight it more aggressively.,The New York Times,Washington,U.S.,"['Rumors and Misinformation', 'Social Media', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'News and News Media', 'Surgeon General (US)']"
Why Married Men Might Be an Overlooked but Crucial Voting Bloc,2021-07-15,article,News,The gender gap is well known in politics. The marriage gap is more obscure — but could inform how campaigns think about key groups of voters in the next elections.,The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Voting and Voters', 'Marriages', 'Men and Boys', 'Polls and Public Opinion', 'United States Politics and Government']"
F.A.A. tells airlines to inspect Boeing 737 switches that could pose a safety risk.,2021-07-15,article,News,Airlines have not reported any failures that led to a dangerous drop in oxygen levels during flight.,The New York Times,Business,Business Day,['AIRLINES AND AIRPLANES']
"Mark Warner, a ‘Business Guy’ Democrat, Lands Back in the Fray",2021-07-15,article,News,"Virginia’s senior senator spent years in the Capitol eyeing the exits. Now he is seen as a “linchpin” in talks on infrastructure, social and environmental spending, and the tax increases to pay for it.",The New York Times,Washington,U.S.,"['Content Type: Personal Profile', 'United States Politics and Government', 'Federal Budget (US)', 'Federal Taxes (US)', 'Corporate Taxes', 'Taxation', 'American Jobs Plan (2021)']"
Boston Overhauls Admissions to Exclusive Exam Schools,2021-07-15,article,News,"A new policy will increase representation of Black and Latino students in the prestigious public schools, which serve as a gateway to elite colleges.",The New York Times,National,U.S.,"['Education (K-12)', 'ADMISSIONS STANDARDS', 'Tests and Examinations', 'Black People', 'Blacks', 'Asian-Americans', 'Hispanic-Americans', 'Race and Ethnicity']"
Chairwoman of Congressional Black Caucus is arrested while protesting on Capitol Hill.,2021-07-16,article,News,Representative Joyce Beatty said she was protesting “in defense of our constitutional right to vote” when she was detained by the U.S. Capitol Police.,The New York Times,Washington,U.S.,"['Demonstrations, Protests and Riots', 'Voter Registration and Requirements', 'Law and Legislation', 'United States Politics and Government']"
China Opened a National Carbon Market. Here’s Why It Matters.,2021-07-16,article,News,The program may help China eventually curb greenhouse gas pollution. But making emissions markets work is tricky.,The New York Times,Business,Business Day,"['Greenhouse Gas Emissions', 'Carbon Caps and Emissions Trading Programs', 'Global Warming', 'Carbon Dioxide', 'Air Pollution', 'Politics and Government']"
The Unknowability of Other People’s Pain,2021-07-16,article,News,"While my father was alive, it was impossible for me to imagine his agony.",The New York Times,Well,Well,"['Bowels', 'Stomach', 'Depression (Mental)', 'Mental Health and Disorders', 'Suicides and Suicide Attempts', 'Pain']"
"Haunted by Past Virus Surges, California Leans on Masks and Vaccines",2021-07-16,article,News,"A new indoor mask requirement in Los Angeles County comes as new virus cases have nearly tripled statewide. Immunization rates, however, should keep any spike below past peaks.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Masks', 'Vaccination and Immunization', 'Colleges and Universities']"
"For Better, for Worse, for Free Branding Work?",2021-07-16,article,News,You shouldn’t have to hide your relationships at work. But your work also shouldn’t creep into your relationship.,The New York Times,SundayBusiness,Business Day,"['Work-Life Balance', 'Careers and Professions', 'your-feed-selfcare', 'Workplace Environment', 'Content Type: Service']"
Why Virtual Weddings Are No Longer Legal in New York,2021-07-16,article,News,"During the pandemic, virtual marriage ceremonies became a symbol of love persevering in a trying time.",The New York Times,Metro,New York,"['Weddings and Engagements', 'Coronavirus (2019-nCoV)', 'Marriages', 'Executive Orders and Memorandums', 'Videophones and Videoconferencing', 'Quarantine (Life and Culture)']"
Americans Are Flocking to Mexico. Should They Be?,2021-07-16,article,News,"U.S. arrivals are up, but so are coronavirus cases, especially in hot tourism spots like Los Cabos and Cancún. Experts urge caution, but visitors keep coming.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Coronavirus Risks and Safety Concerns']"
How a Champion of Black Culture Spends Her Sundays,2021-07-16,article,News,"Novella Ford of the Schomburg Center in Harlem can’t handle Zoom church, so she throws herself a dance party instead.",The New York Times,Metropolitan,New York,"['Culture (Arts)', 'Libraries and Librarians', 'Content Type: Personal Profile']"
What Ever Happened to IBM’s Watson?,2021-07-16,article,News,"IBM’s artificial intelligence was supposed to transform industries and generate riches for the company. Neither has panned out. Now, IBM has settled on a humbler vision for Watson.",The New York Times,SundayBusiness,Technology,"['Artificial Intelligence', 'Supercomputers', 'Medicine and Health']"
Building Solar Farms May Not Build the Middle Class,2021-07-16,article,News,Some of the wealthiest companies in the world are investing in the green economy. But they’re not investing in paying union wages.,The New York Times,SundayBusiness,Business Day,"['Solar Energy', 'Alternative and Renewable Energy', 'Electric Light and Power', 'Labor and Jobs', 'Wages and Salaries', 'Organized Labor', 'Building (Construction)', 'American Jobs Plan (2021)', 'United States Economy', 'United States Politics and Government']"
"‘Welcome to the Mesh, Brother’: Guerrilla Wi-Fi Comes to New York",2021-07-16,article,News,"NYC Mesh, a band of a few dozen tech volunteers, takes on Verizon and the big “incumbent providers,” with the promise of inexpensive community internet.",The New York Times,Metropolitan,New York,"['Wireless Communications', 'Computers and the Internet', 'Volunteers and Community Service']"
How New York Waiters Got the Upper Hand,2021-07-16,article,News,"Chronically underpaid and undervalued, restaurant workers are now in high demand, and the power balance may be shifting for good.",The New York Times,Metropolitan,New York,"['Restaurants', 'Labor and Jobs', 'Wages and Salaries', 'Waiters and Waitresses', 'Quarantine (Life and Culture)', 'Shortages']"
Hart Island’s Last Stand,2021-07-16,article,News,"After years of study, the city has declared an emergency to bulldoze most of the buildings on the city’s potter’s field, without following the usual environmental review process.",The New York Times,RealEstate,Real Estate,"['Land Use Policies', 'Buildings (Structures)', 'Demolition', 'Cemeteries', 'Historic Buildings and Sites', 'Black People', 'Blacks']"
Europe’s economic outlook has been clouded by the Delta variant.,2021-07-16,article,News,"Virus cases are surging, governments are returning to economic restrictions and the postpandemic recovery now seems further away.",The New York Times,Business,Business Day,"['Quarantines', 'Economic Conditions and Trends', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
