headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Staples returns to Office Depot with a $1 billion offer for its consumer business.,2021-06-04,article,News,,The New York Times,Business,Business Day,[]
"Teens Are Rarely Hospitalized With Covid, but Cases Can Be Severe",2021-06-04,article,News,"Adolescents were hospitalized with Covid three times as often as with flu, researchers reported. Nearly one-third wound up in I.C.U.s.",The New York Times,Science,Health,"['Teenagers and Adolescence', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Vaccination and Immunization', 'Influenza', 'your-feed-science']"
What to Do This Weekend,2021-06-04,article,News,Swimming pools and summer TV.,The New York Times,AtHome,At Home,['Content Type: Service']
Essential Strategies to Prevent Drowning,2021-06-04,article,News,"It’s an important safety issue to review every summer, and this may be an especially good moment to brush up.",The New York Times,Well,Well,"['Drownings', 'Children and Childhood', 'Swimming', 'Quarantine (Life and Culture)', 'Summer (Season)', 'Swimming Pools', 'Parenting', 'Content Type: Service']"
"As Dictators Target Citizens Abroad, Few Safe Spaces Remain",2021-06-04,article,News,"For émigrés and exiles, pressure on families back home, social media intimidation, even kidnapping, have become a regular part of life.",The New York Times,Foreign,World,"['Political Prisoners', 'Fugitives', 'Cyberharassment', 'Targeted Killings', 'Politics and Government', 'Immigration and Emigration', 'Uighurs (Chinese Ethnic Group)', 'Extraordinary Rendition', 'Assassinations and Attempted Assassinations', 'Human Rights and Human Rights Violations', 'Social Media', 'Kidnapping and Hostages', 'Deportation']"
"With a lottery wheel and gold lamé, California selected its first vaccinated prize winners.",2021-06-04,article,News,"The 15 recipients of $50,000 each were pulled from the state’s registry of residents who have received at least one Covid vaccine dose.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
Coronavirus Briefing: What Happened Today,2021-06-04,article,News,Will the Olympics happen?,The New York Times,NYTNow,U.S.,[]
"As Disasters Worsen, California Looks at Curbing Construction in Risky Areas",2021-06-04,article,News,"The state’s insurance regulator endorsed proposals that could reshape the real estate market, the latest sign of climate shocks hitting the economy.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Insurance', 'Building (Construction)', 'Disasters and Emergencies', 'Real Estate and Housing (Residential)', 'Wildfires', 'Homeowners Insurance']"
"To Keep Their Son Alive, They Sleep in Shifts. And Hope a Nurse Shows Up.",2021-06-04,article,News,A nursing shortage — driven by the pandemic — has made life miserable for parents with profoundly disabled children. “What if I’m so exhausted that I make a mistake?”,The New York Times,Science,Health,"['Nursing and Nurses', 'Shortages', 'Home Health Care', 'Children and Childhood', 'Disabilities', 'Families and Family Life', 'Parenting', 'Medicaid', 'Coronavirus (2019-nCoV)']"
"Democrats, Converted to Filibuster Foes, Are Set to Force the Issue",2021-06-04,article,News,"Senator Chuck Schumer, the Democratic leader, is lining up votes to build the case for defusing the procedural weapon, which Republicans have used to thwart the party’s agenda.",The New York Times,Washington,U.S.,"['Filibusters and Debate Curbs', 'Law and Legislation', 'Voter Registration and Requirements', 'United States Politics and Government']"
"After a ‘Terrible Silence,’ Many of N.Y.C.’s Subway Musicians Are Back",2021-06-04,article,News,"After 14 months away, authorized performers returned to train platforms to play for a reduced ridership.",The New York Times,Metro,New York,"['Subways', 'Street Performers', 'Music', 'Stations and Terminals (Passenger)', 'Quarantine (Life and Culture)']"
"Two big banks resume political giving, paused after the Capitol riot.",2021-06-04,article,News,JPMorgan Chase and Citigroup said they would be more transparent with employees about whom their PACs were supporting.,The New York Times,Business,Business Day,"['Campaign Finance', 'Political Action Committees', 'Storming of the US Capitol (Jan, 2021)']"
Was the Jobs Report Good? It’s in the Eye of the Beholder.,2021-06-04,article,News,"With Americans divided over who bears credit for the economic recovery, we spoke with our reporter Ben Casselman about the latest job numbers.",The New York Times,Politics,U.S.,"['United States Economy', 'Labor and Jobs', 'United States Politics and Government', 'Unemployment']"
McGahn Breaks Little New Ground in Closed-Door Testimony,2021-06-04,article,News,"A transcript of the former White House counsel’s appearance, which ended a two-year dispute between the Justice Department and Congress over a subpoena, will be made public next week.",The New York Times,Washington,U.S.,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government']"
"After Kamloops Discovery, Indigenous Music Summit Refocuses",2021-06-04,article,News,An international gathering of Indigenous musicians has revised its program in the aftermath of the grim discovery at the Kamloops Indian Residential School.,The New York Times,Foreign,World,"['Indigenous People', 'Music', 'Documentary Films and Programs']"
"In Delaware, Biden Indulges One of His Oldest Habits: Commuting",2021-06-04,article,News,"Still adjusting to the White House, the president sees Delaware as a place where he can be on display but still have his privacy protected.",The New York Times,Washington,U.S.,['United States Politics and Government']
White House Embraces Job Growth but Distances Itself From Expanded Benefits,2021-06-04,article,News,"As Republicans blame enhanced unemployment insurance for slower-than-expected job gains, the White House stresses that the benefit will expire in September as planned.",The New York Times,Business,Business Day,"['Unemployment Insurance', 'United States Economy', 'United States Politics and Government', 'Labor and Jobs', 'Unemployment']"
"Black Lives Matter Has Grown More Powerful, and More Divided",2021-06-04,article,News,"Since the murder of George Floyd, the racial justice movement has received millions of dollars in donations. But some chapters have questioned how those funds are spent.",The New York Times,National,U.S.,"['Black Lives Matter Movement', 'Finances', 'George Floyd Protests (2020)', 'Black People', 'Blacks', 'Police Brutality, Misconduct and Shootings', 'Race and Ethnicity']"
F.B.I. Director Compares Danger of Ransomware to 9/11 Terror Threat,2021-06-04,article,News,"The Biden administration is taking steps to counter the growing threat of cyberattacks on U.S. businesses, and encouraging companies to do more to protect themselves.",The New York Times,Washington,U.S.,"['Computer Security', 'Extortion and Blackmail', 'Cyberwarfare and Defense', 'Cyberattacks and Hackers']"
"1,500 Eggs Were Waiting to Hatch. Then a Drone Crashed.",2021-06-05,article,News,"The authorities said they were hoping to identify the operator of a drone that crashed in a nesting area for elegant terns, leading 2,500 of the birds to flee the Bolsa Chica Ecological Reserve in Huntington Beach, Calif.",The New York Times,Express,U.S.,"['Drones (Pilotless Planes)', 'Birds', 'Wetlands', 'Conservation of Resources', 'Aviation Accidents, Safety and Disasters']"
Florida will no longer publish daily coronavirus reports.,2021-06-05,article,News,,The New York Times,Foreign,World,['internal-essential']
U.S. Waged Secret Legal Battle to Obtain Emails of 4 Times Reporters,2021-06-05,article,News,"The push began in the Trump administration and continued under President Biden, and the Justice Department obtained a gag order to keep it from public view.",The New York Times,Washington,U.S.,"['News Sources, Confidential Status of', 'Freedom of the Press', 'Classified Information and State Secrets', 'Newspapers', 'E-Mail', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']"
Federal Judge Overturns California’s 32-Year Assault Weapons Ban,2021-06-05,article,News,The judge said the ban was a “failed experiment.” California’s governor called the ruling “a direct threat to public safety.”,The New York Times,Express,U.S.,"['Gun Control', 'Decisions and Verdicts', 'Politics and Government']"
The Best Investment of All: The People You Love the Most,2021-06-05,article,News,"If you’re emerging from the pandemic in better financial shape than before, ask yourself this: What will you spend to renew your bonds, and how will you do it?",The New York Times,Business,Your Money,"['Wills and Estates', 'Personal Finances', 'Friendship', 'Families and Family Life', 'Content Type: Service']"
Election in East Germany Will Test the Far Right’s Power,2021-06-05,article,News,"Voting on Sunday may hint at how strong the Alternative for Germany party is in the east, and what that means for national elections in September.",The New York Times,Foreign,World,"['Elections, Governors', 'Politics and Government']"
"Kamala Harris and a High-Risk, High-Reward Presidential Résumé",2021-06-05,article,News,"For the vice president, another run at the Oval Office is a near certainty. How her current responsibilities help or hurt that bid is an open question.",The New York Times,Politics,U.S.,"['Vice Presidents and Vice Presidency (US)', 'Presidential Election of 2024', 'United States Politics and Government', 'Voter Registration and Requirements', 'Immigration and Emigration']"
How the World Learns About Bosses Behaving Badly,2021-06-05,article,News,One firm is guiding employees through the process of going public with stories that companies go to great lengths to keep private.,The New York Times,SundayBusiness,Business Day,"['Nondisclosure Agreements', 'Workplace Hazards and Violations', 'Suits and Litigation (Civil)', 'Discrimination', 'Sexual Harassment', '#MeToo Movement']"
Federal Unemployment Aid Is Now a Political Lightning Rod,2021-06-05,article,News,"Republican-led states are cutting off relief months ahead of schedule, citing openings aplenty. Some jobless workers face hardships and tough choices.",The New York Times,Business,Business Day,"['Unemployment Insurance', 'Labor and Jobs', 'Unemployment', 'Coronavirus (2019-nCoV)', 'United States Economy', 'States (US)', 'Federal Aid (US)']"
"Two Days, 100 Florists, 1 Million Flowers: A Festival Blooms in N.Y.C.",2021-06-05,article,News,"There’s a new event in town, inspired by the great flower shows of Europe. The timing couldn’t be better for struggling floral designers.",The New York Times,Metropolitan,New York,"['Florists', 'Restaurants']"
"As Vaccines Turn Pandemic’s Tide, U.S. and Europe Diverge on Path Forward",2021-06-05,article,News,"The split is particularly stark in Britain, which is facing the spread of a new variant, while America has essentially lifted all rules for people who are vaccinated.",The New York Times,Foreign,World,"['Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Disease Rates', 'Quarantines']"
Are We Waiting for Everyone to Get Hacked?,2021-06-05,article,News,"It’s been almost a decade since Leon Panetta, then the secretary of defense, warned of an impending “Cyber Pearl Harbor.” He didn’t want to be right.",The New York Times,SundayBusiness,Business Day,"['Cyberwarfare and Defense', 'Cyberattacks and Hackers', 'US Federal Government Data Breach (2020)', 'Computers and the Internet', 'Infrastructure (Public Works)', 'Computer Security', 'Extortion and Blackmail', 'Espionage and Intelligence Services', 'United States Politics and Government']"
"Pandemic or Not, Proms Are Back",2021-06-05,article,News,"Four California high schools. Four Covid-influenced proms. The more rituals of growing up change, the more they stay the same.",The New York Times,National,U.S.,"['Proms', 'Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)']"
Meet the People Who Make New York City’s Summer Hustle Happen,2021-06-05,article,News,"After a stalled season last year, the beach buskers, bait sellers and heladeros embody the spirit of a city scrambling back.",The New York Times,Metro,New York,"['Summer (Season)', 'Quarantine (Life and Culture)', 'Travel and Vacations', 'Street Vendors (Non-Food)', 'Food Trucks and Vendors', 'Small Business', 'audio-positive-nostalgic', 'audio-neutral-immersive', 'audio-positive-happy']"
"After Lavish Nights of Clubbing in Bangkok, a Covid Outbreak",2021-06-05,article,News,"Thailand went for months without a single confirmed case of local transmission, but the epidemic has now radiated from nightclubs to areas where social distancing is all but impossible.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Bars and Nightclubs', 'High Net Worth Individuals', 'Income Inequality', 'Vaccination and Immunization', 'Quarantines', 'Politics and Government']"
"Red Knots in Steepest Decline in Years, Threatening the Species’ Survival",2021-06-05,article,News,"The annual count along the Delaware Bay beaches showed another severe drop in numbers of the shorebird, whose migration is one of the longest avian journeys in the world.",The New York Times,Science,Science,"['Endangered and Extinct Species', 'Animal Migration', 'Birds', 'Crabs', 'Beaches', 'your-feed-science']"
Microsoft’s Bing Briefly Blocked ‘Tank Man’ on Tiananmen Anniversary,2021-06-05,article,News,Users outside China said the site had failed to call up videos and images of the iconic figure from the 1989 crackdown. The company blamed an “accidental human error.”,The New York Times,Business,Business Day,"['Computers and the Internet', 'Censorship']"
Finance Leaders Reach Global Tax Deal Aimed at Ending Profit Shifting,2021-06-05,article,News,The Group of 7 nations agreed to back a new global minimum tax rate that companies would have to pay regardless of where they are based.,The New York Times,Washington,U.S.,"['Corporate Taxes', 'Tax Shelters', 'Federal Taxes (US)', 'United States Economy', 'United States International Relations', 'United States Politics and Government', 'International Trade and World Market']"
Olympics Gave Hope to Japan’s L.G.B.T.Q. Activists. But Old Prejudices Die Hard.,2021-06-05,article,News,"Legislation labeling discrimination “unacceptable” has been blocked by conservative lawmakers, showing how far the country has to go to fulfill the goal of equality enshrined in the Olympic charter.",The New York Times,Foreign,World,"['Discrimination', 'Homosexuality and Bisexuality', 'Transgender and Transsexuals', 'Politics and Government', 'Law and Legislation', 'Olympic Games (2020)']"
"On Voting Rights, It Can Cost Companies to Take Both Sides",2021-06-05,article,News,Investors are on alert for companies that take one position and make donations that support another.,The New York Times,Business,Business Day,"['Corporate Social Responsibility', 'Boards of Directors', 'Shareholder Rights and Activism']"
Tensions Rise in Memphis as Slave Trader’s Remains Are Removed,2021-06-05,article,News,"The remains of Nathan Bedford Forrest, a slave trader and leader of the Ku Klux Klan, will be moved from Memphis to a Confederate museum 200 miles away.",The New York Times,Express,U.S.,"['Monuments and Memorials (Structures)', 'Black People', 'Blacks', 'Civil War (US) (1861-65)', 'Race and Ethnicity', 'Slavery (Historical)']"
Why A.I. Should Be Afraid of Us,2021-06-05,article,News,"Because benevolent bots are suckers. Plus, racism in medical journals, the sperm-count “crisis” and more in the Friday edition of the Science Times newsletter.",The New York Times,Science,Science,"['Artificial Intelligence', 'Driverless and Semiautonomous Vehicles', 'Mobile Applications', 'Empathy', 'Roads and Traffic', 'Computer and Video Games', 'your-feed-science', 'your-feed-health']"
Nigeria Bans Twitter After President’s Tweet Is Deleted,2021-06-05,article,News,The popular social media site had removed a post by President Muhammadu Buhari threatening secessionists in the southeast of the country.,The New York Times,Foreign,World,"['Social Media', 'Censorship', 'Politics and Government', 'Secession and Independence Movements']"
More Than 100 People Killed in Attack in Burkina Faso,2021-06-05,article,News,"The assault, described as one of the deadliest in years, comes amid a series of attacks that have transformed what was once one of West Africa’s most stable countries.",The New York Times,Foreign,World,['Civilian Casualties']
Blinded by Brighter Headlights? It’s Not Your Imagination.,2021-06-05,article,News,The rising use of light-emitting diodes and the popularity of pickups and S.U.V.s have prompted complaints about the glare and intensity of headlights.,The New York Times,Express,Business Day,"['Automobiles', 'Automobile Safety Features and Defects', 'Light-Emitting Diodes', 'Lighting', 'Eyes and Eyesight']"
"Hong Kong dangles incentives, like a free apartment, to entice people to get vaccinated.",2021-06-05,article,News,,The New York Times,Foreign,World,['internal-essential']
"At Once Diminished and Dominating, Trump Begins His Next Act",2021-06-05,article,News,The former president spoke on Saturday to the North Carolina Republican convention as he resumes political speeches and rallies.,The New York Times,Politics,U.S.,"['Rumors and Misinformation', 'Voter Fraud (Election Fraud)', 'Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'United States Politics and Government']"
"‘Hotel Rwanda’ Dissident Denied Food and Medicine in Prison, Family Says",2021-06-05,article,News,"Paul Rusesabagina told his family that prison officials informed him that they would cut access to food, water and medicine from Saturday, raising concerns about his health.",The New York Times,Foreign,World,[]
Meadows Pressed Justice Dept. to Investigate Election Fraud Claims,2021-06-05,article,News,"Emails show the increasingly urgent efforts by President Trump and his allies during his last days in office to find some way to undermine, or even nullify, the election results.",The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Voter Fraud (Election Fraud)', 'Voting Machines', 'Conspiracy Theories', 'Rumors and Misinformation']"
Can My Co-op Control When I Install My Air-Conditioners?,2021-06-05,article,News,"The city has rules about how air-conditioners should be installed, and building owners are required to keep their buildings in safe condition.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Heating, Ventilation and Cooling (HVAC)', 'Air Conditioning', 'Cooperatives']"
Let’s Hear It for Sponge Cake!,2021-06-05,article,News,"The airy cake shines when baked in a springform pan, cut into two layers, brushed with strawberry syrup and topped with fruit and cream.",The New York Times,Dining,Admin,"['Cakes', 'Cooking and Cookbooks']"
"Sinkholes, Collapsing Canal Walls, Rickety Bridges: Amsterdam Is Crumbling",2021-06-05,article,News,"For the next two decades, the scenic city and tourist magnet is going to look more like one gigantic construction site.",The New York Times,Foreign,World,"['Infrastructure (Public Works)', 'Building (Construction)', 'Sinkholes', 'Houseboats', 'Canals', 'Bridges and Tunnels']"
"Before the pandemic, many states had anti-mask laws on the books. Repealing them could be a challenge.",2021-06-05,article,News,"One legal expert said that repealing the laws might have been easier before the pandemic, when masks were not such a political lightning rod.",The New York Times,National,U.S.,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Masks']"
White House Disavows Knowledge of Gag Order on Times Leaders in Leak Inquiry,2021-06-05,article,News,The Justice Department also said it was changing its policy to bar seizing reporters’ phone and email records in hunts for their sources.,The New York Times,Washington,U.S.,"['News Sources, Confidential Status of', 'Freedom of the Press', 'Newspapers', 'E-Mail', 'United States Politics and Government']"
Alexandria Ocasio-Cortez Endorses Maya Wiley for N.Y.C. Mayor,2021-06-05,article,News,Ms. Ocasio-Cortez’s endorsement on Saturday may cement Ms. Wiley as the left-wing standard-bearer in the New York City mayor’s race.,The New York Times,Metro,New York,"['Elections, Mayors', 'Endorsements', 'Primaries and Caucuses', 'Politics and Government']"
Thousands Descend on Miami to Glorify Bitcoin,2021-06-05,article,News,"It was the largest Bitcoin event in the world and the first major in-person crypto conference since the pandemic started. The jargon, the liquor and the millionaire talk flowed.",The New York Times,Business,Technology,"['Virtual Currency', 'Bitcoin (Currency)', 'Quarantine (Life and Culture)', 'Banking and Financial Institutions', 'Computers and the Internet', 'Nonfungible Tokens (NFTs)', 'High Net Worth Individuals']"
Alzheimer’s Drug Poses a Dilemma for the F.D.A.,2021-06-05,article,News,"If the agency approves it, aducanumab would be the first new Alzheimer’s treatment since 2003. Patients are desperate for new options, but some scientists say there isn’t enough evidence it works.",The New York Times,Science,Health,"[""Alzheimer's Disease"", 'Drugs (Pharmaceuticals)', 'Clinical Trials', 'your-feed-science', 'your-feed-healthcare']"
"School District Agrees to Pay $3 Million After a Bullied Boy, 8, Killed Himself",2021-06-05,article,News,"Cincinnati Public Schools reached the settlement on Friday, more than four years after Gabriel Taye died by suicide.",The New York Times,Express,U.S.,"['Bullies', 'Education (K-12)', 'Suicides and Suicide Attempts', 'Compensation for Damages (Law)']"
"Ferry Runs Aground in Brooklyn, Injuring a Crew Member",2021-06-05,article,News,"A Seastreak ferry with about 100 on board ran aground near Bushwick Inlet Park in Brooklyn on Saturday, officials said.",The New York Times,Express,New York,"['Ferries', 'Maritime Accidents and Safety', 'Evacuations and Evacuees']"
A Gun Rights Win in California With Sights Set on the Supreme Court,2021-06-05,article,News,"A federal judge overturned California’s assault weapons ban. State officials vowed to win on appeal, but gun advocates are emboldened by a shifting Supreme Court.",The New York Times,National,U.S.,"['Gun Control', 'Mass Shootings', 'Second Amendment (US Constitution)', 'Decisions and Verdicts']"
"Boy, 10, Killed in Queens Shooting That Mayor Calls ‘a Coward’s Act’",2021-06-06,article,News,"Justin Wallace was killed and his 29-year-old cousin was wounded by a gunman who opened fire at a house in the Rockaways, the police said.",The New York Times,Metro,New York,"['Murders, Attempted Murders and Homicides']"
‘I Wasn’t Quite Finished With the Cigarette When My Car Pulled Up’,2021-06-06,article,News,"Getting through a low moment, embracing an alternate-side lifestyle and more reader tales of New York City in this week’s Metropolitan Diary.",The New York Times,Metropolitan,New York,[]
"Biden Is Embracing Europe, but Then What? NATO and the E.U. Have Concerns.",2021-06-06,article,News,"After the Trump trauma, Europe will welcome Biden’s warm words, but tough topics remain, from China and Russia to trade disputes, Covid-19 vaccine diplomacy and transitions to carbon-neutral economies.",The New York Times,Foreign,World,['United States International Relations']
These Catholic Parishes Welcome New York’s L.G.B.T.Q. Community,2021-06-06,article,News,"Many of New York City’s most outwardly gay-friendly parishes are concentrated in Manhattan, a center of both gay culture and efforts to build a gay-friendly Catholicism.",The New York Times,Metro,New York,"['Christians and Christianity', 'Homosexuality and Bisexuality', 'Priests']"
U.S. Aid to Central America Hasn’t Slowed Migration. Can Kamala Harris?,2021-06-06,article,News,A stark reality faces the vice president as she visits the region: Expanded aid programs have failed to stem migration.,The New York Times,Foreign,World,"['Foreign Aid', 'Illegal Immigration', 'Agriculture and Farming', 'Coffee', 'Corruption (Institutional)', 'Politics and Government', 'United States International Relations', 'United States Politics and Government']"
The Cost of Being an ‘Interchangeable Asian’,2021-06-06,article,News,"At some top companies, Asian Americans are overrepresented in midlevel roles and underrepresented in leadership. The root of this workplace inequality could stem from the all-too-common experience of being confused for someone else.",The New York Times,SundayBusiness,Business Day,"['Asian-Americans', 'Discrimination', 'Names, Personal', 'Hiring and Promotion', 'Labor and Jobs', 'Workplace Environment', 'Workplace Hazards and Violations', 'audio-neutral-informative']"
‘Fear and Vigilance’: Israel’s Ultra-Orthodox Face a Fall from Power,2021-06-06,article,News,A new coalition that aims to remove Prime Minister Benjamin Netanyahu from office could also usher in a more liberal civil rights agenda.,The New York Times,Foreign,World,"['Orthodox Judaism', 'Civil Rights and Liberties', 'Jews and Judaism', 'Politics and Government', 'Coronavirus (2019-nCoV)', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
A Federal College Loan Program Can Trap Parents in Debt,2021-06-06,article,News,"The popular parent PLUS loans are made without regard to the ability of borrowers to repay, and have fewer protections when they can’t.",The New York Times,Business,Your Money,"['Financial Aid (Education)', 'Colleges and Universities', 'Credit and Debt', 'Content Type: Service', 'Personal Finances', 'Student Loans', 'Parenting']"
Democratic Report Raises 2022 Alarms on Messaging and Voter Outreach,2021-06-06,article,News,"A new report, in perhaps the most thorough soul-searching done by either party this year, points to an urgent need for the party to present a positive economic agenda and rebut Republican misinformation.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Midterm Elections (2022)', 'United States Politics and Government', 'Elections, House of Representatives', 'Elections, Senate', 'Black People', 'Blacks', 'Hispanic-Americans', 'Asian-Americans', 'Voting and Voters', 'Rumors and Misinformation']"
We’ll Probably Need Booster Shots for Covid-19. But When? And Which Ones?,2021-06-06,article,News,"Scientists are asking a lot of questions about Covid-19 booster shots, but they don’t yet have many answers. Here’s what they know so far.",The New York Times,Science,Science,"['Clinical Trials', 'Disease Rates', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Immune System', 'your-feed-healthcare', 'your-feed-science', 'Research']"
"The Week in Business: Jobs Are Up, Beef Is Down",2021-06-06,article,News,"The new jobs report was decent, but employers are still struggling to fill open positions.",The New York Times,SundayBusiness,Business Day,"['United States Economy', 'Labor and Jobs', 'Shutdowns (Institutional)', 'Hiring and Promotion', 'Unemployment']"
"Left and Right Clash in Peru Election, With an Economic Model at Stake",2021-06-06,article,News,A leftist former schoolteacher with no governing experience and the right-wing daughter of a jailed ex-president faced off for president on Sunday.,The New York Times,Foreign,World,"['Elections', 'Politics and Government']"
N.Y.C. Mayoral Candidates on Pandemic Recovery,2021-06-06,article,News,We interviewed the eight leading Democratic candidates for mayor about the biggest issues facing the city. Here’s what they said.,The New York Times,Metro,New York,"['Small Business', 'Restaurants', 'Elections, Mayors']"
N.Y.C. Mayoral Candidates on Police Reform,2021-06-06,article,News,We interviewed the eight leading Democratic candidates for mayor about the biggest issues facing the city. Here’s what they said.,The New York Times,Metro,New York,"['Police Reform', 'George Floyd Protests (2020)', 'Police Brutality, Misconduct and Shootings', 'Police', 'Elections, Mayors']"
"Homes That Sold for Around $750,000",2021-06-06,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
The rush to vaccinate the world stalls as funds and doses fall short.,2021-06-06,article,News,"Billion-dollar pledges — and the news that the United States will distribute an initial 25 million doses  — will do little to curb the explosive outbreaks in poor countries, experts said",The New York Times,Express,World,"['internal-essential', 'Viruses', 'Poverty']"
"Wedding Receptions Are Back, and Italy’s Candy Makers Are Delighted",2021-06-06,article,News,The sugarcoated almond confections known as confetti are the favorite of brides but also of the Vatican.,The New York Times,Foreign,World,"['Weddings and Engagements', 'Candy']"
Manchin Vows to Block Democratic Voting Rights Bill and Preserve Filibuster,2021-06-06,article,News,"Senator Joe Manchin III, Democrat of West Virginia, appeared to slam the door on the far-reaching measure when he wrote that he would not vote for any partisan voting bill.",The New York Times,Washington,U.S.,"['Voter Registration and Requirements', 'Absentee Voting', 'Filibusters and Debate Curbs', 'Law and Legislation', 'United States Politics and Government']"
"Cholera ‘Forever Destroyed’ U.N.’s Image in Haiti, Ban Ki-moon Says",2021-06-06,article,News,"In a memoir, the former secretary general said the United Nations should have done far more to combat a cholera scourge traced to peacekeepers. But he also criticized Haitian leaders and the lawyers who sued him.",The New York Times,Foreign,World,"['Compensation for Damages (Law)', 'Cholera', 'Earthquakes']"
A Psychiatrist Invited to Yale Spoke of Fantasies of Shooting White People,2021-06-06,article,News,"The Yale School of Medicine said the tone and content of a lecture by Dr. Aruna Khilanani, who has a private practice in New York, were “antithetical to the values of the school.”",The New York Times,Express,New York,"['Race and Ethnicity', 'Colleges and Universities', 'Freedom of Speech and Expression', 'Video Recordings, Downloads and Streaming', 'Psychiatry and Psychiatrists', 'Whites', 'Discrimination']"
New York Turns to Smart Thermometers for Disease Detection in Schools,2021-06-06,article,News,"The technology company Kinsa will distribute as many as 100,000 internet-connected thermometers through the city’s elementary schools.",The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Fever', 'Thermometers', 'Medicine and Health', 'Influenza', 'Education (K-12)', 'your-feed-health', 'your-feed-science']"
"Harry and Meghan Announce Birth of Second Baby, Lilibet Diana",2021-06-06,article,News,"The name pays tribute to Harry’s mother, Diana, Princess of Wales, and grandmother, Queen Elizabeth II, after a year of estrangement between the couple and the royal family.",The New York Times,Foreign,World,['Royal Families']
"Once a Bastion of Free Speech, the A.C.L.U. Faces an Identity Crisis",2021-06-06,article,News,An organization that has defended the First Amendment rights of Nazis and the Ku Klux Klan is split by an internal debate over whether supporting progressive causes is more important.,The New York Times,National,U.S.,"['Freedom of Speech and Expression', 'Civil Rights and Liberties', 'Charlottesville, Va, Violence (August, 2017)', 'Hate Speech', 'Right-Wing Extremism and Alt-Right', 'Legal Profession', 'Colleges and Universities']"
Mississippi has the country’s lowest vaccination rates. The governor says that’s not a problem.,2021-06-06,article,News,Gov. Tate Reeves of Mississippi said that there was no longer a high risk of contracting or being hospitalized with Covid-19.,The New York Times,Foreign,World,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
Israel Security Chief Warns Against Incitement of Conflict as Tensions Mount Before Key Vote,2021-06-06,article,News,"The director of the Shin Bet, Nadav Argaman, made a rare public appeal amid fears that a new round of turmoil might disrupt attempts to form a new government.",The New York Times,Foreign,World,"['Palestinians', 'Right-Wing Extremism and Alt-Right', 'Demonstrations, Protests and Riots']"
Nicaragua’s Democracy Hangs by Thread as Crackdown Deepens,2021-06-06,article,News,"Under President Daniel Ortega, the country is a step away from becoming a one-party state. Money-laundering charges against his main rival have heightened concerns.",The New York Times,Foreign,World,"['Politics and Government', 'Elections', 'Political Prisoners']"
"T.B. Joshua, Nigerian Celebrity Megachurch Pastor, Dies at 57",2021-06-06,article,News,"Mr. Joshua had millions of followers, including top politicians and sports stars. But he was dogged by controversy over his products, his prophecies and events in which church members died.",The New York Times,Foreign,World,['Deaths (Obituaries)']
British tourists scramble to return from Portugal to meet a new quarantine deadline.,2021-06-06,article,News,Thousands of British tourists paid extra to rebook early return flights. British Airways and other airlines added flight capacity to help bring them home.,The New York Times,Foreign,World,"['internal-essential', 'Soccer', 'Travel and Vacations', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES']"
Student Is Denied High School Diploma for Wearing Mexican Flag,2021-06-06,article,News,"Ever Lopez said he wanted to represent his Mexican roots as he graduated from high school in Asheboro, N.C. The school said the flag violated the ceremony’s dress code.",The New York Times,Express,U.S.,"['Dress Codes', 'Education (K-12)', 'Flags, Emblems and Insignia', 'Mexican-Americans']"
"Clarence Williams III, a Star of ‘Mod Squad,’ Is Dead at 81",2021-06-06,article,News,"He portrayed Linc Hayes, a hip undercover police officer who was teamed with Peggy Lipton and Michael Cole.",The New York Times,Obits,Obituaries,"['Actors and Actresses', 'Deaths (Obituaries)', 'Television']"
Fisher-Price Recalls Rock ‘n Glide Soothers After 4 Infant Deaths,2021-06-06,article,News,The U.S. Consumer Product Safety Commission said the sleeper was not safe for infants because of the risk of suffocation.,The New York Times,Express,Business Day,"['Sudden Infant Death Syndrome', 'Accidents and Safety', 'Consumer Protection', 'Babies and Infants', 'Recalls and Bans of Products']"
