headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"In Somalia, U.S. Troop Withdrawal Is Seen as Badly Timed",2020-12-05,article,News,"Somali presidential elections are scheduled in just a few months, war is erupting in neighboring Ethiopia, and Shabab militants are still strong. The timing, Somalis say, could not be worse.",The New York Times,Foreign,World,"['Defense and Military Forces', 'United States International Relations']"
‘They’re Playing With Our Lives’: What Happens Next for DACA’s ‘Dreamers’,2020-12-05,article,News,A judge ordered the Trump administration to reinstate protections for young immigrants brought to the country as children. But their status remains precarious.,The New York Times,National,U.S.,"['Deferred Action for Childhood Arrivals', 'Immigration and Emigration', 'Executive Orders and Memorandums', 'Illegal Immigration', 'United States Politics and Government']"
She Couldn’t Open for Outdoor Dining. The Film Crew Next Door Could.,2020-12-06,article,News,"Restaurant owners say Los Angeles County is unfairly enforcing its ban on outdoor dining, but health officials say rules for film crews are much more strict.",The New York Times,National,U.S.,"['Shutdowns (Institutional)', 'Restaurants', 'Coronavirus (2019-nCoV)', 'Television', 'Movies']"
"More Than 90,000 Without Power After New England Winter Storm",2020-12-06,article,News,"Around 85,000 customers in Maine alone still don’t have electricity after a nor’easter brought high winds and heavy snow.",The New York Times,Express,U.S.,"['Power Failures and Blackouts', 'Snow and Snowstorms', 'Wind']"
Celebrate the Holidays with Cheese Pancakes and a Performance by Taylor Mac,2020-12-06,article,News,"This week, learn to fold paper airplanes, watch a new ballet or bake Emily Dickinson a birthday cake.",The New York Times,AtHome,At Home,['Quarantine (Life and Culture)']
Do It Yourself Home Repairs,2020-12-06,article,News,"With a few tools and a little know-how, these five home repairs are relatively easy to complete.",The New York Times,AtHome,At Home,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Home Repairs and Improvements', 'Do It Yourself', 'Windows', 'Bathrooms and Toilets']"
Traveling? Be Prepared to Quarantine,2020-12-06,article,News,"If you’re thinking of traveling in the coming weeks, here’s what to think about first.",The New York Times,AtHome,At Home,"['Quarantine (Life and Culture)', 'Coronavirus Risks and Safety Concerns', 'Content Type: Service', 'Travel Warnings', 'Coronavirus (2019-nCoV)', 'Quarantines', 'Travel and Vacations']"
"For Holiday Baking: One Cookie, Three Ways",2020-12-06,article,News,Baking experts show how to transform simple sugar cookies into dazzling treats.,The New York Times,AtHome,At Home,"['Quarantine (Life and Culture)', 'Cookies', 'Content Type: Service', 'Recipes', 'Food']"
Top a Present With a Newsprint Bow,2020-12-06,article,News,"With some artful folding and a few snips of the scissors, a newspaper can become fanciful gift-toppers (and they’re recyclable).",The New York Times,AtHome,At Home,"['Quarantine (Life and Culture)', 'Gifts', 'Content Type: Service', 'Recycling of Waste Materials']"
Homes That Sold for Around $1 Million,2020-12-06,article,News,Recent residential sales in New York City and the region.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
How Joe Biden’s Digital Team Tamed the MAGA Internet,2020-12-06,article,News,The campaign’s empathetic digital strategy held up surprisingly well against President Trump’s passionate digital following.,The New York Times,Business,Technology,"['Presidential Election of 2020', 'Social Media', 'Rumors and Misinformation', 'Computers and the Internet', 'News and News Media', 'Voting and Voters']"
China Peddles Falsehoods to Obscure Origin of Covid Pandemic,2020-12-06,article,News,"To push the idea that the virus didn’t come from China, the government has misrepresented experts’ remarks and given dubious theories the veneer of science.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Science and Technology', 'Rumors and Misinformation', 'Propaganda']"
Some Colleges Plan to Bring Back More Students in the Spring,2020-12-06,article,News,College officials say they have learned important lessons about managing the pandemic on their campuses. Not everyone is so confident.,The New York Times,National,U.S.,"['Coronavirus Reopenings', 'Colleges and Universities', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
‘Existential Peril’: Mass Transit Faces Huge Service Cuts Across U.S.,2020-12-06,article,News,"Reeling from the pandemic, transit agencies are grappling with drastic reductions in ridership and pleading for help from Washington.",The New York Times,Metro,New York,"['Transit Systems', 'Subways', 'Commuting', 'Stimulus (Economic)', 'Coronavirus (2019-nCoV)']"
Bergamo’s Pandemic Survivors Carry Scars Unseen and Incalculable,2020-12-06,article,News,"Plagued by guilt, anger and regrets, those still alive in the hardest hit place in Italy, and perhaps the world, grapple to understand how the virus has changed them.",The New York Times,Foreign,World,"['Deaths (Fatalities)', 'Psychology and Psychologists', 'Therapy and Rehabilitation', 'Hospitals', 'Post-Traumatic Stress Disorder', 'Coronavirus (2019-nCoV)', 'Funerals and Memorials']"
Jupiter and Saturn Head for Closest Visible Alignment in 800 Years,2020-12-06,article,News,"On Dec. 21, Jupiter and Saturn will appear to be no more than a dime’s width apart in the night sky. The last time that could be seen was in 1226.",The New York Times,Express,Science,"['Jupiter (Planet)', 'Space and Astronomy', 'Solar System', 'Planets', 'Saturn (Planet)']"
"The Week in Business: The Future of Chicken, and More Stimulus Chatter",2020-12-06,article,News,A big step for lab-grown meat. A smaller step toward stimulus talks. And a sprint to stop vaccine misinformation.,The New York Times,SundayBusiness,Business Day,"['Stocks and Bonds', 'United States Economy', 'Science and Technology']"
‘I Asked the Driver to Take Me to a Place That Was Seven Blocks Away’,2020-12-06,article,News,"A short cab ride, a new place in the West Village and more reader tales of New York City in this week’s Metropolitan Diary.",The New York Times,Metropolitan,New York,[]
Christmas tree sales are booming as pandemic-weary Americans seek solace.,2020-12-06,article,News,,The New York Times,National,U.S.,['internal-essential']
A Covid memorial will rise from a former toxic waste site in New Jersey.,2020-12-06,article,News,,The New York Times,Metro,U.S.,['internal-essential']
Trump called Georgia’s governor to urge him to help overturn Biden’s win in the state.,2020-12-06,article,News,,The New York Times,Washington,U.S.,[]
China peddles falsehoods to push the idea that the virus came from somewhere else.,2020-12-06,article,News,,The New York Times,Foreign,World,['internal-essential']
A Polarizing Documentary Spurs Debate Over a Violent Time in Quebec,2020-12-06,article,News,"Fifty years after separatist violence prompted the government to send soldiers to Montreal, Quebec is grappling with how to remember the 1970 “October crisis.”",The New York Times,Foreign,World,"['Secession and Independence Movements', 'Documentary Films and Programs', 'Terrorism']"
‘Like a Cattle Yard’: How Justice Is Delivered in Australia’s Bush Courts,2020-12-06,article,News,"In some remote Aboriginal communities, judges and lawyers arrive by plane and handle dozens of cases in a single day. Critics say language barriers and the rapid pace infringe on human rights.",The New York Times,Foreign,World,"['Indigenous Australians', 'Sentences (Criminal)', 'Courts and the Judiciary', 'Human Rights and Human Rights Violations', 'Translation and Interpreters', 'Discrimination', 'Rural Areas']"
"Residents of nursing homes could receive vaccine by the end of December, official says.",2020-12-06,article,News,,The New York Times,Foreign,World,['internal-essential']
Roald Dahl’s Family Apologizes for His Anti-Semitism,2020-12-06,article,News,"The author, who died in 1990, made several disparaging comments about Jews during his lifetime. “Those prejudiced remarks are incomprehensible to us,” the family said in a statement online.",The New York Times,Foreign,World,"['Books and Literature', 'ANTI-SEMITISM', 'Jews and Judaism', 'Writing and Writers', 'Apologies']"
"In Last-Ditch Bid for Brexit Deal, Leaders’ Theatrics Show the Stakes",2020-12-06,article,News,Boris Johnson and the European Union’s president are preparing their domestic audiences for either a landmark accord requiring compromise or a breakdown that will disrupt cross-channel trade.,The New York Times,Foreign,World,"['International Trade and World Market', 'Great Britain Withdrawal from EU (Brexit)', 'Fishing, Commercial']"
New York City prepares to reopen elementary schools amid surge.,2020-12-06,article,News,,The New York Times,Foreign,World,['internal-essential']
How to Help Kids Create an ‘Our Street Herald’,2020-12-06,article,News,Start the presses: Winter at home is a great time for children to publish their own newspaper from the kitchen table.,The New York Times,Well,Well,"['Quarantine (Life and Culture)', 'Handicrafts']"
How to Find — and Spread — Joy,2020-12-06,article,News,Even during the pandemic.,The New York Times,AtHome,Well,"['Quarantine (Life and Culture)', 'Families and Family Life', 'Philanthropy', 'Coronavirus (2019-nCoV)', 'Holidays and Special Occasions']"
"In Georgia Debate, Kelly Loeffler Won’t Say Trump Lost",2020-12-06,article,News,"Republicans fear that President Trump’s grievances about the results might persuade his supporters to sit out Georgia’s two runoff elections, including Ms. Loeffler’s race, that will determine control of the Senate.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Voter Fraud (Election Fraud)', 'Elections, Senate']"
"Greek Orthodox Church faces criticism, and other news around the world.",2020-12-06,article,News,,The New York Times,Foreign,World,['internal-essential']
"Giuliani has tested positive for the coronavirus, Trump says.",2020-12-06,article,News,,The New York Times,Foreign,World,['internal-essential']
"As Pandemic Threatens Britain’s Mental Health, These ‘Fishermen’ Fight Back",2020-12-06,article,News,"A charity called the Bearded Fishermen has begun a nightly suicide-prevention patrol around a town in England, looking for people in crisis.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Suicides and Suicide Attempts', 'Recession and Depression', 'Mental Health and Disorders']"
"After Centuries of Obscurity, Wilmington Is Having a Moment",2020-12-06,article,News,"Joe Biden’s hometown, known chiefly for its dull, corporate vibe, has become the center of the political universe. Residents are thrilled.",The New York Times,National,U.S.,['United States Politics and Government']
"After Defying Virus Rules, Bar Manager Drives Car Into Sheriff’s Deputy",2020-12-06,article,News,"The manager of Mac’s Public House on Staten Island hit the deputy while fleeing from arrest after authorities confronted him, the sheriff said.",The New York Times,Metro,New York,"['Bars and Nightclubs', 'Shutdowns (Institutional)', 'Coronavirus (2019-nCoV)', 'Attacks on Police']"
Biden Picks Xavier Becerra to Lead Health and Human Services,2020-12-06,article,News,"The selection of Mr. Becerra, the California attorney general, is a surprise. If confirmed, he will face a daunting challenge in leading the department at a critical moment in the pandemic.",The New York Times,Washington,U.S.,"['Presidential Transition (US)', 'United States Politics and Government', 'Hispanic-Americans', 'Patient Protection and Affordable Care Act (2010)', 'Appointments and Executive Changes']"
Barr Is Said to Be Weighing Whether to Leave Before Trump’s Term Ends,2020-12-06,article,News,The attorney general’s future came into doubt after he acknowledged that the Justice Department had not found evidence of widespread voter fraud in the president’s election loss.,The New York Times,Washington,U.S.,"['Attorneys General', 'Appointments and Executive Changes', 'Presidential Election of 2020', 'United States Politics and Government', 'Voter Fraud (Election Fraud)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']"
Biden has selected Xavier Becerra as his nominee for secretary of health and human services.,2020-12-06,article,News,,The New York Times,Washington,U.S.,[]
Romania’s Leader Is Tested by a Close Election,2020-12-06,article,News,Prime Minister Ludovic Orban will need to maintain his alliance with a smaller party to stay in power after a surprisingly tight race.,The New York Times,Foreign,World,"['Elections', 'Politics and Government']"
Anti-Vaccine Doctor Has Been Invited to Testify Before Senate Committee,2020-12-07,article,News,"The selection of Dr. Jane M. Orient as federal health officials are trying to promote a vaccine to end the coronavirus pandemic prompted harsh criticism from Senator Chuck Schumer, Democrat of New York.",The New York Times,Washington,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Hydroxychloroquine (Drug)', 'United States Politics and Government']"
"A Powerful Reporter Got Away With Sexual Misconduct for Decades. His Paper, and His Union, Looked the Other Way.",2020-12-07,article,News,Michael Fuoco was a bigfoot reporter with a fiery personality and a reputation for harassing young women. No one seemed to want to rein him in.,The New York Times,Business,Business Day,"['Organized Labor', 'Newspapers', 'Sexual Harassment', 'Women and Girls', 'Content Type: Personal Profile', 'Sex Crimes', 'Workplace Hazards and Violations']"
Trump Officials Push Ambitious Vaccine Timeline as California Locks Down,2020-12-07,article,News,"As cases surge and hospital beds fill up, federal officials said a vaccine could be distributed to as many as 24 million people by mid-January.",The New York Times,Washington,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Public-Private Sector Cooperation', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Disease Rates']"
"Australia Gears Up for the Great Koala Count, Using Drones, Droppings and Dogs",2020-12-07,article,News,"The marsupials are not easy to find, or count accurately, so officials will deploy new methods.",The New York Times,Foreign,World,"['Koalas', 'Wildfires', 'Drones (Pilotless Planes)']"
Chick-fil-A Accuses Poultry Suppliers of Price Fixing,2020-12-07,article,News,"The fast-food chain has named Tyson Foods, Perdue Farms and other producers in a lawsuit, which carries the latest allegations of price fixing in the industry.",The New York Times,Express,Business Day,"['Poultry', 'Suits and Litigation (Civil)', 'Fast Food Industry', 'Prices (Fares, Fees and Rates)', 'Antitrust Laws and Competition Issues', 'Agriculture and Farming']"
Another Month on a Warming Planet: Record-Hot November,2020-12-07,article,News,"European scientists reported that November’s global temperatures were the highest ever, surpassing the previous record, set in 2016 and 2019.",The New York Times,Climate,Climate,"['Global Warming', 'Environment', 'Temperature']"
"5 Highlights of New York Mayor’s Race, as Spike Lee Weighs In",2020-12-07,article,News,"Ray McGuire grabbed attention with a campaign launch video, as New Yorkers get to know the candidates who have not run for office before.",The New York Times,Metro,New York,"['Elections, Mayors', 'Political Advertising', 'Content Type: Personal Profile']"
"The Suburbs Helped Elect Biden. Can They Give Democrats the Senate, Too?",2020-12-07,article,News,"Some Atlanta suburbs that used to be “blood red” went blue in November. But Democrats need strong turnout in January, not just disaffected Republicans seeking to give Trump one final defeat.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Elections, Senate', 'Suburbs', 'Race and Ethnicity']"
When a Family Is Fractured,2020-12-07,article,News,"For most people, estrangements and family rifts are a source of chronic stress that threatens “mental, social and physical well-being.”",The New York Times,Well,Well,"['Families and Family Life', 'Children and Childhood', 'Parenting']"
How New York City Plans to Keep Children Safe as Schools Reopen,2020-12-07,article,News,There will likely be more closures of individual school buildings as the amount of testing increases.,The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Education (K-12)', 'Quarantine (Life and Culture)', 'Children and Childhood', 'Coronavirus Risks and Safety Concerns', 'Shutdowns (Institutional)', 'Tests (Medical)', 'Disease Rates']"
Scandal Dogs AstraZeneca’s Vaccine Partner in China,2020-12-07,article,News,"The British-Swedish drugmaker has joined with a huge Asian company to produce a Covid-19 vaccine in China, where shady reputations are common in the pharmaceutical industry.",The New York Times,SundayBusiness,Business Day,"['Politics and Government', 'Clinical Trials', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Drugs (Pharmaceuticals)', 'Bribery and Kickbacks', 'Corruption (Institutional)', 'Regulation and Deregulation of Industry']"
Finding Community Even in a Pandemic,2020-12-07,article,News,"A former priest settles in nicely at Stonewall House, an L.G.B.T.Q.-friendly senior housing development in Fort Greene.",The New York Times,RealEstate,Real Estate,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Content Type: Personal Profile', 'Homosexuality and Bisexuality', 'Elderly']"
A Rare Pandemic Silver Lining: Mental Health Start-Ups,2020-12-07,article,News,"Using teletherapy, metrics and matching algorithms, entrepreneurs are focusing on addressing aspects of the mental health care system that they view as broken.",The New York Times,SpecialSections,Business Day,"['Mental Health and Disorders', 'Anxiety and Stress', 'Depression (Mental)', 'Entrepreneurship', 'Quarantine (Life and Culture)', 'Telemedicine', 'Therapy and Rehabilitation', 'Small Business', 'Start-ups']"
‘This Is Insanity’: Start-Ups End Year in a Deal Frenzy,2020-12-07,article,News,Investors are tripping over one another to give hot start-ups money. DoorDash and Airbnb are going public. The good times are baaack.,The New York Times,Business,Technology,"['Start-ups', 'Initial Public Offerings', 'Venture Capital', 'Computers and the Internet', 'Stocks and Bonds', 'Quarantine (Life and Culture)']"
Fishing by Lantern on an Island in Kenya,2020-12-07,article,News,"On Lake Victoria, attracting baitfish with lanterns extends as far back as anyone can remember. But overfishing may jeopardize the tradition.",The New York Times,Travel,Travel,"['Fishing, Commercial', 'Luo Tribe', 'Boats and Boating', 'Travel and Vacations']"
"An Autistic Man Is Killed, Exposing Israel’s Festering Police Brutality Problem",2020-12-07,article,News,"The police killing of a disabled Palestinian fueled nationwide protests. But the authorities have failed to rein in the use of excessive force, which has a long history.",The New York Times,Foreign,World,"['Police Brutality, Misconduct and Shootings', 'George Floyd Protests (2020)', 'Palestinians', 'Autism', 'Demonstrations, Protests and Riots']"
‘It Makes Me Angry’: These Are the Jobless in a City Filled With Wealth,2020-12-07,article,News,"Pandemic job losses have disproportionately hurt low-paid service workers who tend to be poor and people of color. In this New York neighborhood, hope is slipping away.",The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Unemployment', 'Poverty']"
"Three Years After Family Separation, Her Son Is Back. But Her Life Is Not.",2020-12-07,article,News,Many of the migrant families separated under the Trump administration’s most controversial immigration policy have been reunited. But some are still struggling.,The New York Times,National,U.S.,"['Deportation', 'Illegal Immigration', 'Family Separation Policy (US Immigration)', 'Families and Family Life', 'United States Politics and Government']"
A Bronx neighborhood reels with 26 percent unemployment.,2020-12-07,article,News,,The New York Times,Foreign,World,['internal-essential']
Police in Indonesia Kill 6 Followers of Hard-Line Cleric,2020-12-07,article,News,"The authorities said the men, adherents of the Muslim cleric Rizieq Shihab, were shot and killed after they attacked officers in an unmarked car that had been following them.",The New York Times,Foreign,World,"['Muslims and Islam', 'Attacks on Police', 'Coronavirus (2019-nCoV)']"
"China’s ‘King of Vaccines,’ a partner to AstraZeneca, is plagued by scandal.",2020-12-07,article,News,,The New York Times,Foreign,World,['internal-essential']
‘Fishermen’ help fight mental health problems in Britain during the pandemic.,2020-12-07,article,News,,The New York Times,Foreign,World,['internal-essential']
Trump’s Pressure Campaign in Georgia,2020-12-07,article,News,"Trump turns up the heat on the governor, but the governor isn't playing ball: This is your morning tip sheet.",The New York Times,Politics,U.S.,"['Vaccination and Immunization', 'Presidential Election of 2020']"
Is Goldman Sachs Going to Florida?,2020-12-07,article,News,The Wall Street stalwart may shift some operations to the Sunshine State. It wouldn’t be alone in doing so.,The New York Times,Business,Business Day,"['Relocation of Business', 'Marijuana', 'Gambling', 'Mergers, Acquisitions and Divestitures']"
Visa and Mastercard to Investigate Financial Ties to Pornhub,2020-12-07,article,News,The payment companies said they would investigate financial links after The New York Times reported that videos on Pornhub depict child abuse.,The New York Times,Business,Business Day,"['Child Abuse and Neglect', 'Sex Crimes', 'Video Recordings, Downloads and Streaming', 'Credit Cards']"
"DoorDash and Airbnb plan to go public, and other news in the week ahead.",2020-12-07,article,News,,The New York Times,Business,Business Day,[]
"Online sales pile up, but a logjam for shipping all that stuff is looming.",2020-12-07,article,News,,The New York Times,Business,Business Day,[]
Federal pandemic aid package ‘leaves a ton on the table.’,2020-12-07,article,News,,The New York Times,Business,Business Day,[]
Georgia Republicans push back as Trump calls for a special legislative session.,2020-12-07,article,News,,The New York Times,Politics,U.S.,[]
"A Michigan pastor draws fire for telling worshipers to ‘get it, get it over with.’",2020-12-07,article,News,,The New York Times,National,U.S.,['internal-essential']
$1.6 Million Homes in California,2020-12-07,article,News,"A midcentury-modern house in Lafayette, a remodeled 1967 home in Calabasas and a Victorian landmark in Nevada City.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"After a Hard Year, Holiday Commercials Get Real",2020-12-07,article,News,Tear-jerker scenes and reminders of the coronavirus pandemic are part of a not-so-cheery seasonal ad blitz.,The New York Times,Business,Business Day,"['Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'ADVERTISING AND MARKETING', 'Holidays and Special Occasions']"
"In Poland, Protests Over Abortion Ban Could Revolutionize Politics",2020-12-07,article,News,"The government’s conservative social policies, closely tied to the Catholic Church, have met with a backlash from women hoping to change a political culture that developed after Communism fell.",The New York Times,Foreign,World,"['Politics and Government', 'Women and Girls', 'Demonstrations, Protests and Riots', 'Law and Legislation', 'ABORTION']"
"In Australia’s Deadly Year for Shark Attacks, a Surfer Lives to Tell the Tale",2020-12-07,article,News,"After being bitten by a great white in South Australia, the victim managed to paddle ashore and walk nearly 1,000 feet for help. He said the attack “was like being hit by a truck.”",The New York Times,Foreign,World,"['Sharks', 'Surfing']"
How You Can Help Count and Conserve Native Bees,2020-12-07,article,News,"Honeybees and their problems get the most attention, but scientists are using tactics learned from bird conservation to protect American bees.",The New York Times,Science,Science,"['Bees', 'Conservation of Resources', 'Endangered and Extinct Species', 'Research', 'your-feed-animals', 'your-feed-science']"
"Trump Administration Declines to Tighten Soot Rules, Despite Link to Covid Deaths",2020-12-07,article,News,Health experts say the E.P.A. decision defies scientific research showing that particulate pollution contributes to tens of thousands of premature deaths annually.,The New York Times,Climate,Climate,"['Air Pollution', 'Greenhouse Gas Emissions', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Regulation and Deregulation of Industry', 'Coal']"
Trump supporters protest Michigan’s election results outside its secretary of state’s home.,2020-12-07,article,News,,The New York Times,Politics,U.S.,[]
"A Costly Quip Angers Chinese Moviegoers, and a Film Is Yanked",2020-12-07,article,News,“Monster Hunter” disappeared from theaters in China after online critics labeled a snippet of dialogue — a pun about knees — racist and called for a boycott.,The New York Times,Business,Business Day,"['Movies', 'Apologies', 'Discrimination']"
"How to Return to Campus Safely: Test, Then Test Again",2020-12-07,article,News,Some colleges are using lessons from the fall to bring back more students in spring,The New York Times,NYTNow,U.S.,"['Coronavirus Reopenings', 'Shutdowns (Institutional)', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Education', 'Children and Childhood', 'Laboratories and Scientific Equipment', 'Education (K-12)', 'Colleges and Universities', 'E-Learning']"
Xavier Becerra Brings Environmental Justice to Forefront,2020-12-07,article,News,Joseph R. Biden Jr.’s choice to run the Department of Health and Human Services is the first state attorney general to create an environmental justice bureau.,The New York Times,Climate,Climate,"['Environment', 'Greenhouse Gas Emissions', 'United States Politics and Government', 'Attorneys General', 'Air Pollution', 'Trucks and Trucking']"
"As His Term Ends, Trump Faces More Questions on Payments to His Hotel",2020-12-07,article,News,A civil case being pursued by the attorney general for the District of Columbia has brought renewed attention to what limits there should be on a president’s ability to profit from the office.,The New York Times,Washington,U.S.,"['Inaugurations', 'Conflicts of Interest', 'Suits and Litigation (Civil)', 'United States Politics and Government', 'Campaign Finance', 'Trump Tax Returns']"
Coronavirus Apps Show Promise but Prove a Tough Sell,2020-12-07,article,News,"Technology to alert people exposed to the virus could slow transmission, pilot studies show, but only if people and states sign up. So far, most haven’t.",The New York Times,Investigative,Technology,"['Coronavirus (2019-nCoV)', 'Contact Tracing (Public Health)', 'Mobile Applications', 'Disease Rates', 'Coronavirus Risks and Safety Concerns', 'Privacy']"
Can Body Cameras Improve Policing?,2020-12-07,article,News,"Body cameras are brimming with possibility, but they’re not a magic remedy for misconduct.",The New York Times,NewsDesk,Technology,"['Police', 'Cameras', 'Police Brutality, Misconduct and Shootings']"
Top Georgia election official debunks ‘ridiculous’ claims about election fraud.,2020-12-07,article,News,The office of Georgia’s secretary of state dedicated part of a news conference to what was called “Disinformation Monday.”,The New York Times,Business,Technology,"['Presidential Election of 2020', 'Elections', 'Rumors and Misinformation', 'Elections, Senate', 'Politics and Government', 'Luggage and Packing', 'Voting Machines', 'Conspiracy Theories']"
"After Botched Covid Response, U.K. Tackles Giant Vaccine Rollout",2020-12-07,article,News,"Britain left hospitals short of masks and gowns, and stumbled on testing and tracing, so can it vaccinate tens of millions of people in a matter of months? Experts think it can.",The New York Times,Foreign,World,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Cyberattacks and Hackers']"
"No, Kelly Loeffler didn’t wear a wire during a debate.",2020-12-07,article,News,The false claim about the Georgia Republican was shared by some liberals on Twitter.,The New York Times,Business,Technology,"['Elections, Senate', 'Politics and Government', 'Rumors and Misinformation']"
"The Kremlin Is Offering Russians Free Vaccines, but Will They Take Them?",2020-12-07,article,News,Distrust of the government is so widespread that 59 percent of Russians say they have no intention of getting a shot.,The New York Times,Foreign,World,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
Are Cities a Safe Place to Live During a Pandemic?,2020-12-07,article,News,"Dense urban centers were vilified when the pandemic struck, rekindling the age-old town vs. country debate. We asked seven experts if the backlash was warranted.",The New York Times,Well,Well,"['Coronavirus (2019-nCoV)', 'Rural Areas', 'Suburbs', 'Urban Areas', 'Coronavirus Risks and Safety Concerns', 'Disease Rates', 'Epidemics']"
Why Are Pandas Covering Themselves With Horse Manure?,2020-12-07,article,News,Researchers in China spent a decade studying this question.,The New York Times,Science,Science,"['Pandas', 'Feces', 'Horses', 'Animal Behavior', 'Research', 'your-feed-science', 'your-feed-animals']"
"Pressure on California hospitals is still mounting fast, Newsom says.",2020-12-07,article,News,,The New York Times,National,U.S.,['internal-essential']
Christmas Trees — an Elusive Bit of Happiness for Canadians,2020-12-07,article,News,"There’s been a run on Christmas trees as Canadians, trapped inside because of the pandemic, try, in record numbers, to shoehorn joy into their lives.",The New York Times,Foreign,World,"['Quarantine (Life and Culture)', 'Christmas Trees', 'Coronavirus (2019-nCoV)']"
"Uber, After Years of Trying, Is Handing Off Its Self-Driving Car Project",2020-12-07,article,News,Company executives once said having cars that can drive on their own would be a salvation for their business. But the effort turned into a legal and financial headache.,The New York Times,Business,Technology,"['Car Services and Livery Cabs', 'Driverless and Semiautonomous Vehicles', 'Mergers, Acquisitions and Divestitures', 'Trucks and Trucking', 'Start-ups', 'Computers and the Internet']"
Trump administration officials passed when Pfizer offered months ago to sell the U.S. more vaccine doses.,2020-12-07,article,News,,The New York Times,Washington,U.S.,['internal-essential']
Tanning Beds and Sunbathing May Raise Endometriosis Risk,2020-12-07,article,News,"Living in areas that are sunnier, however, lowered the risk.",The New York Times,Well,Well,"['Suntan', 'Endometriosis', 'Sunscreen']"
Birth Defects Tied to Higher Cancer Risk,2020-12-07,article,News,Major birth defects are associated with an increased risk for cancer in childhood. New research suggests the risk persists into adulthood.,The New York Times,Well,Well,"['Birth Defects', 'Genetics and Heredity', 'Cancer']"
"As Brexit Deadline Looms, Boris Johnson Takes Personal Control of Talks",2020-12-07,article,News,"With negotiators at impasse, the prime minister hopes he and European leaders can hammer out a trade deal to replace the one that expires on Dec. 31.",The New York Times,Foreign,World,"['International Trade and World Market', 'Great Britain Withdrawal from EU (Brexit)']"
"MSNBC Names Rashida Jones as President, Succeeding Phil Griffin",2020-12-07,article,News,"Ms. Jones, currently a senior vice president at the network, will become the highest-ranking Black woman in the TV news industry.",The New York Times,Business,Business Day,"['News and News Media', 'Black People', 'Blacks', 'Television', 'Appointments and Executive Changes', 'Cable Television', 'Women and Girls', 'Content Type: Personal Profile']"
Romania’s Leader Quits After His Party’s Unexpected Election Loss,2020-12-07,article,News,"Prime Minister Ludovic Orban expressed confidence that his National Liberal Party would win Sunday’s parliamentary election, but by Monday, he was handing in his resignation.",The New York Times,Foreign,World,['Politics and Government']
Coronavirus Briefing: What Happened Today,2020-12-07,article,News,Who should get a shot first? Second? Third?,The New York Times,NYTNow,U.S.,[]
"Trading Box Office for Streaming, but Stars Still Want Their Money",2020-12-07,article,News,"If studios are no longer trying to maximize ticket sales, what will that mean for often lucrative pay packages tied to a film’s performance in theaters?",The New York Times,Business,Business Day,"['Movies', 'Quarantine (Life and Culture)', 'Video Recordings, Downloads and Streaming', 'Actors and Actresses', 'Box Office Sales']"
"Arctic Seismic Work Will Not Hurt Polar Bears, Government Says",2020-12-07,article,News,"The announcement removes a major hurdle to approving a plan to hunt for oil in the Arctic National Wildlife Refuge in Alaska, part of a push to allow drilling there by the Trump administration.",The New York Times,Climate,Climate,"['Bears', 'Drilling and Boring', 'Environment', 'Federal Lands']"
Supreme Court Hears Holocaust Survivors’ Cases Against Hungary and Germany,2020-12-07,article,News,The justices struggled to decide whether a 1976 law that bars most suits against other nations allows Jewish victims to sue over the theft of their property.,The New York Times,Washington,U.S.,"['Suits and Litigation (Civil)', 'Holocaust and the Nazi Era', 'War Crimes, Genocide and Crimes Against Humanity', 'World War II (1939-45)', 'Arts and Antiquities Looting', 'Jews and Judaism', 'United States International Relations']"
"Indoor Dining May Be Banned Again, Threatening Many N.Y.C. Restaurants",2020-12-07,article,News,Gov. Andrew M. Cuomo announced a new restrictions model that could end indoor dining in the city as early as next week.,The New York Times,Metro,New York,"['Coronavirus (2019-nCoV)', 'Restaurants', 'Shutdowns (Institutional)', 'Disease Rates']"
