headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
"Fentanyl in Bottle Kills Toddler, and Father Is Charged",2021-12-02,article,News,The death of 22-month-old Charles Rosa-Velloso was just one of several opioid-related fatalities of young children this year.,The New York Times,Metro,New York,"['Drug Abuse and Traffic', 'Children and Childhood', 'Fentanyl', 'Child Abuse and Neglect', 'Murders, Attempted Murders and Homicides']"
What charges did Jeffrey Epstein face?,2021-12-02,article,News,"Mr. Epstein, who died by suicide in jail in 2019, was awaiting trial on sex-trafficking charges not unlike those that his longtime companion, Ghislaine Maxwell, now faces.",The New York Times,Metro,New York,[]
Police Arrest Suspect in Fatal Shooting of Beverly Hills Philanthropist,2021-12-02,article,News,"About an hour after Jacqueline Avant was killed, the police arrested a man after he accidentally shot himself in the foot while burglarizing a home in Hollywood.",The New York Times,Express,U.S.,"['Murders, Attempted Murders and Homicides']"
"Blinken Trades Warnings With Russia’s Lavrov Over Ukraine, NATO",2021-12-02,article,News,The secretary of state said that President Biden is ‘likely’ to speak soon with Russian President Vladimir V. Putin.,The New York Times,Washington,U.S.,['Defense and Military Forces']
Coronavirus Briefing: What Happened Today,2021-12-02,article,News,A winter pandemic strategy.,The New York Times,NYTNow,U.S.,[]
Melting Arctic Is a Bonanza for the Ocean’s Natural Born Killers,2021-12-02,article,News,"Audio recordings in Arctic seas show orcas in waters that were once blocked by ice, and the effects are being felt up and down the food chain.",The New York Times,Science,Science,"['Whales and Whaling', 'Ice', 'Animal Behavior', 'Global Warming', 'Fish and Other Marine Life', 'your-feed-science', 'your-feed-animals']"
How the Politics of Abortion Are Poised to Intensify,2021-12-02,article,News,"The anti-abortion and abortion rights movements are already beginning to mobilize for a new, deeply unsettled post-Roe political reality.",The New York Times,Politics,U.S.,"['Abortion', 'Roe v Wade (Supreme Court Decision)', 'Law and Legislation', 'States (US)', 'United States Politics and Government']"
Angela Merkel’s Parting Message to Germany: Trust One Another,2021-12-02,article,News,"With a parade of torch-bearing soldiers and a 1970s hit from the Communist East, Germany’s Angela Merkel bid farewell as chancellor. She leaves office next week.",The New York Times,Foreign,World,['Speeches and Statements']
Man Who Planted Razor Blades in Pizza Dough Gets 5 Years in Prison,2021-12-02,article,News,"No one was reported injured, but prosecutors say that the recall prompted by Nicholas Mitchell’s tampering resulted in nearly $230,000 in losses to a Maine-based supermarket chain.",The New York Times,Express,U.S.,"['Pizza', 'Supermarkets and Grocery Stores', 'Compensation for Damages (Law)', 'Recalls and Bans of Products']"
Shell pulls out of a U.K. oil field targeted by climate activists.,2021-12-02,article,News,"The field, known as Cambo and seen as a bellwether for Britain’s North Sea energy industry, awaits a government decision before it can be developed.",The New York Times,Business,Business Day,"['Politics and Government', 'Oil (Petroleum) and Gasoline', 'Global Warming']"
How the Suburbs Have Changed Gerrymandering,2021-12-02,article,News,Republicans have historically used the suburbs to defend against the electoral threat of cities. Now the suburbs themselves are posing the threat.,The New York Times,Politics,U.S.,"['United States Politics and Government', 'Redistricting and Reapportionment', 'Race and Ethnicity', 'Suburbs', 'Urban Areas']"
"Most Covid Vaccines Will Work as Boosters, Study Suggests",2021-12-02,article,News,"In a comparison of seven different brands, researchers found that most shots give a strong boost, even in mix-and-match combinations.",The New York Times,Science,Health,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Coronavirus Risks and Safety Concerns', 'Research', 'Antibodies', 'your-feed-science']"
New York State confirms five cases of the Omicron variant.,2021-12-02,article,News,"“This is not a cause for major alarm,” Gov. Kathy Hochul said, adding that she was not announcing a shutdown or other drastic measures in response to the cases.",The New York Times,Metro,New York,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)']"
More Sept. 11 Victims Who Sued the Taliban Want Frozen Afghan Funds,2021-12-02,article,News,"The Biden administration was set to tell a court on Friday what it thinks should happen, but obtained a delay until Jan. 28.",The New York Times,Washington,U.S.,"['Suits and Litigation (Civil)', 'September 11 (2001)', 'United States Politics and Government']"
N.Y.P.D. Commissioner and First Deputy File for Retirement,2021-12-03,article,News,"Commissioner Dermot Shea and his first deputy, Benjamin Tucker, each served in the Police Department for more than two decades.",The New York Times,Metro,New York,['Police']
"Many Migrants Are Quickly Expelled, but Others Can Stay. Here’s Why.",2021-12-03,article,News,"The Biden administration is fighting to preserve Title 42, a public health rule that turns back families at the border during the pandemic. But some have been allowed to stay in the United States, despite the rule.",The New York Times,Washington,U.S.,"['Illegal Immigration', 'Immigration and Emigration', 'Immigration Detention', 'Children and Childhood', 'Asylum, Right of', 'United States International Relations', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']"
Prairies on Fire in Montana Amid a Record December Heat Wave,2021-12-03,article,News,Two dozen homes and businesses burned in the town of Denton as unseasonably warm temperatures descended from the Great Plains to the Mid-Atlantic.,The New York Times,National,U.S.,"['Wildfires', 'Heat and Heat Waves']"
"Ghislaine Maxwell Brought Strict Rules to Epstein Home, Ex-Employee Says",2021-12-03,article,News,"“Never look at his eyes,” Ms. Maxwell told workers at Jeffrey Epstein’s Florida estate, according to testimony at her sex-trafficking trial.",The New York Times,Metro,New York,"['Human Trafficking', 'Sex Crimes']"
"Prior Infection Is Little Defense Against Virus Variant, Scientists Say",2021-12-03,article,News,"Evidence from South Africa, where the Omicron variant already dominates, shows a high rate of reinfection of people who have already had the coronavirus.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus Risks and Safety Concerns', 'Vaccination and Immunization']"
"Emphasizing Tests, Biden Vows to Fight Omicron With ‘Science and Speed’",2021-12-03,article,News,"The president’s plan shifts away from a near-singular focus on vaccination, as new cases of the variant have emerged in the United States.",The New York Times,Washington,U.S.,"['Coronavirus Omicron Variant', 'United States Politics and Government', 'Vaccination and Immunization', 'Tests (Medical)']"
California regulators fine PG&E $125 million for 2019 fire.,2021-12-03,article,News,Pacific Gas & Electric settled claims that one of its transmission lines caused the Kincade fire.,The New York Times,Business,Business Day,"['Accidents and Safety', 'Wildfires', 'Fines (Penalties)', 'Regulation and Deregulation of Industry']"
Our 8 Favorite Books in 2021 for Healthy Living,2021-12-03,article,News,"This year’s Well Book List includes advice on how to change behavior, lower anxiety, cope with hardship and heal with poetry.",The New York Times,Well,Well,"['Content Type: Service', 'internal-sub-only-nl', 'Books and Literature', 'Anxiety and Stress', 'Poetry and Poets', 'Parenting']"
"With Its Exit, Didi Sends a Signal: China No Longer Needs Wall Street",2021-12-03,article,News,"With plenty of its own money and a greater desire to control the private sector, Beijing is pushing its companies to tap investors closer to home.",The New York Times,Business,Business Day,"['Economic Conditions and Trends', 'United States International Relations', 'Politics and Government', 'Car Services and Livery Cabs', 'Stocks and Bonds', 'Initial Public Offerings', 'Banking and Financial Institutions', 'Regulation and Deregulation of Industry']"
A Slow-Motion Climate Disaster: The Spread of Barren Land,2021-12-03,article,News,"Brazil’s northeast, long a victim of droughts, is now effectively turning into a desert. The cause? Climate change and the landowners who are most affected.",The New York Times,Foreign,World,"['Drought', 'Clay', 'Deserts', 'Weather', 'Global Warming', 'Agriculture and Farming']"
Philippine Court Allows Maria Ressa to Attend Nobel Peace Prize Ceremony,2021-12-03,article,News,The decision came after days of growing international pressure on the government to allow the journalist to attend the ceremony in Norway.,The New York Times,Foreign,World,"['Nobel Prizes', 'Decisions and Verdicts', 'Political Prisoners', 'Freedom of the Press']"
How Long Can Students Wait for Australia to Reopen?,2021-12-03,article,News,"As the Omicron variant heralds more uncertainty, international students weigh up their options.",The New York Times,Foreign,World,"['Coronavirus Omicron Variant', 'International Study and Teaching', 'Travel Warnings']"
November Jobs Report Shows Weak Hiring but a Surge in the Labor Force,2021-12-03,article,News,"Employers reported adding 210,000 jobs, the year’s weakest showing, but there were also bright spots. The mixed picture complicated policy prospects.",The New York Times,Business,Business Day,"['United States Economy', 'Labor and Jobs', 'Unemployment', 'Hiring and Promotion', 'Wages and Salaries', 'Inflation (Economics)', 'Prices (Fares, Fees and Rates)', 'Coronavirus Omicron Variant', 'United States Politics and Government']"
How These N.Y.C. Companies Are Skirting the Supply Chain Crisis,2021-12-03,article,News,"Focusing on local parts and production, some manufacturers have been rewarded during the pandemic.",The New York Times,Metropolitan,New York,"['Supply Chain', 'Ships and Shipping', 'Factories and Manufacturing']"
"Stabbed 20 Times by Her Husband, She Now Fights Laws Favoring Abusers",2021-12-03,article,News,"Shira Isakov, once a little-known Israeli working in advertising, has become a national force in the struggle to combat domestic violence and change the legal landscape on parental rights.",The New York Times,Foreign,World,"['Domestic Violence', 'Murders, Attempted Murders and Homicides', 'Law and Legislation', 'Content Type: Personal Profile', 'Women and Girls', 'Politics and Government']"
What Happened to Amazon’s Bookstore?,2021-12-03,article,News,"A 2011 thriller was supposed to cost $15. One merchant listed it at $987, with a 17th-century publication date. That’s what happens in a marketplace where third-party sellers run wild.",The New York Times,SundayBusiness,Technology,"['E-Commerce', 'Computers and the Internet', 'Books and Literature', 'Book Trade and Publishing', 'Prices (Fares, Fees and Rates)', 'Suits and Litigation (Civil)']"
"After a Bungled Theft of Navy’s Mascot Draws Fire, Goatnappers Strike Again",2021-12-03,article,News,"Leaders of the nation’s military academies say swiping one another’s mascot animals is strictly forbidden, but that hasn’t seemed to deter glory-seeking raiders.",The New York Times,National,U.S.,"['Hoaxes and Pranks', 'Goats', 'Robberies and Thefts', 'Mascots']"
Sharing Hard-Won Money Lessons to Build Generational Wealth,2021-12-03,article,News,"Wanting to help others in their communities, influencers of color who taught themselves how to pay off big debts and invest have developed audiences for their experience and advice.",The New York Times,SundayBusiness,Business Day,"['Personal Finances', 'Retirement', 'Social Media', 'Student Loans', 'Income Inequality', 'Content Type: Service', 'Black People', 'Blacks', 'Race and Ethnicity', 'Women and Girls', 'Discrimination', 'Banking and Financial Institutions', 'Hispanic-Americans', 'Podcasts', 'Pensions and Retirement Plans', 'Longevity']"
Is the Chance to Turn Hotels Into Affordable Housing Slipping Away?,2021-12-03,article,News,"As many of the city’s hotels sat empty during the pandemic and homelessness continued to rise, some saw an opportunity to solve both problems. So what happened?",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Public and Subsidized Housing', 'Affordable Housing', 'Homeless Persons', 'Renting and Leasing (Real Estate)', 'Single-Room Occupancy', 'Hotels and Travel Lodgings', 'Quarantine (Life and Culture)', 'Rent Control and Stabilization', 'Zoning']"
"How the Rev. Dr. Jacqui Lewis, Author and Preacher, Spends Her Sundays",2021-12-03,article,News,"Although her church burned down a year ago, it’s still very much alive in her heart and actions.",The New York Times,Metropolitan,New York,"['Historic Buildings and Sites', 'Churches (Buildings)', 'Content Type: Personal Profile']"
"Thefts, Always an Issue for Retailers, Become More Brazen",2021-12-03,article,News,"In recent months, robberies have been more visible, with several involving large groups rushing into stores and coming out with armloads of goods.",The New York Times,Business,Business Day,"['Shopping and Retail', 'Shoplifting and Employee Theft (Retail)']"
Going Deep Into Oyster Country,2021-12-03,article,News,"From coastal Virginia to New York and New Orleans, a writer delves into the history and lore surrounding the shellfish, with a focus on the role African Americans have played over the years.",The New York Times,Travel,Travel,"['Oysters', 'Black People', 'Blacks', 'Travel and Vacations']"
Why Holiday Light Shows Are the Therapy We Need,2021-12-03,article,News,Outdoor installations like the elaborate illuminations at Brooklyn Botanic Garden are perfect for this second pandemic winter.,The New York Times,Metropolitan,New York,"['Gardens and Gardening', 'Coronavirus (2019-nCoV)']"
Meet an Ecologist Who Works for God (and Against Lawns),2021-12-03,article,News,"A Long Island couple say fighting climate change and protecting biodiversity starts at home. Or rather, right outside their suburban house.",The New York Times,Climate,Climate,"['Global Warming', 'Biodiversity', 'Gardens and Gardening', 'Lawns', 'Flowers and Plants', 'Content Type: Personal Profile']"
A Synagogue Feud Spills Into Public View: ‘Only Room for One Rabbi’,2021-12-03,article,News,"Rabbi Arthur Schneier abruptly fired Rabbi Benjamin Goldschmidt from Park East Synagogue, and long-simmering tensions publicly exploded in a way rabbinic rivalries rarely do.",The New York Times,Metropolitan,New York,"['Synagogues', 'Jews and Judaism', 'Orthodox Judaism', 'Rabbis']"
New Zealand’s biggest city ends its 107-day lockdown.,2021-12-03,article,News,"Auckland entered severe restrictions in mid-August as it began fighting a Delta outbreak. Some bars reopened a minute before midnight, the moment they could.",The New York Times,Foreign,World,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Bars and Nightclubs', 'Restaurants', 'Coronavirus Reopenings']"
South Korea temporarily reverses course in exiting Covid restrictions.,2021-12-03,article,News,"The country also confirmed its first cluster of the Omicron variant, in a church where two locally transmitted cases were found and 800 were being tested.",The New York Times,Foreign,World,[]
"The Markets Are Confused, but Wall Street Is Still Making Predictions",2021-12-03,article,News,"The emergence of the Omicron variant underlines the difficulty of planning even a few weeks ahead. Wall Street is forecasting next year’s precise market returns, regardless.",The New York Times,SundayBusiness,Business Day,"['Stocks and Bonds', ""Standard & Poor's 500-Stock Index"", 'Banking and Financial Institutions', 'United States Economy', 'Coronavirus Omicron Variant']"
"A preliminary study in South Africa shows a sudden, sharp rise in re-infections as Omicron spreads.",2021-12-03,article,News,,The New York Times,Foreign,World,[]
English Teenager Finds Bronze Age Ax Using a Metal Detector,2021-12-03,article,News,"On her third day out with a metal detector, Milly Hardwick, 13, found a hoard of items from more than 3,000 years ago. “We were just laughing our heads off,” she said.",The New York Times,Express,World,"['Archaeology and Anthropology', 'Bronze Age', 'Treasure Troves', 'Tools', 'Museums']"
The New Rules for Hosting That Holiday Party,2021-12-03,article,News,"If the 2020 holiday season was the year to cancel everything, 2021 is about figuring out how to get our groove back.",The New York Times,RealEstate,Real Estate,"['Parties (Social)', 'Christmas', 'Hanukkah', 'Content Type: Service', 'Quarantine (Life and Culture)']"
"The window to lift the debt limit is narrowing, an influential think tank warns.",2021-12-03,article,News,The United States could default as soon as Dec. 21 if Democrats and Republicans fail to extend the Treasury Department’s borrowing authority.,The New York Times,Business,Business Day,"['National Debt (US)', 'United States Politics and Government']"
A Tale of Redemptions,2021-12-03,article,News,A popular route to the public market is looking shakier lately.,The New York Times,Business,Business Day,"['Mergers, Acquisitions and Divestitures', 'Initial Public Offerings', 'Special Purpose Acquisition Companies (SPAC)']"
"A Christmas party in Norway becomes a possible Omicron-spreading event, and other international news.",2021-12-03,article,News,"All those infected were fully vaccinated and tested before entering a restaurant in central Oslo, where one traveler from South Africa carried the new variant.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Coronavirus Risks and Safety Concerns', 'Coronavirus Omicron Variant', 'Parties (Social)', 'Christmas']"
Why Do Christmas Trees Cost More This Year?,2021-12-03,article,News,"There are fewer tree farms these days, and some were hit by severe weather. Plus, both real and fake trees have been affected by higher shipping costs.",The New York Times,Business,Your Money,"['Christmas Trees', 'Shopping and Retail', 'Content Type: Service', 'Prices (Fares, Fees and Rates)']"
Columbia University Student Dies in Stabbing Near Campus,2021-12-03,article,News,"The graduate student, Davide Giri, was fatally stabbed near the Manhattan campus on Thursday night. A man has been arrested and charged with murder, the police said.",The New York Times,Metro,New York,[]
6-Year-Old in International Custody Battle Returns to Italy From Israel,2021-12-03,article,News,"Eitan Biran, who lost his parents in a cable car crash in Italy this year, had been taken to Israel by his grandfather, who is under investigation for abduction.",The New York Times,Foreign,World,"['Kidnapping and Hostages', 'Cable Cars and Trams']"
The Depths of Our Humanity,2021-12-03,article,News,A garden cemetery in Africa sensitizes us to the perils endured by migrants the world over.,The New York Times,SpecialSections,Special Series,"['Middle East and Africa Migrant Crisis', 'Illegal Immigration', 'Deaths (Fatalities)', 'Maritime Accidents and Safety', 'Drownings', 'Art']"
Stocks slide again after the jobs report sends mixed signals on the economy.,2021-12-03,article,News,The S&P 500 is down nearly 4 percent since Omicron first began to make headlines.,The New York Times,Business,Business Day,"['United States Economy', 'Coronavirus Omicron Variant', 'Nasdaq Composite Index', 'Stocks and Bonds', ""Standard & Poor's 500-Stock Index""]"
‘We Cannot Keep Quiet’: Pope Laments Indifference on Migrants,2021-12-03,article,News,"In a visit to Cyprus, Francis said it was his “responsibility to help open eyes” to migrants’ plight but acknowledged that the small island “can’t do everything” to accommodate so many people.",The New York Times,Foreign,World,"['Middle East and Africa Migrant Crisis', 'Politics and Government', 'Immigration and Emigration', 'Asylum, Right of', 'Illegal Immigration']"
Botswana’s leader says foreign diplomats who traveled from Europe were among the first known Omicron cases.,2021-12-03,article,News,"Botswana and South Africa were the first countries to identify cases involving the Omicron variant, and an official in Botswana asserted that most of the initial 19 were “imported.”",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Diplomatic Service, Embassies and Consulates']"
Billions for Climate Protection Fuel New Debate: Who Deserves It Most,2021-12-03,article,News,"The $1 trillion infrastructure law funds programs that tend to favor wealthy, white communities — a test for Biden’s pledge to defend the most vulnerable against climate change.",The New York Times,Climate,Climate,"['Infrastructure Investment and Jobs Act (2021)', 'Infrastructure (Public Works)', 'Global Warming', 'Floods', 'Income Inequality', 'United States Politics and Government']"
Cognitive Rehab: One Patient’s Painstaking Path Through Long Covid Therapy,2021-12-03,article,News,Samantha Lewis is relearning some basic aspects of her daily life after struggling with brain fog and other lingering symptoms for more than a year since being infected by the virus.,The New York Times,Science,Health,"['Chronic Condition (Health)', 'Coronavirus (2019-nCoV)', 'Therapy and Rehabilitation', 'Brain', 'your-feed-science']"
Are My Stomach Problems Really All in My Head?,2021-12-03,article,News,Scientists often debate whether irritable bowel syndrome is a mental or physical issue. That’s not much help for those who suffer from it.,The New York Times,Well,Well,"['Digestive Tract', 'Bowels', 'Meditation', 'Stomach', 'Anxiety and Stress', 'Migraine Headaches', 'Chronic Condition (Health)', 'Diet and Nutrition']"
Behind the Charges Faced by the Parents of the Michigan Shooting Suspect,2021-12-03,article,News,Prosecutors say the parents of the 15-year-old accused of killing four classmates failed to act on troubling signs. The parents pleaded not guilty to involuntary manslaughter charges.,The New York Times,National,U.S.,"['Oxford Charter Township, Mich, Shooting (2021)', 'School Shootings and Armed Attacks']"
Who is on Ghislaine Maxwell’s defense team?,2021-12-03,article,News,"Ms. Maxwell’s attorneys are a former Manhattan prosecutor, two Colorado lawyers and a New York lawyer who represented one of Osama bin Laden’s top aides.",The New York Times,Metro,New York,['Legal Profession']
Biden Releases a Doctor’s Note: It’s Just a Cold,2021-12-03,article,News,"President Biden’s voice sounded noticeably hoarse during the remarks about a Labor Department jobs report, and he coughed at times. He blamed it on his grandson.",The New York Times,Washington,U.S.,['United States Politics and Government']
Designing a Digital Future,2021-12-03,article,News,"As we live more fully online and in the cloud, the digital world is merging with our physical reality.",The New York Times,SpecialSections,Special Series,"['Coronavirus (2019-nCoV)', 'Quarantine (Life and Culture)', 'ARCHITECTURE', 'Workplace Environment', 'Telecommuting']"
"In Afghanistan, ‘Who Has the Guns Gets the Land’",2021-12-03,article,News,"A decades-long fight over land has been reinvigorated as Taliban leaders look to reward their fighters with property, even if that means evicting others.",The New York Times,Foreign,World,"['Land Use Policies', 'Agriculture and Farming', 'Afghanistan War (2001- )', 'Refugees and Displaced Persons', 'Human Rights and Human Rights Violations', 'Politics and Government']"
Lebanese Minister Who Criticized War in Yemen Resigns Under Saudi Pressure,2021-12-03,article,News,"Comments by the information minister, before he joined the government, prompted a diplomatic rift between Lebanon and powerful Gulf States. It was unclear if his resignation would end the crisis.",The New York Times,Foreign,World,"['Politics and Government', 'Defense and Military Forces', 'Economic Conditions and Trends']"
"Omicron and Travel: So, Now Do I Need Trip Insurance?",2021-12-03,article,News,"In light of the new variant, is extra protection warranted for things like flight and lodging cancellations and quarantine hotels? It depends. Here’s what you need to know.",The New York Times,Travel,Travel,"['Coronavirus Omicron Variant', 'Travel and Vacations', 'Consumer Protection', 'Insurance', 'Content Type: Service']"
Fauci and other top U.S. health officials project resolve in fighting the Omicron variant.,2021-12-03,article,News,"After the first case of an Omicron infection was detected in the U.S., the country saw the highest daily total of vaccine shots since May, though the reporting could be skewed by holiday reporting lags.",The New York Times,Washington,World,['Coronavirus Omicron Variant']
"Iran Nuclear Talks Head for Collapse Unless Tehran Shifts, Europeans Say",2021-12-03,article,News,"In Vienna talks, the new hard-line Iranian government has staked out positions that are incompatible with the 2015 deal, European negotiators say.",The New York Times,Foreign,World,"['Nuclear Weapons', 'Embargoes and Sanctions', 'Uranium', 'Arms Control and Limitation and Disarmament']"
A Top SoftBank Executive Wants $2 Billion in Pay. His Boss Disagrees.,2021-12-03,article,News,"The SoftBank founder, Masayoshi Son, is locked in a dispute over compensation that his key deputy, Marcelo Claure, insists he should be paid.",The New York Times,Business,Business Day,"['Executive Compensation', 'Conflicts of Interest']"
A man in Italy tries to get a shot in a fake arm to qualify for a vaccination certificate.,2021-12-03,article,News,The stratagem was the latest and perhaps most original episode of vaccine evasion in the struggle between Italy’s government and the country’s anti-vaccine faction.,The New York Times,Foreign,World,"['Vaccination Proof and Immunization Records', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
Upstate New York Hospitals Are Overwhelmed as Covid Cases Surge,2021-12-03,article,News,"Health care officials say a “perfect storm” of new Covid cases, staff shortages and filled nursing homes has created a crisis.",The New York Times,Metro,New York,"['Coronavirus Delta Variant', 'Coronavirus Omicron Variant', 'Disease Rates', 'Hospitals', 'Vaccination and Immunization', 'Nursing Homes', 'Shortages', 'Labor and Jobs']"
U.S. Opens Civil Rights Investigation Into Police in New York Suburb,2021-12-03,article,News,"The inquiry will focus on whether the Mount Vernon department engaged in a “pattern or practice of unlawful policing,” officials said.",The New York Times,Metro,New York,"['Police Reform', 'Police Brutality, Misconduct and Shootings', 'Civil Rights and Liberties', 'Corruption (Institutional)', 'Black People', 'Blacks', 'United States Politics and Government']"
"Jury Chosen in Trial of Kimberly Potter, Officer Who Fatally Shot Daunte Wright",2021-12-03,article,News,"Many of the jurors said they had already seen body camera video of Ms. Potter, a former police officer in Brooklyn Center, Minn., fatally shooting Daunte Wright after seeming to mistake her gun for her Taser.",The New York Times,National,U.S.,"['Police Brutality, Misconduct and Shootings', 'Murders, Attempted Murders and Homicides', 'Jury System']"
Twitter’s heads of engineering and design will leave in a company shake-up.,2021-12-03,article,News,"Twitter’s head of engineering, Michael Montano, and its head of design and research, Dantley Davis, will leave the company by the end of the year.",The New York Times,Business,Technology,"['Social Media', 'Computers and the Internet', 'Appointments and Executive Changes']"
A judge has denied Ghislaine Maxwell’s repeated requests for bail.,2021-12-03,article,News,"Ms. Maxwell is being held in jail during her sex-trafficking trial, after a judge deemed her a flight risk.",The New York Times,Metro,New York,[]
An Unexpected Display of Unity in a Normally Fractious Parliament,2021-12-03,article,News,"After bitterly opposing an earlier attempt to ban conversion therapy, the Conservatives whisked a new bill through the House of Commons.",The New York Times,Foreign,World,['Legislatures and Parliaments']
What to Do This Weekend,2021-12-03,article,News,It’s best-of season.,The New York Times,AtHome,At Home,"['Content Type: Service', 'internal-sub-only-nl']"
Read the Prosecutor’s Account of Events Before the Michigan School Shooting,2021-12-03,article,News,"In a news conference, the prosecutor in Oakland County, Mich., detailed what led the county to criminally charge the parents of the 15-year-old student accused of killing four classmates.",The New York Times,National,U.S.,"['School Shootings and Armed Attacks', 'Mass Shootings', 'Oxford Charter Township, Mich, Shooting (2021)']"
Coronavirus Briefing: What Happened Today,2021-12-03,article,News,Handling Omicron uncertainty.,The New York Times,National,U.S.,['Coronavirus Omicron Variant']
"Samba, Cachaça and Pickled Eggs: ‘Dirty Feet’ Bars Are ‘Essence of Rio’",2021-12-03,article,News,"A cross between a dive bar and a greasy spoon, Rio de Janeiro’s beloved (and proudly filthy) hole-in-the wall joints are some of the most democratic spaces in a deeply unequal city.",The New York Times,Foreign,World,"['Bars and Nightclubs', 'Hygiene and Cleanliness', 'Quarantine (Life and Culture)']"
Republican legislators protest vaccination rule at New Jersey’s State House.,2021-12-03,article,News,,The New York Times,National,World,[]
Inside a Sequencing Lab on the Front Lines of America’s Search for Omicron,2021-12-03,article,News,"More states are finding cases of the new variant. Tracking its spread, experts say, is key to understanding what threat it poses.",The New York Times,National,U.S.,"['Coronavirus Omicron Variant', 'Coronavirus Delta Variant', 'Laboratories and Scientific Equipment', 'Research', 'Tests (Medical)', 'Disease Rates']"
Federal Scrutiny of Cuomo Widens to His Office’s Treatment of Women,2021-12-03,article,News,The Justice Department opened an inquiry into reports of sexual harassment and retaliation in the former governor’s administration.,The New York Times,Metro,New York,"['Workplace Hazards and Violations', 'Sexual Harassment', 'Politics and Government', 'Civil Rights and Liberties']"
Omicron Variant Spreading Twice as Quickly as Delta in South Africa,2021-12-04,article,News,A new mathematical analysis strengthens concerns about the effects of the new variant on the pandemic’s course.,The New York Times,Science,Health,"['your-feed-science', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Immune System', 'Coronavirus Delta Variant', 'Disease Rates']"
Israeli Company’s Spyware Is Used to Target U.S. Embassy Employees in Africa,2021-12-04,article,News,"The hack is the first known case of the spyware, known as Pegasus, being used against American officials.",The New York Times,Washington,U.S.,"['Cyberwarfare and Defense', 'Diplomatic Service, Embassies and Consulates', 'United States International Relations', 'Computer Security', 'Smartphones']"
"Money Found by Plumber at Joel Osteen’s Church Is Tied to 2014 Burglary, Police Say",2021-12-04,article,News,The discovery was revealed when the plumber called into a Houston radio show on Thursday.,The New York Times,Express,U.S.,"['Churches (Buildings)', 'Plumbing', 'Robberies and Thefts']"
Short-handed hospitals in upstate New York fill up as Covid cases surge.,2021-12-04,article,News,,The New York Times,Metro,World,"['Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Coronavirus Delta Variant']"
Congo Ousts Mining Leader in a Cloud of Corruption Claims,2021-12-04,article,News,The country’s president removed Albert Yuma Mulimbi as chairman of the state mining firm. Cobalt in Congo is a crucial resource in the global clean energy revolution.,The New York Times,Investigative,World,"['Mines and Mining', 'Politics and Government', 'Cobalt']"
"Suspect in Mass Killing at Colorado Grocery Store Is Mentally Incompetent, Judge Says",2021-12-04,article,News,"The man accused of murdering 10 people in Boulder, Colo., in March will be sent to a state hospital “to restore his competency as soon as possible so that we may proceed forward with the case,” prosecutors said.",The New York Times,Express,U.S.,"['Boulder, Colo, Shooting (March, 2021)', 'Murders, Attempted Murders and Homicides', 'Mental Health and Disorders']"
"At a sequencing lab in Nebraska, tracking Omicron to help gauge its spread.",2021-12-04,article,News,,The New York Times,National,U.S.,[]
F.D.A. authorizes Eli Lilly antibody treatment for high-risk young children.,2021-12-04,article,News,Doctors have a new option for the youngest patients who are vulnerable to the worst outcomes from Covid.,The New York Times,Foreign,World,['Coronavirus (2019-nCoV)']
U.S. Intelligence Sees Russian Plan for Possible Ukraine Invasion,2021-12-04,article,News,"An invasion force could include 175,000 troops, but U.S. officials stress that President Vladimir V. Putin’s intentions remain unclear.",The New York Times,Washington,U.S.,"['Defense and Military Forces', 'United States Defense and Military Forces']"
"After Manhunt, Parents of Shooting Suspect Are Arraigned",2021-12-04,article,News,"The couple were taken into custody early Saturday in Detroit, after the police received a tip. They pleaded not guilty to involuntary manslaughter charges.",The New York Times,National,U.S.,"['School Shootings and Armed Attacks', 'Oxford Charter Township, Mich, Shooting (2021)', 'Gun Control']"
"Inside the U.S. Military Base Where 11,000 Afghans Are Starting Over",2021-12-04,article,News,A New Jersey military base is the only site accepting new Afghan arrivals from overseas. It holds more evacuees than any other U.S. safe haven.,The New York Times,Metro,New York,"['Military Bases and Installations', 'Refugees and Displaced Persons', 'Evacuations and Evacuees']"
