headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Texas High School Principal Sees Racism in Calls to Remove Intimate Photos,2021-08-05,article,News,"James Whitfield, a Black educator, said he was asked by his school district in 2019 to remove Facebook photos of himself and his wife, who is white, embracing on a beach.",The New York Times,Express,U.S.,"['Principals (School)', 'Education (K-12)', 'Black People', 'Blacks', 'Discrimination', 'Social Media', 'Race and Ethnicity']"
Dividing lines harden as the Fed contemplates issuing a digital dollar.,2021-08-05,article,News,"Some Fed officials think the central bank needs to get in the digital currency game, while others fret about crowding out the private sector.",The New York Times,Business,Business Day,"['Virtual Currency', 'Banking and Financial Institutions', 'US Dollar (Currency)']"
YouTube Is Underwhelming,2021-08-05,article,News,Even YouTube isn’t an unqualified financial winner. This does not speak well for the vitality of the internet.,The New York Times,Business,Technology,"['Video Recordings, Downloads and Streaming', 'Online Advertising', 'Computers and the Internet']"
Amazon pushes its return to office to January.,2021-08-05,article,News,BlackRock and Wells Fargo also delayed their mandatory returns until October. Both attributed the changes to new developments in the spread of Covid-19.,The New York Times,Business,Business Day,"['Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Banking and Financial Institutions']"
Biden Announces Record Amount of Climate Resilience Funding,2021-08-05,article,News,"The Federal Emergency Management Agency will give states $3.5 billion to prepare for disasters, as wildfires and other calamities pummel the country.",The New York Times,Climate,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Disasters and Emergencies', 'Federal Aid (US)']"
Cruise lines begin to impose more rules as a precaution against the Delta variant.,2021-08-05,article,News,Most cruise lines are operating ships with at least 95 percent of passengers and crew vaccinated.,The New York Times,Travel,Travel,"['Cruises', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']"
"To head off illegal dance parties, Ibiza calls in foreign undercover detectives.",2021-08-05,article,News,"The island’s health inspectors and the police are otherwise occupied by other tasks, an official said in explaining the hiring of outsiders.",The New York Times,Foreign,World,"['Parties (Social)', 'Coronavirus (2019-nCoV)', 'Police']"
Biden defers deportations of Hong Kong residents in the U.S.,2021-08-05,article,News,"President Biden said there were “compelling foreign policy reasons” for the order, which would give any resident of Hong Kong targeted for deportation an 18-month reprieve.",The New York Times,Washington,U.S.,[]
Are We Finally Done With Tough-Guy Politicians?,2021-08-05,article,News,Voters keep electing men with gruff demeanors and sharp elbows. And yet we are surprised when things end badly.,The New York Times,Metropolitan,New York,"['Sexual Harassment', 'Corruption (Institutional)']"
More Than Nudges Are Needed to End the Pandemic,2021-08-05,article,News,"Persuading vaccine holdouts to get shots will require increasingly forceful interventions, a Nobel laureate says.",The New York Times,SundayBusiness,Business Day,"['Vaccination and Immunization', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Economics (Theory and Philosophy)']"
"Guantánamo will step up testing of vaccinated visitors, following a rise in virus cases.",2021-08-05,article,News,"The testing is meant to forestall universal quarantining at the isolated U.S. naval base in Cuba, which would complicate upcoming hearings in terrorism cases.",The New York Times,Washington,U.S.,"['Military Bases and Installations', 'Coronavirus (2019-nCoV)', 'Quarantines', 'United States Defense and Military Forces', 'Detainees', 'Tests (Medical)']"
How Cuomo and His Team Retaliated Against His Accusers,2021-08-05,article,News,Governor Cuomo relied on a shrinking cadre of trusted advisers to guide strategy over sexual harassment allegations and to hit back at the women who accused him.,The New York Times,Metro,New York,"['Sexual Harassment', 'Workplace Hazards and Violations', '#MeToo Movement', 'Governors (US)', 'Politics and Government']"
Squirrel Acrobats Are as Smart as They Are Athletic,2021-08-05,article,News,"Picking a launch spot, sticking a landing, throwing in a little parkour and recovering from mistakes: Squirrels do it all.",The New York Times,Science,Science,"['Squirrels', 'Animal Behavior', 'your-feed-science']"
In Photos: Fires Ravage Southern Europe,2021-08-05,article,News,"From the Greek islands to southern Turkey, extreme heat and dry conditions are driving devastating wildfires that have killed people and threatened homes, ancient heritage sites and tourist havens.",The New York Times,Foreign,World,"['Fires and Firefighters', 'Wildfires', 'Weather']"
Russian Disinformation Targets Vaccines and the Biden Administration,2021-08-05,article,News,A new campaign appears to be spreading falsehoods about the potential for forced inoculations against Covid-19.,The New York Times,Washington,U.S.,"['Rumors and Misinformation', 'Vaccination and Immunization', 'United States Politics and Government', 'Coronavirus (2019-nCoV)']"
The head of the most powerful U.S. teachers’ union signals an openness to vaccine mandates.,2021-08-05,article,News,"“We are considering all alternatives, including looking at vaccine mandates,” Randi Weingarten said. Nearly 90 percent of teachers are already vaccinated.",The New York Times,National,U.S.,"['Vaccination and Immunization', 'Organized Labor', 'Education (K-12)', 'Teachers and School Employees', 'Coronavirus (2019-nCoV)']"
Schumer is said to tell senators to expect votes on voting rights legislation within days.,2021-08-05,article,News,"The move is likely futile amid Republican opposition, but it reflects a sense of urgency among Democrats to act.",The New York Times,Washington,U.S.,"['Voting Rights, Registration and Requirements']"
Apple’s iPhones Will Include New Tools to Flag Child Sexual Abuse,2021-08-05,article,News,"The changes, for later this year, raised concerns that the company is installing surveillance technology that governments could exploit.",The New York Times,Business,Technology,"['Child Pornography', 'Computer Security', 'Cloud Computing', 'Privacy', 'Software', 'Surveillance of Citizens by Government']"
First Guilty Plea Is Set in Jan. 6 Police Assault Case,2021-08-05,article,News,"Prosecutors are recommending a sentence of 41 to 51 months for the defendant, his lawyer said. The proposal may set a precedent for more than 100 people accused of attacking officers.",The New York Times,Washington,U.S.,"['Storming of the US Capitol (Jan, 2021)', 'Attacks on Police', 'Assaults', 'United States Politics and Government']"
A bipartisan group of former health officials urge more safety rules in the private sector.,2021-08-05,article,News,"An open letter from the group recommends that private companies, which employ 124 million Americans, require staff to get vaccinated, and offers guidance if they choose not to.",The New York Times,Washington,U.S.,"['Motivation and Incentive Programs', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
"Yes, Lake Tahoe Chipmunks Have Bubonic Plague. But Don’t Worry (Too Much).",2021-08-05,article,News,California officials closed some popular trails and nature areas for the week to handle the problem. The trails are expected to reopen for the weekend.,The New York Times,Express,U.S.,"['Chipmunks', 'Plague', 'Forests and Forestry', 'Rodents', 'Fleas']"
Senators rush to pass infrastructure bill as new analysis shows it would add $256 billion to deficit over the next decade.,2021-08-05,article,News,Republicans and Democrats were racing to clear away the final obstacles to the legislation after the Congressional Budget Office rejected claims that it was fully paid for.,The New York Times,Washington,U.S.,"['Federal Budget (US)', 'Infrastructure (Public Works)', 'Law and Legislation', 'United States Politics and Government']"
Justice Dept. to Investigate Phoenix Police,2021-08-05,article,News,The inquiry will look at whether the police discriminate against minorities or mistreat homeless people or disabled people.,The New York Times,Washington,U.S.,"['Police Brutality, Misconduct and Shootings', 'Civil Rights and Liberties', 'Discrimination', 'Minorities', 'Abuse of the Disabled', 'Homeless Persons', 'United States Politics and Government']"
An Athletic Coach for the Mind?,2021-08-05,article,News,"Part counselor, part strategist, mental skills trainers have helped pro competitors wrap their heads around success for decades.",The New York Times,Well,Well,"['Coaches and Managers', 'Olympic Games (2020)', 'Psychology and Psychologists', 'Anxiety and Stress', 'Content Type: Service', 'audio-neutral-informative']"
A Rooftop Solar Company Hires a Utility Veteran as Chief Executive,2021-08-05,article,News,"Sunrun, the largest rooftop solar company, is hiring Mary Powell, who previously led Green Mountain Power, as it seeks to expand its energy offerings.",The New York Times,Business,Business Day,"['Appointments and Executive Changes', 'Solar Energy', 'Roofs', 'Alternative and Renewable Energy', 'Electric Light and Power', 'Greenhouse Gas Emissions', 'Global Warming', 'Regulation and Deregulation of Industry']"
Afghan War Casualty Report: August 2021,2021-08-05,article,News,At least 115 Afghan security forces and 58 civilians were killed in Afghanistan in the first five days of August.,The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'Civilian Casualties']"
CNN fires three employees who went into the office unvaccinated.,2021-08-05,article,News,The network has been relying on an honor system rather than requiring proof of vaccination status.,The New York Times,Business,Business Day,"['Workplace Hazards and Violations', 'Coronavirus Reopenings', 'Vaccination and Immunization', 'News and News Media', 'Cable Television']"
Virginia will require state workers to be vaccinated or get tested.,2021-08-05,article,News,"And the most populous county in the United States, Los Angeles, will also require proof of vaccination, beginning in the fall.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Government Employees', 'Masks', 'Vaccination and Immunization']"
Boston’s mayor draws fire for condemning vaccine passports.,2021-08-05,article,News,"Kim Janey, the city’s acting mayor, said policies requiring proof of vaccination would unduly burden Black and Hispanic people.",The New York Times,Foreign,World,"['Black People', 'Blacks', 'Elections, Mayors', 'Vaccination Proof and Immunization Records', 'Coronavirus (2019-nCoV)']"
9-Year-Old’s Death in Delhi Renews Protests Against Sexual Violence,2021-08-05,article,News,"Her family accuses four men of raping her, then killing her and quickly cremating the body to hide evidence. Demonstrators in the capital say it still happens all too often.",The New York Times,Foreign,World,"['Sex Crimes', 'Caste Systems']"
Some school districts defy U.S. governors on mask rules.,2021-08-05,article,News,"School officials in Florida and Arizona say they intend to require students and teachers to wear masks in school, despite statewide bans on such policies.",The New York Times,National,U.S.,"['Education (K-12)', 'Masks', 'Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'States (US)']"
NBC Tries to Salvage a Difficult Olympics,2021-08-05,article,News,"The pandemic has dimmed what is typically a festive television event, contributing to low ratings and complaints from advertisers.",The New York Times,Business,Business Day,"['Ratings (Audience Measurement)', 'Olympic Games (2020)', 'Television', 'Coronavirus (2019-nCoV)', 'Advertising and Marketing']"
"In a key moment for the 2022 midterms, census redistricting data will arrive next week.",2021-08-05,article,News,"The release of the data, which is used to redraw congressional and state legislative boundaries, will set up a partisan fight over redistricting across the country.",The New York Times,Washington,U.S.,"['Redistricting and Reapportionment', 'United States Politics and Government', 'Elections, House of Representatives', 'States (US)', 'Census', 'Midterm Elections (2022)']"
School Is Back in Session in Atlanta. Teachers and Families Are Wary.,2021-08-05,article,News,"As the Delta variant quickly spreads, only 18 percent of eligible public school students in the city are vaccinated against Covid-19.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Education (K-12)', 'Vaccination and Immunization', 'Disease Rates']"
Gold Star Families Accuse Major Banks of Aiding Terrorists,2021-08-05,article,News,"A new lawsuit says the banks, including Deutsche Bank and Standard Chartered, ignored warnings that their customers were helping to finance attackers targeting Americans in Afghanistan.",The New York Times,Business,Business Day,"['Afghanistan War (2001- )', 'Terrorism', 'Suits and Litigation (Civil)', 'Civilian Casualties', 'United States Defense and Military Forces', 'Banking and Financial Institutions', 'Compensation for Damages (Law)']"
Coronavirus Briefing: What Happened Today,2021-08-05,article,News,School is back in session.,The New York Times,NYTNow,U.S.,[]
"A New President Takes Office in Iran, Solidifying Hard-Line Control",2021-08-05,article,News,"President Ebrahim Raisi is a protégé of the supreme leader, Ayatollah Ali Khamenei, and his inauguration gives conservatives control of every part of Iran’s government.",The New York Times,Foreign,World,"['Embargoes and Sanctions', 'Human Rights and Human Rights Violations', 'Nuclear Weapons']"
Biden signs a bill awarding the Congressional Gold Medal to officers who responded to the Capitol riot.,2021-08-05,article,News,Congress passed the bill this week amid reports of the suicides of two officers who had been at the Capitol on Jan. 6.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Law and Legislation', 'Attacks on Police', 'Awards, Decorations and Honors']"
Watchdog Inquiry Falls Short in Hunt for 2016 F.B.I. Leakers,2021-08-05,article,News,"An inspector general found that the bureau was permissive about talking to reporters and identified no specific leaks, including to Rudolph Giuliani about the Clinton email investigation.",The New York Times,Washington,U.S.,"['Inspectors General', 'News and News Media', 'News Sources, Confidential Status of', 'Classified Information and State Secrets', 'United States Politics and Government', 'Presidential Election of 2016']"
White House Makes Back-to-School Push for Student Vaccinations,2021-08-05,article,News,"With vaccination rates lagging among young people, the administration wants to incorporate vaccination into school sports physicals and is asking schools to host vaccine clinics.",The New York Times,Washington,U.S.,"['Vaccination and Immunization', 'Education (K-12)', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']"
"When Men Are Accused of Sexual Misconduct, Women Become Political Cudgels",2021-08-05,article,News,"Defenders of Gov. Andrew Cuomo, Donald Trump and other politicians have often pointed to wrongdoing in the other party to deflect accusations of mistreating women.",The New York Times,Politics,U.S.,"['#MeToo Movement', 'United States Politics and Government', 'Sexual Harassment', 'Ethics and Official Misconduct', 'Sex Crimes']"
Abbott Sets Up New Voting Showdown With Absentee Texas Democrats,2021-08-05,article,News,"Gov. Greg Abbott, a Republican, called a new special session of the State Legislature, putting pressure on Democratic lawmakers to return from Washington.",The New York Times,Politics,U.S.,"['State Legislatures', 'Voting Rights, Registration and Requirements', 'Law and Legislation', 'Politics and Government', 'United States Politics and Government']"
He Has Asthma and Cancer. But He Still Was Moved to a Crowded Shelter.,2021-08-05,article,News,"New York City is struggling to move thousands of homeless people from hotels to shelters. On Thursday, it was ordered to stop the moves for the second time.",The New York Times,Metro,New York,"['Homeless Persons', 'Coronavirus (2019-nCoV)', 'Group Homes and Supportive Housing']"
"A Crucial System of Ocean Currents Is Faltering, Research Suggests",2021-08-05,article,News,"A slowdown in the network, which influences weather far and wide, could spell trouble. “We’re poking a beast,” one expert said. “But we don’t really know the reaction we’ll cause.”",The New York Times,Express,U.S.,"['Global Warming', 'Oceans and Seas', 'Research']"
"As Taliban Advance, Biden Officials Cling to Hope for Afghan Peace",2021-08-05,article,News,Taliban leaders and Afghan government negotiators still occasionally meet. But U.S. officials say prospects for a negotiated outcome appear to be fading fast.,The New York Times,Washington,U.S.,"['Peace Process', 'Afghanistan War (2001- )', 'Terrorism', 'United States International Relations', 'United States Politics and Government']"
"A Ride to Space on Virgin Galactic? That’ll Be $450,000, Please.",2021-08-05,article,News,"The cost of a few minutes of weightlessness for new customers will be much higher than earlier prices, and they may have to wait awhile to fly.",The New York Times,Science,Science,"['Private Spaceflight', 'Rocket Science and Propulsion', 'Travel and Vacations', 'Space and Astronomy']"
"Infrastructure Bill Would Add $256 Billion to Deficit, Analysis Finds",2021-08-05,article,News,"Despite the Congressional Budget Office’s estimate that nearly half of the legislation would not be paid for, senators were racing to move ahead with it.",The New York Times,Washington,U.S.,"['National Debt (US)', 'Federal Budget (US)', 'American Jobs Plan (2021)', 'Infrastructure (Public Works)', 'Law and Legislation', 'United States Economy', 'United States Politics and Government']"
Baltimore Math Professor Who Sold Grades for Cash Gets One Year in Jail,2021-08-06,article,News,"Prof. Edward Ennels sold A’s for as little as $300, and also haggled with students over the price for various grades, according to the Maryland Attorney General’s Office.",The New York Times,Express,U.S.,"['Ethics and Official Misconduct', 'Bribery and Kickbacks', 'Extortion and Blackmail', 'Community Colleges', 'Gambling']"
Novavax Says U.S. Will Pause Funding for Production of Its Vaccine,2021-08-06,article,News,"The Maryland company, which has a $1.75 billion federal contract to develop and produce a coronavirus vaccine, said it needed to address the concerns of federal regulators.",The New York Times,Washington,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Factories and Manufacturing', 'United States Politics and Government']"
Plane Crash in Alaska Kills 6 People,2021-08-06,article,News,"Five of the six people on the small aircraft had been traveling on a Holland America Line cruise, the company said in a statement.",The New York Times,Express,U.S.,"['Aviation Accidents, Safety and Disasters', 'AIRLINES AND AIRPLANES', 'Maritime Accidents and Safety', 'Helicopters']"
U.S. Business Groups Urge Biden to Restart China Trade Talks,2021-08-06,article,News,A letter from influential industry organizations asked the White House to resume negotiations on tariffs and other measures that stalled during a bruising trade war.,The New York Times,Business,Business Day,"['United States Politics and Government', 'United States International Relations', 'International Trade and World Market', 'Economic Conditions and Trends', 'Customs (Tariff)']"
Inside One Company’s Struggle to Get All Its Employees Vaccinated,2021-08-06,article,News,"At an optical business in New York City, it took months of coaxing, a cash bonus and a weekly testing mandate to persuade 90 percent of the staff to get a coronavirus vaccine.",The New York Times,Metro,New York,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Small Business']"
How Biden’s E.V. Plan Could Help Tesla and Squeeze Toyota,2021-08-06,article,News,A push to increase sales of electric vehicles favors companies that already have all-electric cars on the market and could penalize those that don’t.,The New York Times,Business,Business Day,"['Electric and Hybrid Vehicles', 'Automobiles', 'Fuel Emissions (Transportation)', 'Fuel Efficiency', 'Batteries', 'Factories and Manufacturing', 'Global Warming', 'United States Politics and Government']"
"No Work, No Food: Pandemic Deepens Global Hunger",2021-08-06,article,News,"Relentless waves of the virus, combined with crises caused by conflict and climate change, have left tens of millions of people around the world on the brink of famine.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Food Insecurity', 'Famine', 'Third World and Developing Countries']"
"In Qatar, the Olympic Team (Like Much Else) Is Mostly Imported",2021-08-06,article,News,"The small Gulf country, most of whose residents are foreign workers, has looked beyond its borders for athletes, too.",The New York Times,Foreign,World,"['Olympic Games (2020)', 'Draft and Recruitment (Sports)']"
Reimagining Our Relationship With Nature Through Art,2021-08-06,article,News,"One Australian artist gives us a glimpse into a kinder, more caring world.",The New York Times,Foreign,World,['Art']
Huawei’s sales tumble as phone buyers flee the Chinese giant.,2021-08-06,article,News,U.S. sanctions contributed to a nearly 30 percent fall in overall revenue over the first half of the year.,The New York Times,Business,Technology,"['Company Reports', 'Smartphones']"
Jobs Surge in July Offers Fresh Sign of Economic Recovery,2021-08-06,article,News,"The gain of 943,000 was the best showing in nearly a year, and unemployment was 5.4 percent, the lowest since the pandemic began.",The New York Times,Business,Business Day,"['Labor and Jobs', 'United States Economy', 'Unemployment', 'Coronavirus Reopenings', 'Hiring and Promotion', 'Shortages', 'Wages and Salaries', 'United States Politics and Government']"
Why Is It So Hard to Say Goodbye to New York City?,2021-08-06,article,News,Many New Yorkers who left during the pandemic have sought ways to replicate what they love about New York in their new hometowns.,The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Quarantine (Life and Culture)']"
"What to Do This Summer: Chapel Hill, N.C.",2021-08-06,article,News,"This progressive college enclave, along with neighboring Carrboro, offers everything from astronomy shows and fine art to sweet-potato biscuits and miso-glazed catfish.",The New York Times,Travel,Travel,"['Summer (Season)', 'Travel and Vacations']"
Biden Administration Is Still Struggling to Care for Migrant Children,2021-08-06,article,News,Conditions at shelters housing unaccompanied minors apprehended at the border have improved since early spring but are still drawing harsh criticism.,The New York Times,Washington,U.S.,"['Immigration Detention', 'Children and Childhood', 'Illegal Immigration', 'United States Politics and Government']"
An Obstacle to Amtrak Expansion That Money Won’t Solve,2021-08-06,article,News,"Amtrak and freight rail companies have long clashed over the use of railroad tracks, a dispute that is now playing out along the Gulf Coast, where the agency is seeking to restore service.",The New York Times,Washington,U.S.,"['Railroads', 'Freight (Cargo)', 'Delays (Transportation)', 'Infrastructure (Public Works)', 'American Jobs Plan (2021)', 'United States Politics and Government']"
How a Daddy Longlegs Grows Such Strange Legs,2021-08-06,article,News,Scientists have identified genes that make a harvestman arachnid’s appendages able to twirl like a monkey’s tail.,The New York Times,Science,Science,"['Spiders', 'Research', 'your-feed-science']"
How the Owner of a 24/7 Diner Spends Her Sundays,2021-08-06,article,News,"Irene Siderakis feeds New Yorkers all day at work, then comes home and provides dinner for her four adolescent sons.",The New York Times,Metropolitan,New York,"['Diners (Eating Places)', 'Coronavirus Reopenings', 'Content Type: Personal Profile']"
New Jersey’s governor orders schools to use masks.,2021-08-06,article,News,The furious spread of the Delta variant has prompted mask mandates and fights between state and local authorities.,The New York Times,National,World,"['Masks', 'Viruses']"
Australian Man to Be Charged in Parliament House Rape Case,2021-08-06,article,News,Brittany Higgins had sent shock waves through the country when she said she was attacked by a co-worker in 2019.,The New York Times,Foreign,World,"['Women and Girls', 'Legislatures and Parliaments', 'Government Employees', 'Sex Crimes', 'Sexual Harassment', ""Women's Rights""]"
"‘There is nothing left’: After a town is wiped out, more of California is threatened.",2021-08-06,article,News,"More communities in the area were threatened by the huge, fast-growing blaze.",The New York Times,National,U.S.,"['Fires and Firefighters', 'Wildfires', 'Forests and Forestry', 'Evacuations and Evacuees']"
"Man Was Held for More Than 2 Years Over Mistaken Identity, His Lawyer Says",2021-08-06,article,News,"Joshua Spriestersbach was arrested in 2017 in Hawaii after a police officer thought he looked like a man who had an outstanding warrant, according to a petition to clear his record.",The New York Times,Express,U.S.,"['False Arrests, Convictions and Imprisonments', 'Homeless Persons', 'Mental Health and Disorders', 'Identification Devices']"
China says it will provide 2 billion vaccine doses to the world.,2021-08-06,article,News,"The pledge, which included a $100 million donation to Covax, intensifies competition with the U.S. over leadership in ending the pandemic.",The New York Times,Foreign,World,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Philanthropy', 'Third World and Developing Countries']"
"The pandemic has deepened global hunger, with poorer countries sinking deeper into crisis.",2021-08-06,article,News,,The New York Times,Foreign,World,[]
The leader of St. Vincent and the Grenadines is hurt during a protest against vaccine rules.,2021-08-06,article,News,,The New York Times,Foreign,World,[]
Unvaccinated Americans explain their decisions.,2021-08-06,article,News,,The New York Times,Foreign,World,[]
"United Airlines will require vaccination, and Amazon revives mask mandates.",2021-08-06,article,News,"United Airlines employees will be required to upload proof of vaccination within five weeks of the Food and Drug Administration’s fully approving a vaccine or by Oct. 25, whichever comes first.",The New York Times,Business,Business Day,"['AIRLINES AND AIRPLANES', 'Vaccination and Immunization', 'Vaccination Proof and Immunization Records', 'Coronavirus Reopenings']"
How About Renting My Pool for an Hour or Two?,2021-08-06,article,News,"As people look for ways to spend time with friends outdoors, some homeowners are sharing their private outdoor spaces — for a price.",The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Summer (Season)', 'Renting and Leasing (Real Estate)', 'Parties (Social)', 'Quarantine (Life and Culture)', 'Swimming', 'Mobile Applications']"
The Labor Market’s Message,2021-08-06,article,News,How to interpret the latest numbers.,The New York Times,Business,Business Day,"['Labor and Jobs', 'United States Economy', 'Electric and Hybrid Vehicles']"
Hezbollah Fires Rockets at Israel as Risk of Escalation Looms,2021-08-06,article,News,Tensions between Israel and Iran and its Hezbollah allies intensified even as both sides signaled they had no interest in an all-out war.,The New York Times,Foreign,World,"['Palestinians', 'Defense and Military Forces', 'War and Armed Conflicts']"
"A Super Mario Bros. game sells for $2 million, another record for gaming collectibles.",2021-08-06,article,News,The sum surpassed the $1.56 million someone paid for a different Mario game in July.,The New York Times,Business,Business Day,"['Computer and Video Games', 'Collectors and Collections', 'Auctions']"
Bette Midler and Julianne Moore at the Top of the July Sales Charts,2021-08-06,article,News,"In July, the continued rebound from the pandemic brings a busy month of closings.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
College Tuition Insurance Gains Attention in Pandemic,2021-08-06,article,News,"The policies have been around for decades. But before buying them, experts say, parents need to determine what they cover and what they don’t.",The New York Times,Business,Your Money,"['Colleges and Universities', 'Tuition', 'Insurance', 'Rebates and Refunds', 'Coronavirus (2019-nCoV)', 'Personal Finances', 'Content Type: Service']"
Student-Athletes Can Now Earn Money. Here Are the Pitfalls.,2021-08-06,article,News,"College athletes have limited life experience and financial expertise, which makes them ripe for being taken advantage of, wealth advisers say.",The New York Times,Business,Your Money,"['Colleges and Universities', 'Women and Girls', 'Content Type: Service', 'Personal Finances', 'Social Media', 'College Athletics']"
Novavax says U.S. paused federal funding to make more of its yet-to-be-approved vaccine.,2021-08-06,article,News,,The New York Times,Foreign,World,[]
‘It’s not the same as the fires we were used to’: What it’s like to fight more intense blazes.,2021-08-06,article,News,"Some of those who battled the blaze that burned through Greenville, Calif., discuss the growing hazards they face.",The New York Times,National,U.S.,"['Fires and Firefighters', 'Wildfires', 'Heat and Heat Waves']"
‘Million Dollar Listing’ Agent Has His Own New Listing,2021-08-06,article,News,Steve Gold of the Corcoran Group is selling his fully renovated loft on Wooster Street in SoHo. The asking price is $9.995 million.,The New York Times,RealEstate,Real Estate,"['Real Estate and Housing (Residential)', 'Lofts']"
Taliban Seize Afghan Provincial Capital Just Weeks Before Final U.S. Withdrawal,2021-08-06,article,News,"Zaranj, on the Afghanistan-Iran border, was the first provincial capital to be captured by the insurgents since the Biden administration said it would completely withdraw U.S. troops from Afghanistan.",The New York Times,Foreign,World,['Afghanistan War (2001- )']
New York Man Charged in Scooter Crash That Killed the Actress Lisa Banes,2021-08-06,article,News,"Ms. Banes, a film, theater and television actress who appeared in the thriller “Gone Girl,” died on June 14, days after she was struck by a man riding a scooter as she crossed the street in Manhattan.",The New York Times,Metro,New York,"['Deaths (Fatalities)', 'Hit-and-Run Drivers', 'Motorcycles, Motor Bikes and Motorscooters']"
Hundreds of Thousands of Bikers Expected in Sturgis Despite Delta Variant,2021-08-06,article,News,"The annual Sturgis Motorcycle Rally began on Friday, just as the infectious Delta variant is producing a surge in cases nationwide.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Festivals', 'Motorcycles, Motor Bikes and Motorscooters', 'Masks', 'Vaccination and Immunization', 'Coronavirus Delta Variant']"
Cuomo Lawyers Hit Back as Aide Who Says He Groped Her Files Complaint,2021-08-06,article,News,"The criminal complaint from the woman, an executive assistant whose name has not been publicized, increases the possibility that Gov. Andrew Cuomo could face charges.",The New York Times,Metro,New York,"['Sexual Harassment', 'Workplace Hazards and Violations', 'Sex Crimes', 'Impeachment', 'Governors (US)', 'Politics and Government']"
"Sneaky Thieves Steal Hair From Foxes, Raccoons, Dogs, Even You",2021-08-06,article,News,It’s simple: Mammals have hair or fur. Birds want it.,The New York Times,Science,Science,"['Hair', 'Fur', 'Birds', 'Animal Behavior', 'Mammals', 'Birdwatching', 'Video Recordings, Downloads and Streaming', 'Research', 'your-feed-science', 'your-feed-animals']"
Amazon Wins Court Battle in India Against a Local Powerhouse,2021-08-06,article,News,"The Indian Supreme Court upheld the U.S. company’s effort to stop the sale of supermarkets, in a rare win for foreign businesses there.",The New York Times,Business,Technology,"['Politics and Government', 'E-Commerce', 'Economic Conditions and Trends', 'Foreign Investments', 'Shopping and Retail', 'Computers and the Internet', 'Suits and Litigation (Civil)', 'Mergers, Acquisitions and Divestitures', 'Supermarkets and Grocery Stores', 'Antitrust Laws and Competition Issues']"
Business as Unusual,2021-08-06,article,News,"Demand is high, but employees (and bikes!) are hard to find. These five New England business owners say the summer of 2021 is unlike any other.",The New York Times,SundayBusiness,Business Day,"['Travel and Vacations', 'Consumer Behavior', 'Economic Conditions and Trends']"
"Charged With Treason, a Genocide Survivor Opts to Fight, Not Flee",2021-08-06,article,News,"As a child, Theary Seng escaped Cambodia’s killing fields. After returning there as a human rights advocate, she angered the country’s strongman leader. But she refuses to be driven away again.",The New York Times,Foreign,World,"['Human Rights and Human Rights Violations', 'War Crimes, Genocide and Crimes Against Humanity', 'Content Type: Personal Profile', 'Legal Profession', 'Politics and Government']"
"The Dixie Fire is now the largest blaze in the U.S., and third-largest wildfire on record in California.",2021-08-06,article,News,It is the third-largest wildfire on record in California. Climate change is  increasing the size and intensity of Western fires.,The New York Times,National,U.S.,"['Wildfires', 'Global Warming']"
"After Deadly Floods, a German Village Rethinks Its Relationship to Nature",2021-08-06,article,News,A long history of bad land use decisions exacerbated the death toll and damage of Germany’s recent megaflood. Some say now is the time to rebuild differently.,The New York Times,Foreign,World,"['Floods', 'Rivers', 'Global Warming', 'Wines', 'Deaths (Fatalities)', 'Land Use Policies', 'Disasters and Emergencies']"
Senators pause for a funeral before weekend votes on infrastructure.,2021-08-06,article,News,"A final vote on a bipartisan infrastructure bill could come as early as Saturday afternoon, or senators could consider changes, pushing the debate into next week.",The New York Times,Washington,U.S.,['United States Politics and Government']
California and Hawaii step up pressure on workers to be vaccinated.,2021-08-06,article,News,"California ordered all health care workers to get their shots, largely removing an option to be tested. Hawaii is requiring state and county employees to be vaccinated or face weekly testing.",The New York Times,National,U.S.,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Health Insurance and Managed Care', 'Medicine and Health']"
