headline,date,doc_type,type_of_material,snippet,source,news_desk,section_name,keywords
Is 2020 the Last Year That Iowa Will Go First?,2020-02-04,article,News,"National Democrats are calling for a calendar change, and state party officials are grimly contemplating the end of a four-decade run in the spotlight.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']"
Spike in Crime Inflames Debate Over Bail Law in New York,2020-02-04,article,News,"The police commissioner blamed the bail overhaul for the increase, but supporters of the law said he was spreading misinformation.",The New York Times,Metro,New York,"['Bail', 'Law and Legislation', 'Crime and Criminals']"
New Origin Story for Gross Blobs That Wash Up on Beaches,2020-02-05,article,News,DNA evidence shows that jetsam ambergris comes from sperm whales.,The New York Times,Science,Science,"['Whales and Whaling', 'DNA (Deoxyribonucleic Acid)', 'Perfumes and Fragrances', 'Endangered and Extinct Species', 'Research', 'your-feed-science', 'Wildlife Trade and Poaching']"
State of the Union Updates: Trump Adds Reality Show Flourishes to Address,2020-02-05,article,News,"On the eve of the final Senate votes in the impeachment trial, President Trump traded snubs with Speaker Nancy Pelosi and promoted a ‘Great American Comeback,’ pausing to award Rush Limbaugh the Presidential Medal of Freedom.",The New York Times,Washington,U.S.,['State of the Union Message (US)']
"Evo Morales, Now in Exile, to Run for Bolivia’s Senate",2020-02-05,article,News,"Mr. Morales, the former president of Bolivia, is now living in Argentina and facing an arrest warrant in his homeland. His bid for the Senate could further roil a bitterly divided nation.",The New York Times,Foreign,World,['Elections']
Fear and Takeout: 14 Days in Coronavirus ‘Self-Quarantine’,2020-02-05,article,News,"Hundreds of Americans who recently traveled to China are isolating themselves in basements and dorm rooms, waiting to see if they develop symptoms of the dangerous virus.",The New York Times,National,U.S.,"['Quarantines', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Evacuations and Evacuees']"
"An Oklahoma Man Lost His Son. A Day Later, He Drove Onto a Crowded Sidewalk.",2020-02-05,article,News,"High school cross-country runners were starting their afternoon run on Monday when a pickup truck plowed into them, killing two students.",The New York Times,National,U.S.,"['Murders, Attempted Murders and Homicides', 'Hit-and-Run Drivers', 'Drunken and Reckless Driving']"
"Nigeria ‘Blindsided’ by Trump Travel Ban, Its Top Diplomat Says",2020-02-05,article,News,The Nigerian foreign minister said he learned about the ban just before a meeting with the United States to expand cooperation. But he said American officials had signaled it could soon be lifted.,The New York Times,Washington,World,"['United States International Relations', 'United States Politics and Government', 'Immigration and Emigration', 'Visas']"
The Hot Mess Express,2020-02-05,article,News,Feeling a little overwhelmed by everything that’s happening? You’re not alone.,The New York Times,Politics,U.S.,['Presidential Election of 2020']
Giving the Gift of Mobility in a City Locked Down by Coronavirus,2020-02-05,article,News,"Wearing a powder blue protective suit, face mask and goggles, Zhang Lei ferries Wuhan residents, especially the elderly, to buy groceries, get medicine and go to the hospital.",The New York Times,Business,World,"['Coronavirus (2019-nCoV)', 'Taxicabs and Taxicab Drivers', 'Volunteers and Community Service', 'Elderly', 'Protective Clothing and Gear']"
"Even Without Symptoms, Wuhan Coronavirus May Spread, Experts Fear",2020-02-05,article,News,A report purporting to describe asymptomatic transmission in Germany has come under fire. But many experts still believe it’s happening.,The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'Respiratory Diseases', 'Epidemics', 'Medicine and Health']"
Democrats Counter Trump on Health Care and Condemn His Conduct,2020-02-05,article,News,"The two Democrats giving the official response to the State of the Union address both mentioned his impeachment, with one saying, “No one is above the law.”",The New York Times,Washington,U.S.,['State of the Union Message (US)']
Why Democratic Women Wore White at State of the Union,2020-02-05,article,News,"House Democratic women donned all-white outfits to celebrate the 100th anniversary of the ratification of the 19th amendment, which gave women the right to vote.",The New York Times,Express,U.S.,"[""Women's Rights"", 'Social Media', 'Nineteenth Amendment (US Constitution)', 'State of the Union Message (US)']"
Trump and Pelosi Exchange Snubs at the State of the Union Address,2020-02-05,article,News,He declined to shake her outstretched hand. She omitted his ceremonial introduction and ripped up her copy of his speech.,The New York Times,Washington,U.S.,"['State of the Union Message (US)', 'United States Politics and Government']"
Rush Limbaugh Awarded Presidential Medal of Freedom at State of the Union,2020-02-05,article,News,"The conservative talk show host, who announced he had advanced lung cancer, sat next to the first lady, Melania Trump, for the president’s speech.",The New York Times,Express,U.S.,"['United States Politics and Government', 'State of the Union Message (US)', 'Impeachment', 'Awards, Decorations and Honors', 'First Ladies (US)']"
"Defense Minister Was on the Line, Asking for Millions to Aid France. Or Was He?",2020-02-05,article,News,"Seven men are on trial in Paris for a scam that netted over $50 million by impersonating France’s former defense minister and asking wealthy personalities to pay for fake, top-secret operations.",The New York Times,Foreign,World,"['Impostors (Criminal)', 'Frauds and Swindling']"
Charges to Be Dropped Against Ex-Doctor and Girlfriend in California Assault Case,2020-02-05,article,News,"Prosecutors said an exhaustive, monthslong review of the case determined there was “no provable evidence” that the couple “committed any sexual offense.”",The New York Times,Express,U.S.,"['Sex Crimes', 'District Attorneys']"
Trump’s State of the Union Speech Continues a Theme: Courting Black Voters,2020-02-05,article,News,"President Trump used his annual address as an attempt to gain some ground with black voters, a group that largely believes he is widening a racial divide in the United States.",The New York Times,Washington,U.S.,"['State of the Union Message (US)', 'Black People', 'Blacks', 'Awards, Decorations and Honors', 'Race and Ethnicity', 'United States Politics and Government']"
"Assured of Acquittal, Trump Makes Case for a Second Term",2020-02-05,article,News,But his speech had the surreal quality of a president on trial for high crimes and misdemeanors addressing lawmakers in the chamber where he was impeached just seven weeks ago.,The New York Times,Washington,U.S.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'State of the Union Message (US)', 'Elections']"
"As China Clamps Down on Negative News, Quarantines on Land and Sea",2020-02-05,article,News,"There are now 12 confirmed cases in the United States, as Wisconsin says it has its first case. The death toll rose by more than 60 people in China.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Viruses']"
Trump Claims End of ‘American Decline’ While Avoiding Mention of Impeachment,2020-02-05,article,News,The interactions between President Trump and Speaker Nancy Pelosi during the State of the Union address underscored the bitterness the move to remove him from office has caused.,The New York Times,Washington,U.S.,"['State of the Union Message (US)', 'United States Politics and Government', 'Impeachment']"
Six Takeaways From Trump’s State of the Union Address,2020-02-05,article,News,President Trump framed his third year in office as an unmistakable success and his fourth as more of the same. But one word was left out of his speech: “impeachment.”,The New York Times,Washington,U.S.,"['United States Politics and Government', 'State of the Union Message (US)']"
Full Transcript: Trump’s 2020 State of the Union Address,2020-02-05,article,News,President Trump spoke of a “great American comeback” in his third State of the Union address.,The New York Times,Washington,U.S.,['State of the Union Message (US)']
"Beyond the Partisan Fight, a Wealth of Evidence About Trump and Ukraine",2020-02-05,article,News,"Regardless of the Senate’s verdict, the impeachment inquiry, President Trump’s own words and other revelations yield a narrative establishing his involvement in the pressure campaign.",The New York Times,Washington,U.S.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Presidential Election of 2020', 'United States Politics and Government', 'United States International Relations']"
"Epoch Times, Punished by Facebook, Gets a New Megaphone on YouTube",2020-02-05,article,News,"The paper, started by practitioners of Falun Gong, has turned to the video platform for an advertising blitz.",The New York Times,Business,Technology,"['Online Advertising', 'Political Advertising', 'Presidential Election of 2020', 'United States Politics and Government']"
Why the N.Y.P.D. Dropped One of Its Oldest Crime-Fighting Tools,2020-02-05,article,News,"Officers’ most-used item since the 1800s isn’t the gun or handcuffs, but the handwritten activity log. Now an iPhone app is replacing it.",The New York Times,Metro,New York,"['Mobile Applications', 'iPhone', 'Police']"
Data Driving New Approaches to Transportation,2020-02-05,article,News,Analyzing digital streams of information from electric scooters and motor-assisted bicycles is helping solve travel congestion issues.,The New York Times,SpecialSections,Technology,"['Transit Systems', 'Roads and Traffic', 'Motorcycles, Motor Bikes and Motorscooters', 'Computers and the Internet']"
Man Who Killed Son for Insurance Money Is Convicted of Doing the Same to Wife,2020-02-05,article,News,"Karl Karlsen killed his son in 2008 to collect a $700,000 life insurance policy. On Monday, he was convicted of murdering his wife in 1991 for the same reason.",The New York Times,Express,U.S.,"['Insurance', 'Murders, Attempted Murders and Homicides']"
A Giant Swing. Jungle Screaming. Ice Plunges. You’ll Love It.,2020-02-05,article,News,The Ecuadorean town of Baños de Agua Santa is a playground for adventure-lovers and thrill-seekers.,The New York Times,Travel,Travel,"['Travel and Vacations', 'Spas', 'Gliders, Hang Gliding and Paragliding', 'Waterfalls', 'Adventure Travel']"
Could a Keto Diet Be Bad for Athletes’ Bones?,2020-02-05,article,News,"Race walkers on a low-carbohydrate, high-fat ketogenic diet showed early signs indicative of bone loss.",The New York Times,Well,Well,"['Exercise', 'Diet and Nutrition', 'Weight', 'Bones', 'Carbohydrates', 'Racewalking', 'Osteoporosis']"
Impeachment Trial: What to Watch Before the Final Votes,2020-02-05,article,News,"The Republican-controlled Senate is expected to acquit President Trump on both charges, drawing a fractious impeachment trial to a close.",The New York Times,Washington,U.S.,"['United States Politics and Government', 'Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']"
A Case for Paying With Your Phone,2020-02-05,article,News,"Sure, contactless payment systems are easier. Whether using your phone or a credit card, the technology is also a more secure way to pay for purchases.",The New York Times,Travel,Travel,"['Travel and Vacations', 'Mobile Commerce and Payments', 'Credit Cards', 'Smartphones', 'Mobile Applications', 'Android (Operating System)']"
How Europe Turned Into a Perfect Landscape for Wildfires,2020-02-05,article,News,Forests absorb and store planet-warming carbon dioxide. They are also extremely vulnerable in the era of climate change. Europe is a case in point.,The New York Times,Climate,Climate,"['Global Warming', 'Wildfires', 'Forests and Forestry', 'Environment']"
Inside the Race to Contain America’s First Coronavirus Case,2020-02-05,article,News,"The health emergency is global, but in the United States, it is local public health officials who isolate the sick, trace “close contacts’’ and deliver thermometers.",The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Medicine and Health']"
"Woodland Park, N.J.: Open Space and Modestly Priced Housing",2020-02-05,article,News,The Passaic County borough attracts buyers with its parks and wildlife — and its relatively affordable homes.,The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"In Coronavirus, China Weighs Benefits of Buffalo Horn and Other Remedies",2020-02-05,article,News,China is advising doctors to consider mixing Western antiviral drugs with traditional Chinese medicine for the treatment of the coronavirus. But experts question the efficacy of Chinese remedies.,The New York Times,Foreign,World,"['Medicine and Health', 'Coronavirus (2019-nCoV)', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'Drugs (Pharmaceuticals)', 'Alternative and Complementary Medicine']"
Was Instagram the Steal of the Century?,2020-02-05,article,News,"The social network, which Facebook bought for $1 billion in 2012, reportedly collected $20 billion in ad revenue last year — surpassing YouTube’s ad sales.",The New York Times,Business,Business Day,[]
Ireland’s Independence Centenaries Threaten to Reopen Old Wounds,2020-02-05,article,News,An event that was supposed to honor Irish police officers who died fighting for Britain was the first of what may be many disputes arising from memorials of Ireland’s War of Independence.,The New York Times,Foreign,World,['Defense and Military Forces']
"Afghan Votes Will Be Audited, Extending Monthslong Election Crisis",2020-02-05,article,News,The dispute over the outcome of September’s presidential race is playing out while sensitive peace talks take place between the U.S. and the Taliban.,The New York Times,Foreign,World,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'Elections']"
Married Women on the Island of Jersey Win Control of Their Taxes,2020-02-05,article,News,"Under laws in place since 1928, husbands have full control over a couple’s financial affairs. But that is set to change.",The New York Times,Foreign,World,"['Taxation', 'Same-Sex Marriage, Civil Unions and Domestic Partnerships', 'Law and Legislation']"
On Politics: Still Talking About Iowa,2020-02-05,article,News,"Results trickled in, and the candidates recalibrated. This is your morning tip sheet.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020']"
Avalanche in Turkey Kills Dozens of Rescuers Responding to Earlier Slide,2020-02-05,article,News,"Soldiers, village guards, firefighters and civilians were among those looking for survivors of one avalanche when they were buried by a second.",The New York Times,Foreign,World,"['Avalanches', 'Rescues']"
Trapped on a Cruise Ship by the Coronavirus: When Is Breakfast?,2020-02-05,article,News,A two-week quarantine has left Masako Ishida and hundreds of others dealing with inconveniences and trying to figure out how to pass the time.,The New York Times,Foreign,World,"['Ships and Shipping', 'Cruises', 'Coronavirus (2019-nCoV)']"
Hundreds of Americans Were Evacuated From the Coronavirus Epicenter. Now Comes the Wait.,2020-02-05,article,News,About 350 Americans arrived Wednesday on government-arranged flights from China. They will be quarantined at military bases for 14 days.,The New York Times,National,U.S.,"['Coronavirus (2019-nCoV)', 'Military Bases and Installations', 'Quarantines', 'Evacuations and Evacuees']"
"U.S. Trade Deficit Shrinks, but Not Because Factories Are Returning",2020-02-05,article,News,"New trade data for 2019 reflects a cooling economy and a year of aggressive trade clashes, particularly with China.",The New York Times,Washington,Business Day,"['United States Economy', 'Factories and Manufacturing', 'International Trade and World Market', 'Customs (Tariff)', 'United States Politics and Government']"
Spotify Is Buying The Ringer,2020-02-05,article,News,"The music streaming giant wants more general audio content, and the website started by Bill Simmons has more than 30 podcasts.",The New York Times,Business,Business Day,"['Podcasts', 'Mergers, Acquisitions and Divestitures', 'Audio Recordings, Downloads and Streaming']"
How to Take Control of Your Notifications,2020-02-05,article,News,"Apps and websites regularly push alerts to your devices, but there are ways to minimize disruption and still stay in the loop.",The New York Times,Business,Technology,"['Mobile Applications', 'Smartphones', 'Computers and the Internet', 'Desktop Computers', 'iOS (Operating System)', 'Android (Operating System)']"
House Hunting in Guatemala: A Restored Colonial-Era Villa,2020-02-05,article,News,"The city of Antigua Guatemala attracts foreigners with its historic architecture, but the country has struggled to become a destination for buyers.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
"As White House Calls Pelosi’s Speech-Ripping a ‘Tantrum,’ She Feels ‘Liberated’",2020-02-05,article,News,"Hours ahead of his expected acquittal in the Senate impeachment trial, President Trump attacked Speaker Nancy Pelosi on Twitter.",The New York Times,Washington,U.S.,"['Impeachment', 'State of the Union Message (US)', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government']"
"$550,000 Homes in New Jersey, Maine and Tennessee",2020-02-05,article,News,"A 1929 Sears kit house in Maplewood, an 1890 farmhouse in Freeport and a 1910 cottage in Nashville.",The New York Times,RealEstate,Real Estate,['Real Estate and Housing (Residential)']
This Professor’s ‘Amazing’ Trick Makes Quadratic Equations Easier,2020-02-05,article,News,Looking for the answers to ax² + bx + c = 0? A mathematician has rediscovered a technique that the ancient Babylonians used.,The New York Times,Science,Science,"['Mathematics', 'Education (K-12)']"
1 in 5 Mothers Gets Postpartum Depression. New York City Plans to Help.,2020-02-05,article,News,Every first-time parent in the city will soon be eligible to receive as many as six home visits from professionals.,The New York Times,Metro,New York,"['Mental Health and Disorders', 'Pregnancy and Childbirth', 'Children and Childhood']"
"Impeachment Trial Updates: Senate Acquits Trump, Ending Historic Trial",2020-02-05,article,News,"President Trump was cleared of both impeachment charges. Only Mitt Romney crossed party lines, the lone Republican who voted to convict and remove the president from office.",The New York Times,Washington,U.S.,['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']
Losing Track of Time in the Epicenter of China’s Coronavirus Outbreak,2020-02-05,article,News,People in Wuhan line up for groceries and medical checkups — and are skeptical of official reassurances.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Quarantines', 'Shortages', 'Propaganda', 'Deaths (Fatalities)', 'Politics and Government']"
"Weinstein ‘Trapped’ and Assaulted Model in Bathroom, She Testifies",2020-02-05,article,News,Lauren Young is the sixth and final woman to take the stand against Mr. Weinstein at his rape trial.,The New York Times,Metro,New York,"['Sex Crimes', 'Sexual Harassment', '#MeToo Movement', 'Movies']"
U.S. Warns of Sexual Assault Risk in Spain,2020-02-05,article,News,A security alert issued by the American Embassy in Madrid also warned about the challenge of dealing with the Spanish legal system.,The New York Times,Foreign,World,"['Travel Warnings', 'Sex Crimes', 'Travel and Vacations', 'Courts and the Judiciary']"
NATO Eyes Troop Reductions in Afghanistan as U.S. Draws Down,2020-02-05,article,News,The Trump administration’s decision to eventually withdraw several thousand troops from America’s longest war has triggered a debate within the 29-country alliance.,The New York Times,Washington,World,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'United States International Relations', 'Defense and Military Forces']"
"Plane Skids Off Runway in Istanbul, Breaking Apart and Killing 3",2020-02-05,article,News,"A Pegasus Airlines passenger plane broke into three pieces, injuring dozens, and video broadcast by the Turkish news media showed people clambering out onto a wing.",The New York Times,Express,World,"['Aviation Accidents, Safety and Disasters']"
"Bayard Rustin, Gay Civil Rights Leader, Is Pardoned in California",2020-02-05,article,News,"Mr. Rustin, who died in 1987, helped plan the Montgomery bus boycott and the March on Washington, but his legacy was tarnished by a 1953 conviction under laws targeting L.G.B.T.Q. people.",The New York Times,Express,U.S.,"['Amnesties, Commutations and Pardons', 'State Legislatures', 'Civil Rights Movement (1954-68)', 'Homosexuality and Bisexuality', 'Black People', 'Blacks']"
The Trump Fans Who Think Impeachment Was ‘Exactly’ What His Base Needed,2020-02-05,article,News,"At a State of the Union watch party in Michigan, the president’s most loyal supporters dug in their heels.",The New York Times,Politics,U.S.,"['Impeachment', 'Voting and Voters', 'State of the Union Message (US)', 'Presidential Election of 2020', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government']"
"Johnson and BBC Trade Jabs, as War on the Press Flares",2020-02-05,article,News,The British government is questioning the BBC’s public funding and even picking fights with papers that have backed Prime Minister Boris Johnson with gusto.,The New York Times,Foreign,World,"['Politics and Government', 'News and News Media', 'Freedom of the Press', 'Great Britain Withdrawal from EU (Brexit)']"
What Went Wrong for Joe Biden in Iowa,2020-02-05,article,News,His placement behind his leading rivals in the caucuses on Monday dealt a damaging blow to his campaign. Some party officials say it was a long time in the works.,The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Endorsements', 'United States Politics and Government']"
Trump and the Trillion Trees,2020-02-05,article,News,"Also this week, bringing solar power to Navajo homes",The New York Times,Climate,Climate,"['Global Warming', 'Forests and Forestry', 'United States Politics and Government', 'Alternative and Renewable Energy', 'Navajo Indians']"
Gavel to Gavel,2020-02-05,article,News,"Pomp and circumstance, high drama and bored doodling: Here’s a look back, in photos and reporting, on the trial that ends today.",The New York Times,Washington,U.S.,['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']
Judge Reverses Convictions of Activists Who Left Water for Migrants,2020-02-05,article,News,A federal judge found that four volunteers with the group “No More Deaths” were acting on their religious beliefs when they left food and water for migrants in the desert.,The New York Times,Express,U.S.,"['Illegal Immigration', 'Religion-State Relations', 'United States Politics and Government', 'Volunteers and Community Service']"
"Romney, Defying the Party He Once Personified, Votes to Convict Trump",2020-02-05,article,News,Senator Mitt Romney grew emotional as he pronounced the president “guilty of an appalling abuse of public trust.” The recriminations from fellow Republicans were immediate.,The New York Times,Washington,U.S.,"['Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Ethics and Official Misconduct', 'Speeches and Statements']"
Why the New Coronavirus (Mostly) Spares Children,2020-02-05,article,News,"So far, very few young children seem to be falling ill. The pattern was seen in outbreaks of SARS and MERS, too.",The New York Times,Science,Health,"['Coronavirus (2019-nCoV)', 'SARS (Severe Acute Respiratory Syndrome)', 'Epidemics', 'MERS (Middle East Respiratory Syndrome)', 'Children and Childhood', 'Deaths (Fatalities)']"
"Nearly 100 Years After Tulsa Massacre, City Plans to Search Cemetery for Victims",2020-02-05,article,News,"In one of the worst instances of racist violence in American history, a group of white people slaughtered black residents of Tulsa. For decades, city leaders rarely acknowledged it in public.",The New York Times,Express,U.S.,"['Black People', 'Blacks', 'Murders, Attempted Murders and Homicides', 'Hate Crimes', 'Demonstrations, Protests and Riots', 'ARCHAEOLOGY AND ANTHROPOLOGY', 'Cemeteries', 'Race and Ethnicity', 'Politics and Government']"
We Went to the National Mall to Ask Americans About Impeachment,2020-02-05,article,News,Are Americans as divided and siloed as the Republicans and Democrats are in Washington? People visiting the capital shared a range of views on impeachment.,The New York Times,National,U.S.,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2016', 'Presidential Election of 2020', 'National Mall (Washington, DC)', 'Impeachment']"
Stocks Shrug Off Outbreak Worries and Reach New Record,2020-02-05,article,News,Solid economic reports and corporate earnings bolstered equity and commodity markets.,The New York Times,Business,Business Day,"['United States Economy', 'Economic Conditions and Trends', 'Nasdaq Composite Index', 'Stocks and Bonds', ""Standard & Poor's 500-Stock Index"", 'Company Reports']"
Disney C.E.O. Apologizes to P.T.A. Asked to Pay After ‘Lion King’ Screening,2020-02-05,article,News,"Two months after a Berkeley, Calif., elementary school showed a privately owned DVD of the film at a movie night, a licensing representative for Disney told the school to pay a $250 fee.",The New York Times,Express,U.S.,"['Copyrights and Copyright Violations', 'Movies', 'Education (K-12)', 'Parent-Teacher Associations']"
The Super Bowl’s Real Winner Was … Bill Murray?,2020-02-05,article,News,"For marketers across the country, the main action took place off the field. Now they are desperately running the numbers to see which brands broke through the noise.",The New York Times,Business,Business Day,"['ADVERTISING AND MARKETING', 'Super Bowl', 'Television', 'Football']"
Trump Acquitted of Two Impeachment Charges in Near Party-Line Vote,2020-02-05,article,News,"As Republicans rallied behind President Trump, Senator Mitt Romney of Utah, the party’s 2012 presidential nominee, joined Democrats in voting to convict, the only senator to cross party lines.",The New York Times,Washington,U.S.,"['Impeachment', 'United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020']"
Bernie Madoff Says He’s Dying and Seeks Early Prison Release,2020-02-05,article,News,"Mr. Madoff, who ran the largest Ponzi scheme in history, told a court that he had less than 18 months to live.",The New York Times,Business,Business Day,"['Ponzi and Pyramid Schemes', 'Crime and Criminals']"
Full Transcript: Mitt Romney’s Speech Announcing Vote to Convict Trump,2020-02-05,article,News,The senator from Utah was the first — and only — Republican to announce he supported removing the president from office.,The New York Times,Washington,U.S.,"['United States Politics and Government', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Impeachment', 'Speeches and Statements']"
Surprise for New York Renters: No More Broker Fees,2020-02-05,article,News,"Regulators unexpectedly banned broker fees for renters, which in the city have long amounted to as much as 15 percent of the annual lease.",The New York Times,Metro,New York,"['Real Estate Brokers', 'Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Landlords', 'Regulation and Deregulation of Industry', 'Prices (Fares, Fees and Rates)']"
"‘Items of Interest’ Recovered in Case of Kristin Smart, Missing Since 1996",2020-02-05,article,News,The authorities searched four locations on Wednesday in their investigation of the disappearance of the 19-year-old California college student.,The New York Times,Express,U.S.,"['Search and Seizure', 'Missing Persons']"
Child-Welfare Activists Attack Facebook Over Encryption Plans,2020-02-06,article,News,The social network is facing criticism for how encryption can allow child exploitation to flourish undetected on its services.,The New York Times,Business,Technology,"['Computers and the Internet', 'Computer Security', 'Social Media', 'Data-Mining and Database Marketing', 'Child Abuse and Neglect', 'Cyberharassment', 'Photography', 'Child Pornography', 'Children and Childhood']"
China Clamps Down on Coronavirus Coverage as Cases Surge,2020-02-06,article,News,"Public frustrations were once left uncensored online, and news outlets reported rigorously on the epidemic. Those days may be past.",The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Epidemics', 'Censorship', 'News and News Media', 'Propaganda']"
Will an Ex-Missionary Shield Brazil’s Tribes From Outsiders?,2020-02-06,article,News,Critics fear uncontacted tribes may suffer “irreparable damage” after President Jair Bolsonaro appointed an anthropologist who is also an evangelical preacher to lead the National Indian Foundation.,The New York Times,Foreign,World,"['Indigenous People', 'Missionaries', 'Evangelical Movement']"
TV Ratings Declined for Trump’s State of the Union Speech,2020-02-06,article,News,"About 37 million Americans tuned in on Tuesday, the smallest audience of President Trump’s tenure.",The New York Times,Business,Business Day,"['State of the Union Message (US)', 'United States Politics and Government', 'Presidential Election of 2020', 'Television', 'Impeachment']"
Ripped to Shreds,2020-02-06,article,News,"After the State of the Union address, it’s fair to say that the traditions of Washington are over.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'State of the Union Message (US)']"
"Biden and Warren Seek Revival, With Two Very Different Strategies",2020-02-06,article,News,"Mr. Biden has gone on the offensive, taking aim at two rivals ahead of him in the Iowa results, Pete Buttigieg and Bernie Sanders, while Ms. Warren continues to stress unity.",The New York Times,Politics,U.S.,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government', 'States (US)', 'Voting and Voters']"
Furor Erupts Over Killing of Witness in MS-13 Gang Case,2020-02-06,article,News,The death became a flash point in the debate over changes to the criminal justice system adopted in New York.,The New York Times,Metro,New York,"['Murders, Attempted Murders and Homicides', 'Gangs', 'Law and Legislation', 'Criminal Justice']"
Trump Gives Venezuela’s Guaidó the Embrace He Wanted,2020-02-06,article,News,A guest appearance at the State of the Union and meeting at the White House put to rest talk that President Trump had lost patience with Juan Guaidó’s campaign to oust Nicolás Maduro.,The New York Times,Washington,World,"['State of the Union Message (US)', 'Embargoes and Sanctions']"
"After a Dozen Deaths, Justice Dept. Investigates Mississippi Prisons",2020-02-06,article,News,"For weeks, Mississippi’s prisons have been gripped by crisis, including at least a dozen inmate deaths. On Wednesday, the Justice Department responded to the turmoil.",The New York Times,National,U.S.,"['Prisons and Prisoners', 'Civil Rights and Liberties']"
Impeachment Briefing: Trump Is Acquitted,2020-02-06,article,News,"On the final day of impeachment, Mitt Romney crossed party lines to vote with Democrats. Here’s the back story.",The New York Times,Washington,U.S.,['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']
5 Cheap(ish) Things to Make the Perfect Cup of Coffee,2020-02-06,article,News,How to actually make it the best part of waking up.,The New York Times,Smarter Living,Smarter Living,[]
Former Mississippi Welfare Director Charged With Embezzling Millions,2020-02-06,article,News,"John Davis, who last year retired from the Department of Human Services, used some of the funds to pay for Brett DiBiase, a former professional wrestler, to go to drug rehab, the state auditor said.",The New York Times,Express,U.S.,"['Embezzlement', 'Frauds and Swindling', 'Drug Abuse and Traffic']"
Snail Mail and Nuisance Calls: New Details on the Iowa Caucus Problems,2020-02-06,article,News,"On a private conference call, Iowa Democratic leaders revealed more about how the reporting process on Monday night went calamitously awry.",The New York Times,Politics,U.S.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'Mobile Applications']"
Investigations Into 2020 Candidates Must Be Cleared by Top Justice Dept. Officials,2020-02-06,article,News,The move is intended to help avoid upending the election as the F.B.I. inadvertently did in 2016 when its campaign inquiries shaped the outcome of the race.,The New York Times,Washington,U.S.,"['Presidential Election of 2020', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Presidential Election of 2016', 'Campaign Finance']"
Wuhan Rounds Up the Infected as Death Toll in China Jumps,2020-02-06,article,News,Health officials are focusing on faster diagnoses of the coronavirus. A Chinese doctor who warned of the outbreak has died.,The New York Times,Foreign,World,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Viruses', 'Epidemics']"
Trump Administration Freezes Global Entry Enrollment in New York Over Immigration Law,2020-02-06,article,News,The move escalates a clash between the administration and the state over a law that allows undocumented immigrants to obtain driver’s licenses.,The New York Times,Washington,U.S.,"['Immigration and Emigration', 'Illegal Immigration']"
Trump’s Team Celebrates Acquittal at (Where Else?) His Washington Hotel,2020-02-06,article,News,Several current and former Trump advisers gathered to mingle and toast the president’s acquittal in the Senate.,The New York Times,Washington,U.S.,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'Presidential Election of 2020']"
